objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
654,19IH98,Downing Street,Near Downing Street & Whittier Street,IS,,1909740014,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4514; METERED_FL=U; PLACEMENT=MIGRATED,19IH98,,,WA,WAWB67P,1980,,,,1,,1177632000000,mulline,1231459200000,{7C710B81-4A54-5D0A-A323-55E9A98DFAB4},-71.089393486999938,42.332550822000030,STREET_FEA 4216,STREET_FEA 4216,206,intersection_preferred_150_plus_ft,boston-sam,140100,129 Vernon St,Vernon St,42.33262267,-71.08863460,Downing Street & Whittier Street,381,nearest_intersection
665,15IH22,Nazing St,18-20 Nazing St,IS,,1509740151,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,15IH22,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1233619200000,{0830BD2E-1F70-52AB-A3FD-39FE4C5B53DD},-71.085587780999958,42.306476033000081,20 (STREET_FEA 3011),STREET_FEA 3011,44,derived_0_50_ft,boston-sam,100459,18-20 Nazing St,Nazing St,42.30635866,-71.08562060,Blue Hill Avenue & Nazing Street,292,nearest_address
666,17HH140,Washington St,2993 Washington St,IS,,1708740143,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1046; METERED_FL=U; PLACEMENT=MIGRATED,17HH140,,,KE,KEK81-A,1995,,,,1,,1177632000000,palaciolv,1231459200000,{A9B0C758-CD3D-5E93-AE4B-758FC8655696},-71.096570715999974,42.317667026000038,2993 (STREET_FEA 4398),STREET_FEA 4398,33,derived_0_50_ft,boston-sam,144598,2993 Washington St,Washington St,42.31771866,-71.09667060,Cobden Street & Washington Street,41,nearest_address
675,17JH290,Harlow St,44 Harlow St,IS,,1710740237,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=689; METERED_FL=U; PLACEMENT=denapolipd,17JH290,,,KE,KEK81-A,1997,,,,1,,1247702400000,blundonr,1249430400000,{5F31B85A-A5C3-5ED1-8FE6-A92CC1878AE1},-71.073314543999970,42.319753608000042,4 (STREET_FEA 1372),STREET_FEA 1372,50,derived_0_50_ft,boston-sam,69529,44 Harlow St,Harlow St,42.31970867,-71.07314059,Brook Avenue & Downey Court,168,nearest_address
681,19IH219,Zeigler St,121-123 Zeigler St,IS,,1909740255,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4662; METERED_FL=U; PLACEMENT=denapolipd,19IH219,,,MU,MUCENT,1995,,,,1,,1247702400000,blundonr,1249430400000,{346A04DA-3121-5438-87A0-0F0CE115960D},-71.079889042999980,42.329105002000063,13 (STREET_FEA 5427),STREET_FEA 5427,73,derived_50_100_ft,boston-sam,341563,121-123 Zeigler St,Zeigler St,42.32890338,-71.07989513,Wheatley Way & Zeigler Street,38,nearest_address
704,17JH40,Woodbine St,30 Woodbine St,IS,725846400000,1710740117,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4385; METERED_FL=U; PLACEMENT=MIGRATED,17JH40,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{C2703F3B-03BD-566B-8C60-28835726BDF9},-71.079830628999957,42.319122187000062,28 (STREET_FEA 4604),STREET_FEA 4604,53,derived_50_100_ft,boston-sam,151397,30 Woodbine St,Woodbine St,42.31917866,-71.07965059,Edgewood Street & Southwood Street,373,nearest_address
731,19JH112,Allerton Street,Near Allerton Street & Peirson Street,IS,,1910740182,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=193; METERED_FL=U; PLACEMENT=MIGRATED,19JH112,,,MH,MH929,1988,,,,1,,1177632000000,mulline,1231718400000,{26569E8A-4769-5ED0-90E2-B41CBFED6567},-71.070144811999967,42.329137494000065,STREET_FEA 3269,STREET_FEA 3269,161,intersection_preferred_150_plus_ft,boston-sam,111475,26 Pompeii St,Pompeii St,42.32944867,-71.07057059,Allerton Street & Peirson Street,168,nearest_intersection
760,16IH62,Howland St,82 Howland St,IS,,1609740105,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2229; METERED_FL=U; PLACEMENT=MIGRATED,16IH62,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1240531200000,{70F5EB26-9FD0-53AB-8D49-8E60B4B88E60},-71.087926924999977,42.313648590000071,86 (STREET_FEA 2220),STREET_FEA 2220,65,derived_50_100_ft,boston-sam,75793,82 Howland St,Howland St,42.31347866,-71.08785060,Howland Street & Humboldt Avenue,271,nearest_address
765,20JH60,Northampton St,181 Northampton St,IS,,2010740080,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3868; METERED_FL=U; PLACEMENT=MIGRATED,20JH60,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1225152000000,{3DD42B23-5D8E-5FC6-B4BF-32501A42C650},-71.079277239999954,42.337432547000049,181 (STREET_FEA 3095),STREET_FEA 3095,45,derived_0_50_ft,boston-sam,103696,181 Northampton St,Northampton St,42.33744867,-71.07911060,Northampton Street & Shawmut Avenue,244,nearest_address
766,20JH58,Northampton St,158-162 Northampton St,IS,,2010740106,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3868; METERED_FL=U; PLACEMENT=MIGRATED,20JH58,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1225152000000,{7BB801CE-976E-589E-A059-66C90CDF2E0D},-71.078506344999937,42.336788832000025,155 (STREET_FEA 3095),STREET_FEA 3095,74,derived_50_100_ft,boston-sam,168254,158-162 Northampton St,Northampton St,42.33660446,-71.07862558,Northampton Street & Shawmut Avenue,71,nearest_address
768,20IH96,Washington St,1948-1950 Washington St,IS,631152000000,2009740192,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4167; METERED_FL=U; PLACEMENT=MIGRATED,20IH96,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1225152000000,{12928FF8-85B8-5D7D-AD2E-8E9F176C8F17},-71.079866794999987,42.334371155000042,1942 OPP (STREET_FEA 4400),STREET_FEA 4400,140,derived_100_150_ft,boston-sam,423245,1948-1950 Washington St,Washington St,42.33408213,-71.07952367,Thorndike Street & Washington Street,66,nearest_address
772,19IH66,Dudley St,67 Dudley St,IS,,1909740155,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2371; METERED_FL=U; PLACEMENT=MIGRATED,19IH66,,,US,USMET250,1988,,,,1,,1177632000000,mulline,1231459200000,{1CAAB53D-44F2-5495-9F3F-ADD25489E11A},-71.087107841999966,42.329127739000057,67 (STREET_FEA 1390),STREET_FEA 1390,34,derived_0_50_ft,boston-sam,49822,67 Dudley St,Dudley St,42.32903567,-71.08712260,Dudley Street & Kenilworth Street,100,nearest_address
790,18IH158,Akron St,7 Akron St,IS,,1809740062,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=149; METERED_FL=U; PLACEMENT=MIGRATED,18IH158,,,WA,WAWB67P,1980,,,,1,,1177632000000,palaciolv,1231718400000,{A1E70C2D-FA93-59FE-B393-FCF397B8A0DA},-71.085720984999966,42.325772743000073,7 (STREET_FEA 150),STREET_FEA 150,46,derived_0_50_ft,boston-sam,1279,7 Akron St,Akron St,42.32569867,-71.08586060,Akron Street & Alpine Street,237,nearest_address
792,18HH82,Columbus Ave,1544 Columbus Ave,IS,,1808740172,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3601; METERED_FL=U; PLACEMENT=MIGRATED,18HH82,,,MU,MUCENT,2006,,,,1,,1177632000000,palaciolv,1231718400000,{FF1A947E-8A47-5DB4-ADE5-A28400A2EFC1},-71.098308489999965,42.322968769000056,1548 (STREET_FEA 1076),STREET_FEA 1076,70,derived_50_100_ft,boston-sam,421321,1544 Columbus Ave,Columbus Ave,42.32313104,-71.09816751,Centre Street & Columbus Avenue,156,nearest_address
822,18JH20,Moreland St,84 Moreland St,IS,757382400000,1810740166,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1125; METERED_FL=U; PLACEMENT=MIGRATED,18JH20,,,KE,KEK81-A,1994,,,,1,,1177632000000,mulline,1231372800000,{3CE15869-D2B1-50B7-819B-DFFAC5A96C1F},-71.078175371999976,42.323572976000037,84 (STREET_FEA 2921),STREET_FEA 2921,54,derived_50_100_ft,boston-sam,97435,84 Moreland St,Moreland St,42.32366867,-71.07802059,Copeland Street & Moreland Street,189,nearest_address
834,16JH96,Wayland St,77 Wayland St,IS,1186272000000,1610740101,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2211; METERED_FL=U; PLACEMENT=MIGRATED,16JH96,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1249430400000,{28CF5DEA-76E6-5685-9035-CA61B61F1C5D},-71.075110151999979,42.313739516000055,77 (STREET_FEA 4415),STREET_FEA 4415,48,derived_0_50_ft,boston-sam,146662,77 Wayland St,Wayland St,42.31386066,-71.07503959,Howard Avenue & Wayland Street,49,nearest_address
836,18IH192,Kearsarge Avenue,Near Kearsarge Avenue & Warren Street,IS,1181606400000,1809740003,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1390; METERED_FL=U; PLACEMENT=MIGRATED,18IH192,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1252627200000,{E981EA97-ACA6-5E64-A172-59134C451FC0},-71.083329056999958,42.327453907000063,90 OPP (STREET_FEA 4385),STREET_FEA 4385,167,intersection_preferred_150_plus_ft,boston-sam,143331,94 Warren St,Warren St,42.32726867,-71.08276060,Kearsarge Avenue & Warren Street,66,nearest_intersection
851,18HH174,Highland Park Ave,38 Highland Park Ave,IS,,1808740207,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=858; METERED_FL=U; PLACEMENT=MIGRATED,18HH174,,,DA,ADB-62-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{8606E829-E189-5246-B685-23A1FDB53B9C},-71.094037794999963,42.326351123000052,18-20 (STREET_FEA 851),STREET_FEA 851,65,derived_50_100_ft,boston-sam,73855,38 Highland Park Ave,Highland Park Ave,42.32626867,-71.09425060,Highland Park Avenue & Highland Park Street,99,nearest_address
856,18JH16,Blue Hill Ave,64-64A Blue Hill Ave,IS,,1810740205,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2921; METERED_FL=U; PLACEMENT=MIGRATED,18JH16,,,WA,WAWB67P,1991,,,,1,,1177632000000,mulline,1231372800000,{56B44DE8-0BEE-53CC-B50A-3AC992BF1861},-71.076652969999941,42.322792413000059,66 (STREET_FEA 568),STREET_FEA 568,76,derived_50_100_ft,boston-sam,162128,64-64A Blue Hill Ave,Blue Hill Ave,42.32288444,-71.07639982,Blue Hill Avenue & Moreland Street,39,nearest_address
868,18JH200,Magazine St,100 Magazine St,IS,,1810740240,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2366; METERED_FL=U; PLACEMENT=MIGRATED,18JH200,,,US,USMET250,2000,,,,1,,1177632000000,mulline,1231372800000,{63B08AB1-ABEC-597A-AB7A-82BC45F9B4B6},-71.070119438999939,42.327248956000062,124-126 (STREET_FEA 2644),STREET_FEA 2644,89,derived_50_100_ft,boston-sam,88166,100 Magazine St,Magazine St,42.32748659,-71.07003545,Kemble Street & Magazine Street,194,nearest_address
919,16HH168,Washington St,3055 Washington St,IS,1154563200000,1608740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4398; METERED_FL=U; PLACEMENT=MIGRATED,16HH168,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1235779200000,{4C476641-32BE-58E4-998C-223EDB3FA2BD},-71.097873731999982,42.316473975000065,STREET_FEA 4358,STREET_FEA 4358,47,derived_0_50_ft,boston-sam,144611,3055 Washington St,Washington St,42.31647666,-71.09804760,Walnut Park & Washington Street,51,nearest_address
935,15IH8,Seaver St,168 Seaver St,IS,,1509740099,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1502; METERED_FL=U; PLACEMENT=MIGRATED,15IH8,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{8111D183-D38C-5095-9574-98F24CE331F1},-71.090009938999970,42.308434953000074,168 (STREET_FEA 3838),STREET_FEA 3838,98,derived_50_100_ft,boston-sam,124153,168 Seaver St,Seaver St,42.30868866,-71.08989060,Elm Hill Avenue & Seaver Street,393,nearest_address
944,19IH176,Eustis St,20 Eustis St,IS,,1909740046,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2031; METERED_FL=U; PLACEMENT=MIGRATED,19IH176,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{E98D8B41-681C-5DE8-A404-01F3DCF42FB0},-71.081203503999973,42.331420617000049,26 (STREET_FEA 1564),STREET_FEA 1564,68,derived_50_100_ft,boston-sam,54573,20 Eustis St,Eustis St,42.33160667,-71.08123360,Eustis Street & Renfrew Street,21,nearest_address
949,16IH38,Crawford St,53 Crawford St,IS,,1609740145,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1502; METERED_FL=U; PLACEMENT=MIGRATED,16IH38,,,KE,KEK81,2010,,,,1,,1177632000000,chalmersh,1240531200000,{2D5E549C-E95A-5CA8-A9FE-A0436AA3BE1E},-71.087020876999986,42.312318575000063,55 (STREET_FEA 1176),STREET_FEA 1176,57,derived_50_100_ft,boston-sam,44108,53 Crawford St,Crawford St,42.31239866,-71.08684060,Pleasanton Street & Ruthven Street,355,nearest_address
961,17IH42,Brinton St,11 Brinton St,IS,,1709740081,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=676; METERED_FL=U; PLACEMENT=MIGRATED,17IH42,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{518A8726-F736-59FC-A216-6E19C195CF6E},-71.092657551999935,42.320279742000025,11 (STREET_FEA 1047),STREET_FEA 1047,43,derived_0_50_ft,boston-sam,20440,11 Brinton St,Brinton St,42.32019866,-71.09254060,Brinton Street & Codman Park,35,nearest_address
971,15IH40,Elm Hill Ave,122 Elm Hill Ave,IS,,1509740100,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=695; METERED_FL=U; PLACEMENT=MIGRATED,15IH40,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1233532800000,{3AE6FC35-B76E-51BA-9A52-10242B67BFF8},-71.088538829999948,42.308309284000075,126 OPP (STREET_FEA 1502),STREET_FEA 1502,103,derived_100_150_ft,boston-sam,164980,122 Elm Hill Ave,Elm Hill Ave,42.30830389,-71.08815532,Brookledge Street & Elm Hill Avenue,58,nearest_address
973,17IH188,Sherman St,7 Sherman St,IS,,1709740031,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1241; METERED_FL=U; PLACEMENT=MIGRATED,17IH188,,,MU,MUCENT,2003,,,,1,,1177632000000,palaciolv,1231459200000,{B307F218-43E6-5F77-A1FD-A6C4DB18BAF2},-71.082951226999967,42.321243902000049,7 (STREET_FEA 3886),STREET_FEA 3886,31,derived_0_50_ft,boston-sam,126903,7 Sherman St,Sherman St,42.32126867,-71.08306060,Dale Street & Sherman Street,217,nearest_address
976,16IH16,Homestead St,39-43 Homestead St,IS,,1609740135,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2023; METERED_FL=U; PLACEMENT=MIGRATED,16IH16,,,KE,KEK81,2010,,,,1,,1177632000000,blundonr,1255478400000,{AB23E1FD-4E07-5DE6-B62F-EDC5986DF2F0},-71.092191405999984,42.312697930000070,48 OPP (STREET_FEA 2194),STREET_FEA 2194,44,derived_0_50_ft,boston-sam,342767,39-43 Homestead St,Homestead St,42.31267285,-71.09235059,Harold Street & Homestead Street,146,nearest_address
979,17IH192,Rockland Ave,13 Rockland Ave,IS,1022630400000,1709740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3642; METERED_FL=U; PLACEMENT=MIGRATED,17IH192,,,MU,MUCENT,2002,,,,1,,1177632000000,palaciolv,1231459200000,{B388A1EF-E4D0-5CA8-A820-8CE4EEC10BCA},-71.084055313999954,42.321529719000068,10 OPP (STREET_FEA 3640),STREET_FEA 3640,57,derived_50_100_ft,boston-sam,117665,13 Rockland Ave,Rockland Ave,42.32148867,-71.08426060,Rockland Avenue & Rockland Street,196,nearest_address
1009,17IH18,Walnut Ave,286 Walnut Ave,IS,,1709740221,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2190; METERED_FL=U; PLACEMENT=MIGRATED,17IH18,,,MH,MH929,2001,,,,1,,1177632000000,chalmersh,1240790400000,{D86BB8AC-4501-5A05-8932-9A8B07E482F0},-71.091468984999949,42.317100036000056,286 (STREET_FEA 4357),STREET_FEA 4357,44,derived_0_50_ft,boston-sam,141928,286 Walnut Ave,Walnut Ave,42.31703366,-71.09133060,Crawford Street & Holworthy Street,56,nearest_address
1013,18IH74,Juniper St,31-35 Juniper St,IS,,1809740066,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5179; METERED_FL=U; PLACEMENT=MIGRATED,18IH74,,,US,USSEN,1985,,,,1,,1177632000000,palaciolv,1231718400000,{E20CA8C2-4C0B-583C-B269-1C5E9A6F135F},-71.088716479999960,42.325608129000045,34 OPP (STREET_FEA 2352),STREET_FEA 2352,36,derived_0_50_ft,boston-sam,80402,31-35 Juniper St,Juniper St,42.32562068,-71.08858369,Juniper Street & Juniper Terrace,72,nearest_address
1031,17IH212,Charlame St,101 Charlame St,IS,,1709740249,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=49; METERED_FL=U; PLACEMENT=mulline,17IH212,,,KE,KEK81-A,1994,,,,1,,1247616000000,blundonr,1249430400000,{2C05265A-D60B-5F44-BAFE-08DC276BD187},-71.083621566999966,42.319126110000070,99 (STREET_FEA 843),STREET_FEA 843,47,derived_0_50_ft,boston-sam,374011,101 Charlame St,Charlame St,42.31900867,-71.08355060,Charlame Street & Sherman Street,24,nearest_address
1075,15IH24,Nazing St,36 Nazing St,IS,,1509740143,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2687; METERED_FL=U; PLACEMENT=MIGRATED,15IH24,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1233619200000,{7FD2EDAD-5E8D-5DF0-9BF7-40251493FF26},-71.086454213999957,42.306851533000042,39 OPP (STREET_FEA 3011),STREET_FEA 3011,81,derived_50_100_ft,boston-sam,100468,36 Nazing St,Nazing St,42.30665866,-71.08630060,Maple Street & Nazing Street,194,nearest_address
1079,15IH34,Wayne St,18 Wayne St,IS,,1509740137,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,15IH34,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1233619200000,{8CAC37D0-177C-55EB-A041-E6FB10855CD5},-71.085329958999978,42.307111657000064,14 (STREET_FEA 4416),STREET_FEA 4416,55,derived_50_100_ft,boston-sam,146679,18 Wayne St,Wayne St,42.30702866,-71.08550060,Hartwell Street & Schuyler Street,386,nearest_address
1102,17IH206,Pickering Ave,7 Pickering Ave,IS,1024617600000,1709740243,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4357; METERED_FL=U; PLACEMENT=MIGRATED,17IH206,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{EEF61F27-67A0-57D1-96BE-C3287E7B321D},-71.084490964999986,42.321531525000069,7 (STREET_FEA 3299),STREET_FEA 3299,37,derived_0_50_ft,boston-sam,110168,7 Pickering Ave,Pickering Ave,42.32143867,-71.08455060,Dale Street & Laurel Street,244,nearest_address
1127,20IH92,Columbus Ave,772 Columbus Ave,IS,738892800000,2009740059,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1166; METERED_FL=U; PLACEMENT=MIGRATED,20IH92,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1224460800000,{424E767E-8CE3-5175-8576-C4D63D3D06F0},-71.086376683999958,42.337140383000076,772 (STREET_FEA 1077),STREET_FEA 1077,39,derived_0_50_ft,boston-sam,36076,772 Columbus Ave,Columbus Ave,42.33704867,-71.08630060,Columbus Avenue & Cunard Street,92,nearest_address
1128,21IH62,Columbus Ave,650 Columbus Ave,IS,1117584000000,2109740330,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=795; METERED_FL=U; PLACEMENT=MIGRATED,21IH62,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1224460800000,{34A8F486-236E-5974-84D7-F920DC43A15E},-71.083613284999956,42.338940353000055,650 (STREET_FEA 1077),STREET_FEA 1077,40,derived_0_50_ft,boston-sam,36066,650 Columbus Ave,Columbus Ave,42.33884967,-71.08352760,Camden Street & Columbus Avenue,159,nearest_address
1152,21IH98,Columbus Ave,612 Columbus Ave,IS,1022889600000,2109740284,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3095; METERED_FL=U; PLACEMENT=MIGRATED,21IH98,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1224460800000,{E4A26142-2BA7-50BC-AB12-CBA90C0AFEC3},-71.082665025999972,42.339706444000058,612 (STREET_FEA 1077),STREET_FEA 1077,40,derived_0_50_ft,boston-sam,36031,612 Columbus Ave,Columbus Ave,42.33960067,-71.08262060,Columbus Avenue & Northampton Street,118,nearest_address
1178,18JH115,Dunmore St,16 Dunmore St,IS,,1810740082,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2644; METERED_FL=U; PLACEMENT=MIGRATED,18JH115,,,US,USMET250,1988,,,,1,,1177632000000,palaciolv,1231718400000,{4FA0C028-AE33-5F8F-85A2-EBB6F54E8F42},-71.074544399999979,42.325705230000040,20 OPP (STREET_FEA 1404),STREET_FEA 1404,59,derived_50_100_ft,boston-sam,49987,16 Dunmore St,Dunmore St,42.32586806,-71.07452551,Blue Hill Avenue & Dudley Street,193,nearest_address
1186,18JH130,Forest St,37 Forest St,IS,,1810740045,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4314; METERED_FL=U; PLACEMENT=MIGRATED,18JH130,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{E2798F48-7AC8-592C-8C75-69E0C7A78041},-71.077699815999949,42.326690780000035,33 (STREET_FEA 1692),STREET_FEA 1692,41,derived_0_50_ft,boston-sam,59294,37 Forest St,Forest St,42.32657867,-71.07770059,Forest Street & Vine Street,105,nearest_address
1197,17IH164,Warren St,316 Warren St,IS,1181606400000,1709740088,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4604; METERED_FL=U; PLACEMENT=MIGRATED,17IH164,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1251849600000,{028CB566-3CDA-536B-B1F7-F0FD50DCEF0C},-71.081339875999959,42.320065849000059,316 (STREET_FEA 4385),STREET_FEA 4385,38,derived_0_50_ft,boston-sam,143248,316 Warren St,Warren St,42.32007867,-71.08120060,Warren Street & Woodbine Street,97,nearest_address
1213,18IH32,Hulbert St,18 Hulbert St,IS,880934400000,1809740166,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3548; METERED_FL=U; PLACEMENT=MIGRATED,18IH32,,,KE,KEK81-A,1997,,,,1,,1177632000000,palaciolv,1231718400000,{972BE76D-0764-547E-9D95-47526187C45F},-71.088175193999973,42.323595369000031,18 (STREET_FEA 2226),STREET_FEA 2226,79,derived_50_100_ft,boston-sam,158280,18 Hulbert St,Hulbert St,42.32369823,-71.08791866,Hulbert Street & Regent Street,176,nearest_address
1215,17IH22,Humboldt Ave,80 Humboldt Ave,IS,,1709740235,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2229; METERED_FL=U; PLACEMENT=MIGRATED,17IH22,,,KE,KEK81-A,1994,,,,1,,1177632000000,chalmersh,1240790400000,{A969DAE6-36EA-566C-BDB7-39A256FCFA3F},-71.085800408999944,42.316759282000078,STREET_FEA 4199,STREET_FEA 4199,124,derived_100_150_ft,boston-sam,342506,80 Humboldt Ave,Humboldt Ave,42.31668292,-71.08624912,Hazelwood Street & Townsend Street,170,nearest_address
1244,18IH76,Logan St,12-14 Logan St,IS,,1809740051,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4170; METERED_FL=U; PLACEMENT=MIGRATED,18IH76,,,DA,ADB-84-B,1990,,,,1,,1177632000000,palaciolv,1231718400000,{8FD13D5B-7003-5EBF-BC81-C700C7C0B8D5},-71.090365140999950,42.326121041000079,12-14 (STREET_FEA 2583),STREET_FEA 2583,33,derived_0_50_ft,boston-sam,86941,12-14 Logan St,Logan St,42.32617867,-71.09027060,Logan Street & Thornton Street,227,nearest_address
1254,20IH173,Columbus Avenue,Near Columbus Avenue & Douglass Park,IS,612662400000,2009740250,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1077; METERED_FL=U; PLACEMENT=MIGRATED,20IH173,,,US,USMET250,1996,,,,1,,1177632000000,chalmersh,1225152000000,{B25BD10E-340F-56CA-8A7C-B40DF790E16F},-71.083706517999985,42.338423930000033,STREET_FEA 2507,STREET_FEA 2507,162,intersection_preferred_150_plus_ft,boston-sam,36066,650 Columbus Ave,Columbus Ave,42.33884967,-71.08352760,Columbus Avenue & Douglass Park,151,nearest_intersection
1256,19IH30,Highland St,21-21A Highland St,IS,,1909740145,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3084; METERED_FL=U; PLACEMENT=MIGRATED,19IH30,,,SM,SMH205,1978,,,,1,,1177632000000,blundonr,1255478400000,{829CAB4A-1DD8-5A0D-8A92-37C22A09B9FF},-71.091671942999938,42.329305971000053,21 (STREET_FEA 2143),STREET_FEA 2143,31,derived_0_50_ft,boston-sam,166222,21-21A Highland St,Highland St,42.32932195,-71.09178324,Highland Street & Norfolk Street,126,nearest_address
1259,18IH94,Circuit St,19-29 Circuit St,IS,1155513600000,1809740152,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2119; METERED_FL=U; PLACEMENT=MIGRATED,18IH94,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1244505600000,{E9E03B22-16F2-51B6-8C99-A9684BD20F7C},-71.085468887999980,42.323656758000027,18 OPP (STREET_FEA 995),STREET_FEA 995,77,derived_50_100_ft,boston-sam,346686,19-29 Circuit St,Circuit St,42.32380884,-71.08527102,Circuit Street & Herman Street,37,nearest_address
