objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
4301,27KH36,Main St,215-217 Main St,IS,,2711740028,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=100; METERED_FL=U; PLACEMENT=MIGRATED,27KH36,,,MU,MUCENT,1976,,,,1,,1177632000000,chalmersh,1221091200000,{DAD83FB7-97EA-5B24-ADAF-4B714963AA35},-71.065611464999961,42.376300805000028,19 (STREET_FEA 2652),STREET_FEA 2652,99,derived_50_100_ft,boston-sam,88456,215-217 Main St,Main St,42.37649868,-71.06536059,Main Street & School Street,104,nearest_address
4303,27LH50,Eighth Street,Near Eighth Street & Flagship Way,IS,,2712740056,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1664; METERED_FL=U; PLACEMENT=MIGRATED,27LH50,,,MH,MH929,1987,,,,1,,1177632000000,blundonr,1255478400000,{B040F3EE-8633-5D09-A3E0-CBA96641664A},-71.052576473999977,42.373608280000042,STREET_FEA 1466,STREET_FEA 1466,236,intersection_preferred_150_plus_ft,boston-sam,51478,197 Eighth St,Eighth St,42.37365431,-71.05169998,Eighth Street & Flagship Way,241,nearest_intersection
4327,26KH758,Warren Ave,1P Warren Ave,IS,,2611740192,,,GPS,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=946; METERED_FL=U; PLACEMENT=MIGRATED,26KH758,,,MU,MUCENT,2005,,,,1,,1177632000000,chalmersh,1221091200000,{84A9B531-F042-5715-B845-7E380E19311A},-71.061643889999971,42.370622048000030,STREET_FEA 44,STREET_FEA 44,116,derived_100_150_ft,boston-sam,354217,1P Warren Ave,Warren Ave,42.37031346,-71.06175278,Chelsea Street & New Rutherford Avenue,176,nearest_address
4344,28JH5,Hood Park Drive,Near Hood Park Drive & Stack Street,IS,,2810740132,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3725; METERED_FL=U; PLACEMENT=MIGRATED,28JH5,,,MU,MUCENT,1994,,,,1,,1177632000000,blundonr,1271808000000,{2D9521B5-6258-56BB-81FB-432C4423A0C8},-71.073872991999963,42.378496501000029,490 (STREET_FEA 734),STREET_FEA 734,191,intersection_preferred_150_plus_ft,boston-sam,353893,24 Bunker Hill Industrial Park,Bunker Hill Industrial Park,42.37867599,-71.07453967,Hood Park Drive & Stack Street,508,nearest_intersection
4345,27KH117,Wood St,8 Wood St,IS,,2711740042,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2652; METERED_FL=U; PLACEMENT=MIGRATED,27KH117,,,MU,MUCENT,2002,,,,1,,1177632000000,chalmersh,1221091200000,{FDB11277-5670-5A9D-AA5B-E29ADA81BEB2},-71.064298754999982,42.376179302000025,9-15 OPP (STREET_FEA 4602),STREET_FEA 4602,31,derived_0_50_ft,boston-sam,151334,8 Wood St,Wood St,42.37619868,-71.06441059,Main Street & Wood Street,194,nearest_address
4347,27KH237,Bunker Hill St,15 Bunker Hill St,IS,,2711740261,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=733; METERED_FL=U; PLACEMENT=BlundoNR,27KH237,,,KE,KEK81-A,2011,,,,1,,1319155200000,BlundoNR,1336089600000,{92442A09-EBAB-5097-A8D6-AA849006F2CF},-71.056414564999955,42.376427423000052,8 (STREET_FEA 2236),STREET_FEA 2236,75,derived_50_100_ft,boston-sam,340910,15 Bunker Hill St,Bunker Hill St,42.37625375,-71.05626774,Bunker Hill Street & Hunter Street,78,nearest_address
4417,27KH162,Third Ave,107 Third Ave,IS,,2711740053,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3856; METERED_FL=U; PLACEMENT=MIGRATED,27KH162,,,MU,MUCENT,1979,,,,1,,1177632000000,chalmersh,1221177600000,{AE3E1DEF-6BE9-504A-A627-2D4149D6EE8B},-71.054381615999944,42.376001409000025,38 OPP (STREET_FEA 4156),STREET_FEA 4156,33,derived_0_50_ft,boston-sam,170338,107 Third Ave,Third Ave,42.37607277,-71.05445572,Seventh Street & Third Avenue,74,nearest_address
4420,28JH98,Bartlett St,122 Bartlett St,IS,,2810740104,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4351; METERED_FL=U; PLACEMENT=MIGRATED,28JH98,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{D0167D2C-B5DC-50D9-9FB9-0960C19A4712},-71.066539608999960,42.379285193000044,122 (STREET_FEA 421),STREET_FEA 421,23,derived_0_50_ft,boston-sam,394672,122 Bartlett St,Bartlett St,42.37924868,-71.06661059,Bartlett Street & Walker Street,41,nearest_address
4476,28LH56,Chelsea St,325 Chelsea St,IS,,2812740068,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,28LH56,,,MH,U,2007,,,,1,,1297900800000,BlundoNR,1297987200000,{D73818F0-8599-5D0A-9BDF-7EC8D42ABC7F},-71.052483595999945,42.379216226000040,STREET_FEA 946,STREET_FEA 946,43,derived_0_50_ft,boston-sam,355439,325 Chelsea St,Chelsea St,42.37927524,-71.05234662,Chelsea Street & Sixteenth Street,144,nearest_address
4495,27KH230,City Square,Near City Square & New Rutherford Avenue,IS,,2711740248,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2652; METERED_FL=U; PLACEMENT=MIGRATED,27KH230,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{61B765D1-1FA6-5D67-908A-0B8014ABA26B},-71.062361634999945,42.371402041000067,STREET_FEA 3043,STREET_FEA 3043,236,intersection_preferred_150_plus_ft,boston-sam,343608,1-3 City Sq,City Sq,42.37204427,-71.06248286,City Square & New Rutherford Avenue,91,nearest_intersection
4528,28KH14,Cross St,38 Cross St,IS,725846400000,2811740210,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1197; METERED_FL=U; PLACEMENT=MIGRATED,28KH14,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1221004800000,{5E3AE5AA-9D55-5F59-938F-E0E26A200610},-71.062295947999985,42.377448861000062,17-19 (STREET_FEA 421),STREET_FEA 421,16,derived_0_50_ft,boston-sam,44532,38 Cross St,Cross St,42.37742868,-71.06235059,Bartlett Street & Cross Street,27,nearest_address
4562,27KH134,Cross St,10 Cross St,IS,662688000000,2711740003,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2133; METERED_FL=U; PLACEMENT=MIGRATED,27KH134,,,MU,MUCENT,1991,,,,1,,1177632000000,chalmersh,1221091200000,{849E0CFF-7E3C-56F1-B9C3-20D2CE477154},-71.062672011999950,42.376808090000054,12-14 (STREET_FEA 1197),STREET_FEA 1197,32,derived_0_50_ft,boston-sam,44513,10 Cross St,Cross St,42.37675868,-71.06277059,Cedar Street & Laurel Street,181,nearest_address
4568,27KH40,Main St,216-232 Main St,IS,,2711740012,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=100; METERED_FL=U; PLACEMENT=MIGRATED,27KH40,,,MU,MUCENT,1978,,,,1,,1177632000000,chalmersh,1221091200000,{F582216E-4656-54FC-BC10-43DE12558AF7},-71.066228721999948,42.376745371000027,224 (STREET_FEA 2652),STREET_FEA 2652,32,derived_0_50_ft,boston-sam,341387,216-232 Main St,Main St,42.37674738,-71.06634893,Lawnwood Place & Main Street,45,nearest_address
4603,28KH156,Old Ironsides Way,80-90 Old Ironsides Way,IS,1374969600000,2811740057,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2795; METERED_FL=U; PLACEMENT=MIGRATED,28KH156,,,KE,KEK81-A,2011,,,,1,,1177632000000,chalmersh,1397088000000,{D9D7A3A2-84A3-5136-AF0C-F50E72327484},-71.058172916999979,42.380208748000030,90 (STREET_FEA 3147),STREET_FEA 3147,78,derived_50_100_ft,boston-sam,353159,80-90 Old Ironsides Way,Old Ironsides Way,42.38015393,-71.05789194,Medford Street & Old Ironsides Way,273,nearest_address
4673,28JH46,Rutherford Avenue,Near Rutherford Avenue & Sullivan Square Underpass,IS,,2810740140,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1552; METERED_FL=U; PLACEMENT=MIGRATED,28JH46,,,DA,ADB-84-B,2003,,,,1,,1177632000000,denapolipd,1220918400000,{C8A04F2B-0633-570D-9A85-55609B150DAC},-71.069882202999963,42.378249261000065,STREET_FEA 3043,STREET_FEA 3043,150,intersection_preferred_150_plus_ft,boston-sam,170356,60-72 Tibbett's Town Way,Tibbett's Town Way,42.37853052,-71.06947470,Rutherford Avenue & Sullivan Square Underpass,64,nearest_intersection
4715,29JH26,Spice St,2-12 Spice St,IS,852076800000,2910740102,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=790; METERED_FL=U; PLACEMENT=MIGRATED,29JH26,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1221004800000,{DFAB5D71-6FEC-5278-8D6D-D34556448F5D},-71.075057513999980,42.383260572000040,12 (STREET_FEA 3960),STREET_FEA 3960,40,derived_0_50_ft,boston-sam,345946,2-12 Spice St,Spice St,42.38335862,-71.07499048,Beacham Street & Cambridge Street,143,nearest_address
4831,27KH114,Green St,10 Green St,IS,,2711740057,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2652; METERED_FL=U; PLACEMENT=MIGRATED,27KH114,,,DA,ADB-84-B,1988,,,,1,,1177632000000,blundonr,1255478400000,{EC76E533-F0A9-5284-9DDD-B0781AFA1382},-71.064067627999975,42.375951273000055,9-15 (STREET_FEA 1907),STREET_FEA 1907,85,derived_50_100_ft,boston-sam,350132,10 Green St,Green St,42.37587237,-71.06376899,Austin Street & Green Street,179,nearest_address
4874,27KH210,Bunker Hill St,45 Bunker Hill St,IS,,2711740013,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2939; METERED_FL=U; PLACEMENT=MIGRATED,27KH210,,,WA,WAWB67P,1980,,,,1,,1177632000000,chalmersh,1221091200000,{4C08EA20-4E33-5DC9-856B-A1BDECD5A833},-71.056891598999982,42.376751043000070,STREET_FEA 733,STREET_FEA 733,45,derived_0_50_ft,boston-sam,342474,45 Bunker Hill St,Bunker Hill St,42.37686088,-71.05681454,Bunker Hill Street & Moulton Street,71,nearest_address
4941,28LH59,Decatur Street,Near Decatur Street & Medford Street,IS,1381363200000,2812740071,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2795; METERED_FL=U; PLACEMENT=MIGRATED,28LH59,,,KE,KEK81-A,2011,,,,1,,1177632000000,mulline,1440028800000,{B15AAC22-DEED-5EFB-BEC4-B4B8CC71C4DF},-71.053513825999971,42.378560725000057,96 OPP (STREET_FEA 1289),STREET_FEA 1289,151,intersection_preferred_150_plus_ft,boston-sam,341448,82-98 Decatur St,Decatur St,42.37847078,-71.05406056,Decatur Street & Medford Street,52,nearest_intersection
4964,28KH66,Bunker Hill St,266 Bunker Hill St,IS,,2811740070,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1117; METERED_FL=U; PLACEMENT=MIGRATED,28KH66,,,MU,MUCENT,1994,,,,1,,1177632000000,mulline,1250121600000,{5FC86CA1-1FD6-57E4-A1D6-1435052E5B00},-71.064787503999980,42.379942844000027,267 OPP (STREET_FEA 733),STREET_FEA 733,20,derived_0_50_ft,boston-sam,23438,266 Bunker Hill St,Bunker Hill St,42.37989968,-71.06483059,Bunker Hill Street & Cook Street,85,nearest_address
4992,28KH134,Hill St,2 Hill St,IS,1144195200000,2811740041,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3735; METERED_FL=U; PLACEMENT=MIGRATED,28KH134,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{3F131011-3547-5FEC-940D-8B4FB626D6BD},-71.064549687999943,42.381260502000032,2 (STREET_FEA 2152),STREET_FEA 2152,21,derived_0_50_ft,boston-sam,73922,2 Hill St,Hill St,42.38129868,-71.06449059,Medford Street & Sackville Street,245,nearest_address
5066,29JH82,Arlington Avenue,Near Arlington Avenue & Beacham Street,IS,,2910740020,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=442; METERED_FL=U; PLACEMENT=MIGRATED,29JH82,,,MU,MUCENT,2003,,,,1,,1177632000000,denapolipd,1221004800000,{1593AFE6-C1B4-5A96-AFCC-3E08F8E95B77},-71.074192241999981,42.386938631000078,STREET_FEA 298,STREET_FEA 298,184,intersection_preferred_150_plus_ft,boston-sam,157962,21 Arlington Ave,Arlington Ave,42.38740357,-71.07445952,Arlington Avenue & Beacham Street,127,nearest_intersection
5082,28KH114,Bunker Hill St,191-193 Bunker Hill St,IS,,2811740126,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=733; METERED_FL=U; PLACEMENT=MIGRATED,28KH114,,,MH,MH929,1988,,,,1,,1177632000000,denapolipd,1221004800000,{E14D8575-E66C-5CA3-80B0-8222102E6803},-71.061373409999987,42.379010101000063,6 (STREET_FEA 3340),STREET_FEA 3340,49,derived_0_50_ft,boston-sam,162709,191-193 Bunker Hill St,Bunker Hill St,42.37902927,-71.06155385,O'Reilly Way & Polk Street,17,nearest_address
5126,27JH71,Lynde Street,Near Lynde Street & Union Street,IS,1096502400000,2710740065,,,U,,,,,U,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,27JH71,,,U,U,2004,,,,1,,1406246400000,mulline,1406246400000,{B9C43355-8BA3-5E57-B1A3-F9D3B1611DA3},-71.067656945999943,42.372289816000034,STREET_FEA 0,STREET_FEA 0,260,intersection_preferred_150_plus_ft,boston-sam,459644,120-128 New Rutherford Ave,New Rutherford Ave,42.37288581,-71.06712410,Lynde Street & Union Street,527,nearest_intersection
5130,27JH70,Austin Street,Near Austin Street & New Rutherford Avenue,IS,1096502400000,2710740064,,,U,,,,,U,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,27JH70,,,U,U,2004,,,,1,,1406246400000,mulline,1406246400000,{22CD72B7-7915-5B96-9E06-AF177FEFCB33},-71.069293122999966,42.373292961000061,STREET_FEA 0,STREET_FEA 0,181,intersection_preferred_150_plus_ft,boston-sam,354131,125 Austin St,Austin St,42.37364521,-71.06976598,Austin Street & New Rutherford Avenue,479,nearest_intersection
5133,28KH126,Medford St,300 Medford St,IS,,2811740038,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=207; METERED_FL=U; PLACEMENT=MIGRATED,28KH126,,,DA,ADB-84-B,1990,,,,1,,1177632000000,denapolipd,1220918400000,{96C30D82-0A33-5869-8DA9-A1CD65EFE576},-71.062781820999987,42.381213454000033,300 (STREET_FEA 2795),STREET_FEA 2795,49,derived_0_50_ft,boston-sam,93729,300 Medford St,Medford St,42.38111333,-71.06266149,Allston Street & Medford Street,39,nearest_address
5183,28JH108,Auburn St,29 Auburn St,IS,1117584000000,2810740052,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3719; METERED_FL=U; PLACEMENT=MIGRATED,28JH108,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1249430400000,{FA3807B6-1687-53D5-939A-7F61B5DC42B2},-71.069011485999965,42.381181351000066,29 (STREET_FEA 349),STREET_FEA 349,28,derived_0_50_ft,boston-sam,161717,29 Auburn St,Auburn St,42.38123717,-71.06893887,Auburn Street & Russell Street,40,nearest_address
5205,28JH32,Stack St,10 Stack St,IS,,2810740080,,,GIS,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=734; METERED_FL=U; PLACEMENT=MIGRATED,28JH32,,,DR,D5500S,1981,,,,1,,1177632000000,blundonr,1244419200000,{03FB58D3-77DA-532E-A326-EB50B39087F1},-71.073937490999981,42.380174597000064,490 REAR (STREET_FEA 3725),STREET_FEA 3725,81,derived_50_100_ft,boston-sam,439028,10 Stack St,Stack St,42.38029680,-71.07418982,Hood Park Drive & Stack Street,215,nearest_address
5221,28LH12,Thirteenth St,79-96 Thirteenth St,IS,,2812740031,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2795; METERED_FL=U; PLACEMENT=MIGRATED,28LH12,,,DA,ADB-84-B,1990,,,,1,,1177632000000,denapolipd,1221004800000,{64E3EDB9-0B45-5644-8339-590076595A84},-71.053133161999938,42.378374769000061,58 OPP (STREET_FEA 946),STREET_FEA 946,118,derived_100_150_ft,boston-sam,422313,79-96 Thirteenth St,Thirteenth St,42.37835751,-71.05269515,Chelsea Street & Medford Street,54,nearest_address
5233,27LH22,Ninth St,103 Ninth St,IS,,2712740059,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2782; METERED_FL=U; PLACEMENT=MIGRATED,27LH22,,,KE,KEK81-A,2009,,,,1,,1177632000000,pullenn,1273104000000,{0FEF1F03-9B2D-5036-912F-88E92287BB2F},-71.051712844999940,42.375391855000032,STREET_FEA 3070,STREET_FEA 3070,100,derived_50_100_ft,boston-sam,343904,103 Ninth St,Ninth St,42.37565507,-71.05160146,Constellation Wharf & Ninth Street,289,nearest_address
5237,30JH2,Arlington Avenue,Near Arlington Avenue & Dorrance Street,IS,,3010740031,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,30JH2,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{27E8775D-AE09-599C-8433-D190290E47E2},-71.074087084999974,42.387930052000058,STREET_FEA 4357,STREET_FEA 4357,216,intersection_preferred_150_plus_ft,boston-sam,157962,21 Arlington Ave,Arlington Ave,42.38740357,-71.07445952,Arlington Avenue & Dorrance Street,330,nearest_intersection
5240,27JH61,New Rutherford Avenue,Near New Rutherford Avenue & Rutherford Avenue,IS,988761600000,2710740055,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=chalmersh,27JH61,,,U,U,,,,,1,,1179705600000,blundonr,1282694400000,{199C94C4-7CD3-584F-A7FD-5C031CF346F2},-71.072452854999938,42.374687604000030,STREET_FEA 2854,STREET_FEA 2854,689,intersection_preferred_150_plus_ft,boston-sam,437750,155 Austin St,Austin St,42.37279585,-71.07232410,New Rutherford Avenue & Rutherford Avenue,1155,nearest_intersection
5295,27KH258,Third St,265 Third St,IS,1393891200000,2711740282,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=1661; METERED_FL=U; PLACEMENT=samayoa-galvisr,27KH258,,,U,U,,,,,1,,1442880000000,samayoa-galvisr,1442880000000,{317991BB-4B25-55F9-8F85-4BF4959CFF37},-71.056840892999958,42.373601091000069,2 (STREET_FEA 4403),STREET_FEA 4403,143,derived_100_150_ft,boston-sam,355159,265 Third St,Third St,42.37338702,-71.05728806,First Avenue & Third Street,90,nearest_address
5373,27KH58,Harvard Sq,25 Harvard Sq,IS,,2711740204,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2109; METERED_FL=U; PLACEMENT=MIGRATED,27KH58,,,MU,MUCENT,1992,,,,1,,1177632000000,mulline,1250121600000,{7D2F1427-5277-58F2-814C-A76A1F39A447},-71.062554664999936,42.372732299000063,25 (STREET_FEA 2050),STREET_FEA 2050,50,derived_0_50_ft,boston-sam,70436,25 Harvard Sq,Harvard Sq,42.37270868,-71.06237059,Harvard Square & Henley Street,55,nearest_address
5504,28KH74,Moulton St,23 Moulton St,IS,1181347200000,2811740218,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1136; METERED_FL=U; PLACEMENT=MIGRATED,28KH74,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1220832000000,{79D01DE7-CBE7-5C8F-B6BF-B31EF931AA04},-71.056035810999958,42.377241380000044,23 OPP (STREET_FEA 2939),STREET_FEA 2939,80,derived_50_100_ft,boston-sam,167854,23 Moulton St,Moulton St,42.37709226,-71.05581473,Moulton Street & Moulton Way,43,nearest_address
5629,28LH8,Thirteenth St,62 Thirteenth St,IS,,2812740039,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4157; METERED_FL=U; PLACEMENT=MIGRATED,28LH8,,,KE,KEK81,2010,,,,1,,1177632000000,denapolipd,1221004800000,{F69BAF2B-A6B9-50D5-A1C7-BBD29B3158E8},-71.052184996999983,42.377953977000061,62 (STREET_FEA 1711),STREET_FEA 1711,46,derived_0_50_ft,boston-sam,135563,62 Thirteenth St,Thirteenth St,42.37796480,-71.05235359,Fourth Avenue & Thirteenth Street,38,nearest_address
5654,28JH54,Essex St,22 Essex St,IS,,2810740098,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3043; METERED_FL=U; PLACEMENT=MIGRATED,28JH54,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1221177600000,{F67C66E1-9FB7-53E6-822D-91DE68D86B1C},-71.070309729999963,42.379360173000066,31 OPP (STREET_FEA 1552),STREET_FEA 1552,38,derived_0_50_ft,boston-sam,54355,22 Essex St,Essex St,42.37925868,-71.07027060,Essex Street & Lyndeboro Street,112,nearest_address
5663,28IH4,Cambridge St,135 Cambridge St,IS,1094860800000,2809740001,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1181; METERED_FL=U; PLACEMENT=MIGRATED,28IH4,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{2C103270-5074-5F4E-A693-32087226F866},-71.080779005999943,42.382253927000079,145 (STREET_FEA 790),STREET_FEA 790,21,derived_0_50_ft,boston-sam,394132,135 Cambridge St,Cambridge St,42.38231150,-71.08077531,Cambridge Street & Washington Street,38,nearest_address
5678,27KH60,Main St,73-83 Main St,IS,,2711740167,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2909; METERED_FL=U; PLACEMENT=MIGRATED,27KH60,,,MU,MUCENT,1986,,,,1,,1177632000000,blundonr,1255478400000,{76F90BC9-B642-57C6-B5D4-CF66AAE3B22A},-71.062762009999972,42.373667327000078,92-90 (STREET_FEA 2652),STREET_FEA 2652,61,derived_50_100_ft,boston-sam,167254,73-83 Main St,Main St,42.37382806,-71.06269762,Main Street & Monument Avenue,42,nearest_address
5742,28JH34,Hood Park Dr,75 Hood Park Dr,IS,,281033002,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,28JH34,,,LO,U,,,,,1,,1177632000000,blundonr,1282694400000,{D5347058-D4C1-597B-8416-7E699FAEFD0B},-71.073419380999951,42.380105984000068,STREET_FEA 3412,STREET_FEA 3412,52,derived_50_100_ft,boston-sam,446378,75 Hood Park Dr,Hood Park Dr,42.38018844,-71.07326132,Hood Park Drive & Stack Street,108,nearest_address
5798,27KH98,Putnam St,1 Putnam St,IS,,2711740181,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1497; METERED_FL=U; PLACEMENT=MIGRATED,27KH98,,,DA,ADB-84-B,1988,,,,1,,1177632000000,mulline,1250121600000,{050D75A4-6377-5CAB-ACAF-57C0E76C3F73},-71.059635989999947,42.373346736000030,2 OPP (STREET_FEA 3483),STREET_FEA 3483,24,derived_0_50_ft,boston-sam,460083,1 Putnam St,Putnam St,42.37339872,-71.05958036,Ellwood Street & Putnam Street,179,nearest_address
5852,27KH245,Constitution Rd,1 Constitution Rd,IS,1393891200000,2711740269,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=1661; METERED_FL=U; PLACEMENT=samayoa-galvisr,27KH245,,,U,U,,,,,1,,1442880000000,samayoa-galvisr,1442880000000,{A1D430D6-2193-58B3-B4F5-09867F162D77},-71.055985209999960,42.372341017000053,2 (STREET_FEA 4403),STREET_FEA 4403,116,derived_100_150_ft,boston-sam,157777,1 Constitution Rd,Constitution Rd,42.37265734,-71.05603906,First Avenue & Third Street,425,nearest_address
5858,27KH165,Second Ave,120 Second Ave,IS,,2711740103,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1664; METERED_FL=U; PLACEMENT=MIGRATED,27KH165,,,MU,MUCENT,1979,,,,1,,1177632000000,chalmersh,1221177600000,{77D1D342-251F-531B-A6DA-4CE656115BA4},-71.055112613999938,42.375023974000044,STREET_FEA 3913,STREET_FEA 3913,73,derived_50_100_ft,boston-sam,169584,120 Second Ave,Second Ave,42.37517558,-71.05529194,Sixth Street & Third Avenue,142,nearest_address
6067,27KH100,Park St,55 Park St,IS,,2711740158,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1089; METERED_FL=U; PLACEMENT=MIGRATED,27KH100,,,MU,MUCENT,1978,,,,1,,1177632000000,blundonr,1255478400000,{BAF78159-A304-5E91-85F0-535B13D38380},-71.060276138999939,42.373782652000045,55 (STREET_FEA 3211),STREET_FEA 3211,16,derived_0_50_ft,boston-sam,107240,55 Park St,Park St,42.37373868,-71.06027059,Common Street & Park Street,39,nearest_address
6072,29JH100,Medford Street,Near Medford Street & Saint Martin Street,IS,,2910740118,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3763; METERED_FL=U; PLACEMENT=MIGRATED,29JH100,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{4A8CABB7-F3A3-55D8-BE57-6A563B9461A9},-71.067074179999963,42.383015726000053,425 OPP (STREET_FEA 2795),STREET_FEA 2795,205,intersection_preferred_150_plus_ft,boston-sam,114144,1 N Quincy Pl,N Quincy Pl,42.38318613,-71.06779963,Medford Street & Saint Martin Street,176,nearest_intersection
6144,29JH22,Caldwell St,19-21 Caldwell St,IS,,2910740054,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3282; METERED_FL=U; PLACEMENT=MIGRATED,29JH22,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1221004800000,{418A3A62-A304-58E2-8809-5B479E2B8135},-71.078014164999956,42.384951416000035,23 (STREET_FEA 775),STREET_FEA 775,33,derived_0_50_ft,boston-sam,352034,19-21 Caldwell St,Caldwell St,42.38497263,-71.07813270,Brighton Street & Caldwell Street,238,nearest_address
6192,30JH10,Arlington Avenue,Near Arlington Avenue & Sherman Street,IS,,3010740017,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,30JH10,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{602088D8-8D0F-5D72-B9E8-8ACAC990B50A},-71.074834401999965,42.389164443000027,STREET_FEA 1038,STREET_FEA 1038,222,intersection_preferred_150_plus_ft,boston-sam,2035,70-80 Alford St,Alford St,42.38871868,-71.07426860,Arlington Avenue & Sherman Street,564,nearest_intersection
6193,28JH38,Stack Street,Near Stack Street & Supertest Street,IS,,2810740035,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,28JH38,,,KE,KEK81-A,1995,,,,1,,1177632000000,BlundoNR,1294963200000,{2ECE8D89-10D2-59DC-A90D-8C838A3AFA2A},-71.075313085999937,42.381805801000041,STREET_FEA 2784,STREET_FEA 2784,167,intersection_preferred_150_plus_ft,boston-sam,350501,570 Rutherford Ave,Rutherford Ave,42.38138603,-71.07505978,Stack Street & Supertest Street,259,nearest_intersection
