objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
8126,26NH57,Transportation Way,45 Transportation Way,IS,,2614740081,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26NH57,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{ABF9E154-346F-55F5-9EEE-639927AFB626},-71.027361341999949,42.366937938000035,STREET_FEA 821,STREET_FEA 821,134,derived_100_150_ft,boston-sam,437747,45 Transportation Way,Transportation Way,42.36668325,-71.02772118,Jeffries Street & Transportation Way,120,nearest_address
8127,25NH11,Airport Way,Near Airport Way & Central Parking Access Road,IS,,2514740021,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25NH11,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{2CCE4421-5299-5F3C-AD33-9F89E5CA7E03},-71.017174213999965,42.363097825000068,STREET_FEA 1450,STREET_FEA 1450,421,intersection_preferred_150_plus_ft,boston-sam,341353,200 Terminal Rd,Terminal Rd,42.36268602,-71.01863556,Airport Way & Central Parking Access Road,1621,nearest_intersection
8128,25NH12,Airport Way,Near Airport Way & Central Parking Access Road,IS,,2514740022,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25NH12,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{E1F1BF3A-6C3F-5FD7-BCED-2050EF2D4BE3},-71.019453559999988,42.363000207000027,STREET_FEA 554,STREET_FEA 554,248,intersection_preferred_150_plus_ft,boston-sam,341353,200 Terminal Rd,Terminal Rd,42.36268602,-71.01863556,Airport Way & Central Parking Access Road,1522,nearest_intersection
8133,27NH5,Frankfort Street,Near Frankfort Street & Prescott Street,IS,,2714740019,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,27NH5,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{1D6D95E6-52F6-52FF-AA04-8EC71F44CAA7},-71.023229731999947,42.374255260000041,STREET_FEA 3381,STREET_FEA 3381,222,intersection_preferred_150_plus_ft,boston-sam,439533,243 Prescott St,Prescott St,42.37382241,-71.02264578,Frankfort Street & Prescott Street,1402,nearest_intersection
8195,26LH75,Lewis St,2 Lewis St,IS,1378339200000,2612740111,,,AS BUILT,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2528; METERED_FL=U; PLACEMENT=blundonr,26LH75,,,KE,KEK81-A,2012,,,,1,,1435795200000,blundonr,1436400000000,{3F441137-DA96-59F3-BB18-3128D86063B7},-71.041288103999989,42.366273942000078,STREET_FEA 8879,STREET_FEA 8879,91,derived_50_100_ft,boston-sam,167033,2 Lewis St,Lewis St,42.36652228,-71.04133699,East Pier Drive & Lewis Street,114,nearest_address
8211,29PH32,Annavoy Street,Near Annavoy Street & Saratoga Street,IS,,2916740015,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,29PH32,,,KE,U,,,,,1,,1177632000000,blundonr,1282694400000,{4F15DC31-4CB8-5438-8733-2ADABC45BC25},-70.996841714999960,42.385588097000038,STREET_FEA 540,STREET_FEA 540,476,intersection_preferred_150_plus_ft,boston-sam,14521,1023-1081 Bennington St,Bennington St,42.38548035,-70.99860571,Annavoy Street & Saratoga Street,821,nearest_intersection
8213,25NH56,Harborside Drive,Near Harborside Drive & Hotel Drive,IS,,2514740049,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25NH56,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{FCD89C51-DD55-5C90-9E67-51E11A7EEEA8},-71.025079727999980,42.364275956000029,STREET_FEA 842,STREET_FEA 842,354,intersection_preferred_150_plus_ft,boston-sam,155970,1 Harborside Dr,Harborside Dr,42.36341737,-71.02569939,Harborside Drive & Hotel Drive,275,nearest_intersection
8214,26NH4,Airport Road - Arrivals Level,Near Airport Road - Arrivals Level & Central Parking Access Road,IS,,2614740012,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26NH4,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{E8A83B75-F773-51E2-BF2C-7DE1F7C79CAA},-71.018064009999989,42.370020935000070,STREET_FEA 3039,STREET_FEA 3039,372,intersection_preferred_150_plus_ft,boston-sam,341351,500 Terminal Rd,Terminal Rd,42.36991288,-71.01943985,Airport Road - Arrivals Level & Central Parking Access Road,984,nearest_intersection
8233,26NH64,Porter Street,Near Porter Street & Transportation Way,IS,1046995200000,2614740088,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3404; METERED_FL=U; PLACEMENT=digiornom,26NH64,,,U,U,,,,,1,,1442793600000,digiornom,1442793600000,{519A08C4-5484-5261-83D3-89936B980A02},-71.027668244999973,42.369186676000027,STREET_FEA 2010,STREET_FEA 2010,692,intersection_preferred_150_plus_ft,boston-sam,169599,75 Service Rd,Service Rd,42.36843667,-71.03003287,Porter Street & Transportation Way,102,nearest_intersection
8244,26MH167,Everett St,164 Everett St,IS,,2613740155,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=837; METERED_FL=U; PLACEMENT=MIGRATED,26MH167,,,MU,MUCENT,1987,,,,1,,1177632000000,blundonr,1244505600000,{17AC0D88-6B0B-53BD-AFF9-4C421B97326E},-71.032121287999985,42.366436655000030,164 (STREET_FEA 1578),STREET_FEA 1578,33,derived_0_50_ft,boston-sam,55066,164 Everett St,Everett St,42.36651868,-71.03207058,Castle Court & Everett Street,39,nearest_address
8274,27MH38,Paris St,87 Paris St,IS,,2713740158,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3203; METERED_FL=U; PLACEMENT=MIGRATED,27MH38,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1217894400000,{7B2DA5FE-42DB-5003-ADED-4F6D966552E7},-71.038205476999963,42.372025104000045,10 (STREET_FEA 1881),STREET_FEA 1881,92,derived_50_100_ft,boston-sam,106591,87 Paris St,Paris St,42.37177548,-71.03814503,Gove Street & Paris Street,34,nearest_address
8307,26NH29,Hotel Drive,Near Hotel Drive & Logan Memorial Way,IS,,2614740071,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26NH29,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{368E5BC1-166C-5206-9959-054DE1FF2EB0},-71.025556210999980,42.366587267000057,STREET_FEA 3632,STREET_FEA 3632,184,intersection_preferred_150_plus_ft,boston-sam,347660,16 Transportation Way,Transportation Way,42.36640924,-71.02619694,Hotel Drive & Logan Memorial Way,305,nearest_intersection
8315,26NH42,Airport Way,Near Airport Way & Central Parking Access Road,IS,,2614740062,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26NH42,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{019FC4D7-01A5-5A8D-9E11-AA483B0E37C5},-71.017337282999961,42.366651967000053,STREET_FEA 2494,STREET_FEA 2494,552,intersection_preferred_150_plus_ft,boston-sam,343937,450 Terminal Rd,Terminal Rd,42.36614204,-71.01927082,Airport Way & Central Parking Access Road,633,nearest_intersection
8316,25NH20,Harborside Drive,Near Harborside Drive & Hotel Drive,IS,,2514740029,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25NH20,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{BDA5D07B-7818-59C2-ADA2-EAE25E4C43B8},-71.021152998999980,42.361780413000076,STREET_FEA 4327,STREET_FEA 4327,753,intersection_preferred_150_plus_ft,boston-sam,341353,200 Terminal Rd,Terminal Rd,42.36268602,-71.01863556,Harborside Drive & Hotel Drive,1598,nearest_intersection
8339,26NH78,Hotel Drive,Near Hotel Drive & Logan Memorial Way,IS,1046995200000,2614740102,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3404; METERED_FL=U; PLACEMENT=digiornom,26NH78,,,U,U,,,,,1,,1442880000000,digiornom,1442880000000,{ED570C72-B2D2-57EF-9A4D-AAF06B29FA12},-71.024267195999983,42.366451518000076,STREET_FEA 2010,STREET_FEA 2010,513,intersection_preferred_150_plus_ft,boston-sam,350791,1 Hotel Dr,Hotel Dr,42.36754155,-71.02305558,Hotel Drive & Logan Memorial Way,93,nearest_intersection
8364,26MH174,Porter Street,Near Porter Street & Transportation Way,IS,,2613740189,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26MH174,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{C43D77FE-1FCF-5D38-9F1D-D4B98F8F62FE},-71.028039165999985,42.368219636000049,STREET_FEA 4246,STREET_FEA 4246,514,intersection_preferred_150_plus_ft,boston-sam,343768,20 Tomahawk Dr,Tomahawk Dr,42.36705160,-71.02911151,Porter Street & Transportation Way,306,nearest_intersection
8368,26NH1,Airport Road - Arrivals Level,Near Airport Road - Arrivals Level & Central Parking Access Road,IS,,2614740009,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26NH1,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{007754F2-AB02-59B5-BB74-104C65ADD826},-71.020628779999981,42.370521688000053,STREET_FEA 398,STREET_FEA 398,389,intersection_preferred_150_plus_ft,boston-sam,341351,500 Terminal Rd,Terminal Rd,42.36991288,-71.01943985,Airport Road - Arrivals Level & Central Parking Access Road,989,nearest_intersection
8391,26LH28,Clipper Ship Lane,Near Clipper Ship Lane & Monsignor Albert A Jacobbe Road,IS,,2612740043,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26LH28,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{555734BC-F7A1-55B3-A7AC-4448C197EB0A},-71.042157430999964,42.367898746000037,STREET_FEA 3677,STREET_FEA 3677,167,intersection_preferred_150_plus_ft,boston-sam,419865,65-69 Lewis St,Lewis St,42.36751539,-71.04250118,Clipper Ship Lane & Monsignor Albert A Jacobbe Road,339,nearest_intersection
8411,25MH6,Marginal St,282 Marginal St,IS,707356800000,2513740057,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2308; METERED_FL=U; PLACEMENT=MIGRATED,25MH6,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1244505600000,{98D4C2A4-5884-5328-872C-08DCC13574AF},-71.031157195999981,42.364065250000067,282 (STREET_FEA 2702),STREET_FEA 2702,45,derived_0_50_ft,boston-sam,89802,282 Marginal St,Marginal St,42.36418938,-71.03115289,Jeffries Street & Marginal Street,235,nearest_address
8451,27MH82,Marion St,213 Marion St,IS,,2713740073,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3203; METERED_FL=U; PLACEMENT=MIGRATED,27MH82,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1217894400000,{97AA21ED-E5A0-5D65-B45A-352ED00CDF71},-71.034350691999975,42.375040438000042,213 (STREET_FEA 2708),STREET_FEA 2708,18,derived_0_50_ft,boston-sam,90014,213 Marion St,Marion St,42.37500868,-71.03440058,Marion Street & Paris Street,51,nearest_address
8453,30OH124,Vallar Rd,39-53 Vallar Rd,IS,1213056000000,3015740006,,,GPS,,,,,BWSC,SERVICE_AR=NH; CROSS_STRE=1629; METERED_FL=U; PLACEMENT=MIGRATED,30OH124,,,KE,KEK81-A,2008,,,,1,,1177632000000,denapolipd,1279670400000,{0BBB8A1A-8191-536C-AEBE-69F501D81C6A},-71.008978316999958,42.392843275000075,49-41 (STREET_FEA 4272),STREET_FEA 4272,90,derived_50_100_ft,boston-sam,437375,39-53 Vallar Rd,Vallar Rd,42.39296734,-71.00926986,Montmorenci Avenue & Orient Avenue,554,nearest_address
8471,26MH181,Marginal Street,Near Marginal Street & South Bremen Street,IS,1378339200000,2613740196,,,AS BUILT,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2702; METERED_FL=U; PLACEMENT=blundonr,26MH181,,,KE,KEK81-A,2012,,,,1,,1435795200000,blundonr,1436400000000,{7C2FDE0D-78F4-5F63-9D12-618D138F62A6},-71.040179611999974,42.366909768000028,STREET_FEA 46,STREET_FEA 46,176,intersection_preferred_150_plus_ft,boston-sam,343040,20-26 Marginal St,Marginal St,42.36738336,-71.04005379,Marginal Street & South Bremen Street,90,nearest_intersection
8474,29OH98,Barnes Ave,62 Barnes Ave,IS,,2915740042,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3750; METERED_FL=U; PLACEMENT=MIGRATED,29OH98,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{22704E43-78EA-59FE-B2DC-70271225418C},-71.003228504999981,42.386387889000048,58 (STREET_FEA 411),STREET_FEA 411,39,derived_0_50_ft,boston-sam,8274,62 Barnes Ave,Barnes Ave,42.38645868,-71.00312057,Barnes Avenue & Saint Edward Road,297,nearest_address
8489,25NH25,Airport Way,Near Airport Way & Central Parking Access Road,IS,,2514740033,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25NH25,,,U,U,,,,,1,,1177632000000,blundonr,1244419200000,{8EE90833-297C-5C77-8591-4BCFBA62D8D8},-71.017504421999945,42.361214308000058,STREET_FEA 0,STREET_FEA 0,616,intersection_preferred_150_plus_ft,boston-sam,341353,200 Terminal Rd,Terminal Rd,42.36268602,-71.01863556,Airport Way & Central Parking Access Road,2243,nearest_intersection
8491,26NH26,Airport Way,Near Airport Way & Central Parking Access Road,IS,,2614740067,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26NH26,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{7ED8AB86-B60F-5E78-8C2C-5E599C363498},-71.017077903999962,42.366147123000076,STREET_FEA 960,STREET_FEA 960,590,intersection_preferred_150_plus_ft,boston-sam,343937,450 Terminal Rd,Terminal Rd,42.36614204,-71.01927082,Airport Way & Central Parking Access Road,771,nearest_intersection
8503,27NH35,Airport Road,Near Airport Road & Hotel Drive,IS,,2714330008,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,27NH35,,,LO,U,,,,,1,,1177632000000,blundonr,1282694400000,{6D9D3E7D-FD64-5BFE-9467-FE55BC1E5261},-71.022393939999972,42.371729264000066,STREET_FEA 3411,STREET_FEA 3411,765,intersection_preferred_150_plus_ft,boston-sam,439533,243 Prescott St,Prescott St,42.37382241,-71.02264578,Airport Road & Hotel Drive,1104,nearest_intersection
8508,28MH52,Eutaw St,68 Eutaw St,IS,,2813740103,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2708; METERED_FL=U; PLACEMENT=MIGRATED,28MH52,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1217894400000,{0F3E0104-9176-5797-B273-69149318E3EA},-71.036812095999949,42.379559679000067,70 (STREET_FEA 1567),STREET_FEA 1567,41,derived_0_50_ft,boston-sam,54726,68 Eutaw St,Eutaw St,42.37958868,-71.03696058,Brooks Street & Eutaw Street,306,nearest_address
8553,27MH86,Havre St,216 Havre St,IS,,2713740076,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2708; METERED_FL=U; PLACEMENT=MIGRATED,27MH86,,,MU,MUCENT,1981,,,,1,,1177632000000,blundonr,1255478400000,{BA0E22F7-4523-5A6E-9B79-2495C5B85327},-71.036082936999946,42.374857576000068,216 (STREET_FEA 2078),STREET_FEA 2078,22,derived_0_50_ft,boston-sam,71422,216 Havre St,Havre St,42.37486854,-71.03616290,George R. Visconti Road & Havre Street,362,nearest_address
8555,25NH24,Airport Way,Near Airport Way & Central Parking Access Road,IS,,2514740032,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,25NH24,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{C64F34AF-ED37-524F-BCFD-0F0C1AE9FF2F},-71.018957017999981,42.361307127000032,STREET_FEA 2931,STREET_FEA 2931,509,intersection_preferred_150_plus_ft,boston-sam,341353,200 Terminal Rd,Terminal Rd,42.36268602,-71.01863556,Airport Way & Central Parking Access Road,2145,nearest_intersection
8560,26NH65,Porter Street,Near Porter Street & Transportation Way,IS,1046995200000,2614740089,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3404; METERED_FL=U; PLACEMENT=digiornom,26NH65,,,U,U,,,,,1,,1442793600000,digiornom,1442793600000,{58AF1C90-52F5-5ED9-8214-250DACB071CB},-71.027611667999963,42.368744093000032,STREET_FEA 2010,STREET_FEA 2010,582,intersection_preferred_150_plus_ft,boston-sam,347640,10 Harborside Dr,Harborside Dr,42.36767027,-71.02600564,Porter Street & Transportation Way,157,nearest_intersection
8566,27NH4,Neptune Court,Near Neptune Court & Neptune Road,IS,,2714740018,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,27NH4,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{33B8AEB8-1E60-5329-9F37-8B966DE7E440},-71.020676759999958,42.374521957000070,STREET_FEA 3588,STREET_FEA 3588,588,intersection_preferred_150_plus_ft,boston-sam,439533,243 Prescott St,Prescott St,42.37382241,-71.02264578,Neptune Court & Neptune Road,1538,nearest_intersection
8580,26NH73,Airport Road - Arrivals Level,Near Airport Road - Arrivals Level & Airport Road - Departures Level,IS,1046995200000,2614740097,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=3404; METERED_FL=U; PLACEMENT=digiornom,26NH73,,,U,U,,,,,1,,1442793600000,digiornom,1442793600000,{1DFAA2A1-0468-59D6-8F87-19B33B13D0C7},-71.025372844999936,42.368553191000046,STREET_FEA 2010,STREET_FEA 2010,364,intersection_preferred_150_plus_ft,boston-sam,347640,10 Harborside Dr,Harborside Dr,42.36767027,-71.02600564,Airport Road - Arrivals Level & Airport Road - Departures Level,131,nearest_intersection
8589,26MH12,S Bremen St,43 S Bremen St,IS,,2613740131,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=46; METERED_FL=U; PLACEMENT=MIGRATED,26MH12,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1217894400000,{8C5A531F-7594-5032-B6A5-0DE8981D1674},-71.039758964999976,42.367060911000067,26 OPP (STREET_FEA 2702),STREET_FEA 2702,111,derived_100_150_ft,boston-sam,454234,43 S Bremen St,S Bremen St,42.36735534,-71.03964970,Marginal Street & South Bremen Street,62,nearest_address
8611,28NH12,Neptune Road,Near Neptune Road & Vienna Street,IS,,2814740083,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1724; METERED_FL=U; PLACEMENT=MIGRATED,28NH12,,,KE,KEK81-A,2008,,,,1,,1177632000000,mulline,1250121600000,{6B4B420B-4076-514B-8803-C0062628B463},-71.024814312999979,42.379474456000025,STREET_FEA 3793,STREET_FEA 3793,316,intersection_preferred_150_plus_ft,boston-sam,60527,406 Frankfort St,Frankfort St,42.37988868,-71.02378058,Neptune Road & Vienna Street,49,nearest_intersection
8612,28NH50,Bennington Street,Near Bennington Street & Vienna Street,IS,,2814740059,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4090; METERED_FL=U; PLACEMENT=MIGRATED,28NH50,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1217894400000,{B2D3BF1D-E58E-529D-BC27-53416206FD87},-71.023817077999979,42.380734070000074,402 (STREET_FEA 503),STREET_FEA 503,198,intersection_preferred_150_plus_ft,boston-sam,14733,441 Bennington St,Bennington St,42.38063868,-71.02309058,Bennington Street & Vienna Street,107,nearest_intersection
8617,28NH14,Bennington St,394 Bennington St,IS,,2814740075,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3793; METERED_FL=U; PLACEMENT=MIGRATED,28NH14,,,MU,MUCENT,1992,,,,1,,1177632000000,mulline,1250121600000,{46FD1216-D09D-5FE4-AFEB-3374A4EA4FB7},-71.025041047999935,42.380013079000037,STREET_FEA 503,STREET_FEA 503,144,derived_100_150_ft,boston-sam,14725,394 Bennington St,Bennington St,42.38039868,-71.02492058,Bennington Street & Neptune Road,84,nearest_address
8663,27LH38,Border St,99-101 Border St,IS,1238716800000,2712740066,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1128; METERED_FL=U; PLACEMENT=MIGRATED,27LH38,,,MU,MUCENT,2003,,,,1,,1177632000000,chalmersh,1287014400000,{2B102276-6345-5D72-9912-A817D8C57201},-71.041712719999964,42.372463219000053,80 (STREET_FEA 588),STREET_FEA 588,59,derived_50_100_ft,boston-sam,351577,99-101 Border St,Border St,42.37236349,-71.04153879,Border Street & Decatur Street,247,nearest_address
8679,29PH12,Bayswater St,144 Bayswater St,IS,441763200000,2916740039,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2545; METERED_FL=U; PLACEMENT=MIGRATED,29PH12,,,MU,MUCENT,1984,,,,1,,1177632000000,palaciolv,1217894400000,{824B7CDD-BB3B-596A-9307-07820841D7B1},-71.000977230999979,42.383174959000030,144 (STREET_FEA 439),STREET_FEA 439,51,derived_50_100_ft,boston-sam,9231,144 Bayswater St,Bayswater St,42.38327868,-71.00085057,Bayswater Street & Lillian Street,62,nearest_address
8680,27MH94,Bennington St,17A Bennington St,IS,,2713740070,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3360; METERED_FL=U; PLACEMENT=MIGRATED,27MH94,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1255478400000,{EAFF611D-C663-5289-9489-512D3E3B7261},-71.038129856999944,42.375111032000063,17A (STREET_FEA 503),STREET_FEA 503,20,derived_0_50_ft,boston-sam,14642,17A Bennington St,Bennington St,42.37507868,-71.03807058,Bennington Street & Porter Street,160,nearest_address
8754,29PH2,Bayswater St,186 Bayswater St,IS,441763200000,2916740053,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2997; METERED_FL=U; PLACEMENT=MIGRATED,29PH2,,,MU,MUCENT,1984,,,,1,,1177632000000,palaciolv,1217894400000,{659F7381-4FC6-57F7-8951-BE2D410367AD},-70.999190741999939,42.382226939000077,186 (STREET_FEA 439),STREET_FEA 439,47,derived_0_50_ft,boston-sam,9242,186 Bayswater St,Bayswater St,42.38234868,-70.99913057,Bayswater Street & Nancia Street,81,nearest_address
8765,28MH114,Brooks St,220 Brooks St,IS,757382400000,2813740210,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=701; METERED_FL=U; PLACEMENT=MIGRATED,28MH114,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1221004800000,{AEB4D675-C7BD-5EB8-A6B8-A6025C65B8D4},-71.036189791999959,42.381305239000028,86 OPP (STREET_FEA 80),STREET_FEA 80,34,derived_0_50_ft,boston-sam,22480,220 Brooks St,Brooks St,42.38125868,-71.03630058,Brooks Street & West Eagle Street,37,nearest_address
8773,30PH6,Palermo St,20 Palermo St,IS,,3016740043,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2471; METERED_FL=U; PLACEMENT=MIGRATED,30PH6,,,KE,KEK81-A,1995,,,,1,,1177632000000,mulline,1217894400000,{C3F833A0-9F34-50B2-9D48-525278442C68},-70.996985285999983,42.388387462000026,20 (STREET_FEA 3197),STREET_FEA 3197,60,derived_50_100_ft,boston-sam,106404,20 Palermo St,Palermo St,42.38852868,-70.99687057,Lawn Avenue & Palermo Street,157,nearest_address
8777,29PH42,Barnes Ave,102 Barnes Ave,IS,502934400000,2916740013,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3750; METERED_FL=U; PLACEMENT=MIGRATED,29PH42,,,KE,KEK81,2010,,,,1,,1177632000000,mulline,1414972800000,{11FD1DB0-1E11-58DC-AB63-45581198ED64},-71.001517936999960,42.385748165000052,102 (STREET_FEA 411),STREET_FEA 411,51,derived_50_100_ft,boston-sam,8234,102 Barnes Ave,Barnes Ave,42.38588868,-71.00153057,Barnes Avenue & Saint Edward Road,220,nearest_address
8788,28MH158,Trenton St,200 Trenton St,IS,,2813740051,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3381; METERED_FL=U; PLACEMENT=MIGRATED,28MH158,,,KE,KEK81,2009,,,,1,,1177632000000,blundonr,1255478400000,{70CC8E59-CD91-5239-A619-9C74EAEE4506},-71.031231131999959,42.380884840000078,200 (STREET_FEA 4220),STREET_FEA 4220,50,derived_0_50_ft,boston-sam,347154,200 Trenton St,Trenton St,42.38099937,-71.03133696,Prescott Street & Trenton Street,45,nearest_address
8794,26MH128,Cottage St,149 Cottage St,IS,,2613740050,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=1881; METERED_FL=U; PLACEMENT=MIGRATED,26MH128,,,US,USMET250,1989,,,,1,,1177632000000,mulline,1250035200000,{6B70C048-40B7-5971-A911-0BECF7C657B7},-71.033414387999983,42.369508037000060,149 OPP (STREET_FEA 1154),STREET_FEA 1154,70,derived_50_100_ft,boston-sam,43356,149 Cottage St,Cottage St,42.36937868,-71.03322058,Cottage Street & Gove Street,39,nearest_address
