objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
13134,18LH5,Von Hillern St,70 Von Hillern St,IS,,1812740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4325; METERED_FL=U; PLACEMENT=MIGRATED,18LH5,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{1E5C32B8-3322-558C-97AD-97415B058098},-71.053758253999945,42.323446976000071,STREET_FEA 2580,STREET_FEA 2580,79,derived_50_100_ft,boston-sam,141010,70 Von Hillern St,Von Hillern St,42.32359867,-71.05397059,Locust Street & Von Hillern Street,178,nearest_address
13138,16KH206,Saxton St,40 Saxton St,IS,94694400000,1611740116,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=477; METERED_FL=U; PLACEMENT=MIGRATED,16KH206,,,KE,KEK81-A,1994,,,,1,,1177632000000,connorsm,1225065600000,{5BB17669-FAA6-50A1-8D12-455B2AE7E0C5},-71.054341783999973,42.313709560000063,40 (STREET_FEA 3809),STREET_FEA 3809,43,derived_0_50_ft,boston-sam,123636,40 Saxton St,Saxton St,42.31378867,-71.05446059,Elton Street & Sagamore Street,196,nearest_address
13155,13LH66,Freeport Street,Near Freeport Street & William T. Morrissey Boulevard,IS,1254787200000,1312740007,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,13LH66,,,KE,KEK81-A,2009,,,,1,,1177632000000,chings,1456963200000,{B0FB9608-B955-5AA9-BF12-8EFB85B73DA2},-71.048793936999971,42.299675488000048,650 (STREET_FEA 1743),STREET_FEA 1743,162,intersection_preferred_150_plus_ft,boston-sam,149923,650-700 William T Morrissey Blvd,William T Morrissey Blvd,42.29923266,-71.04885858,Freeport Street & William T. Morrissey Boulevard,364,nearest_intersection
13159,13JH224,Arvale Rd,9 Arvale Rd,IS,,1310740235,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2047; METERED_FL=U; PLACEMENT=MIGRATED,13JH224,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{30E57B16-57FD-5DCB-A63F-0C108AFE81B7},-71.074587574999953,42.299631840000075,9 (STREET_FEA 312),STREET_FEA 312,38,derived_0_50_ft,boston-sam,5045,9 Arvale Rd,Arvale Rd,42.29952866,-71.07457059,Arvale Road & Harvard Avenue,194,nearest_address
13192,17JH104,Lingard St,16 Lingard St,IS,,1710740214,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2038; METERED_FL=U; PLACEMENT=MIGRATED,17JH104,,,KE,KEK81-A,1995,,,,1,,1177632000000,palaciolv,1231718400000,{381E52BF-8F95-57F8-A8AB-F4910D8ECDE6},-71.072437606999983,42.316727802000059,60 OPP (STREET_FEA 2562),STREET_FEA 2562,96,derived_50_100_ft,boston-sam,86557,16 Lingard St,Lingard St,42.31650866,-71.07224059,Hartford Street & Lingard Street,124,nearest_address
13199,16JH206,Intervale St,41 Intervale St,IS,,1610740196,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,16JH206,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{E9B0520A-CD22-58A5-802D-8B51835EDEEB},-71.079729291999968,42.311456132000046,40 (STREET_FEA 2271),STREET_FEA 2271,59,derived_50_100_ft,boston-sam,78754,41 Intervale St,Intervale St,42.31133866,-71.07988059,Blue Hill Avenue & Intervale Street,316,nearest_address
13218,12IH96,Westview St,110-114 Westview St,IS,,1209740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=235; METERED_FL=U; PLACEMENT=MIGRATED,12IH96,,,KE,KEK81,2009,,,,1,,1177632000000,blundonr,1230076800000,{D95ACBA3-A096-5465-B07C-6CD2A64BAF53},-71.083335550999948,42.290768191000041,100 (STREET_FEA 4485),STREET_FEA 4485,97,derived_50_100_ft,boston-sam,343198,110-114 Westview St,Westview St,42.29051616,-71.08321690,Westview Street & Westview Way,196,nearest_address
13239,17KH196,Moseley St,42 Moseley St,IS,,1711740063,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=762; METERED_FL=U; PLACEMENT=MIGRATED,17KH196,,,MU,MUCENT,1992,,,,1,,1177632000000,connorsm,1225152000000,{C831D3AC-488D-5137-BD6B-DD98F1C281D7},-71.054717650999976,42.320453034000025,42 (STREET_FEA 2935),STREET_FEA 2935,47,derived_0_50_ft,boston-sam,97903,42 Moseley St,Moseley St,42.32047867,-71.05489059,Moseley Street & Sydney Street,225,nearest_address
13242,15KH14,Mount Ida Rd,18 Mount Ida Rd,IS,1054425600000,1511740119,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2951; METERED_FL=U; PLACEMENT=MIGRATED,15KH14,,,MU,MUCENT,2003,,,,1,,1177632000000,hoffmanr,1459209600000,{3E00A66D-6216-5673-9BDB-1C24FBEEAFD8},-71.065220999999951,42.306756609000047,25 (STREET_FEA 3368),STREET_FEA 3368,52,derived_50_100_ft,boston-sam,98310,18 Mount Ida Rd,Mount Ida Rd,42.30689866,-71.06519059,Mount Ida Road & Potosi Street,49,nearest_address
13248,12KH72,Edwin St,51 Edwin St,IS,,1211740183,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1680; METERED_FL=U; PLACEMENT=MIGRATED,12KH72,,,SM,SMH205,1975,,,,1,,1177632000000,connorsm,1233792000000,{97C5E150-2591-5B98-91D7-48EF16CC77A2},-71.060576470999933,42.289375154000027,51 (STREET_FEA 1462),STREET_FEA 1462,35,derived_0_50_ft,boston-sam,51413,51 Edwin St,Edwin St,42.28927866,-71.06057059,Denvir Street & Edwin Street,358,nearest_address
13249,15JH200,Beechwood St,8 Beechwood St,IS,1061769600000,1510740184,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=7708; METERED_FL=U; PLACEMENT=blundonr,15JH200,,,MU,MUCENT,2003,,,,1,,1431388800000,blundonr,1431388800000,{3FB739BD-0076-5123-A810-C98C6F54C1AF},-71.074349671999983,42.305701897000063,22 (STREET_FEA 474),STREET_FEA 474,97,derived_50_100_ft,boston-sam,13469,8 Beechwood St,Beechwood St,42.30561377,-71.07468897,Geneva Avenue & Olney Street,287,nearest_address
13251,15JH184,Beechwood St,22 Beechwood St,IS,1061769600000,1510740168,,,MANUAL,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=7708; METERED_FL=U; PLACEMENT=palaciolv,15JH184,,,MU,MUCENT,2003,,,,1,,1177977600000,blundonr,1431388800000,{CD3D5985-73BD-5F50-A6B2-18079CEFA49A},-71.074605023999936,42.305810511000061,22 (STREET_FEA 474),STREET_FEA 474,64,derived_50_100_ft,boston-sam,13468,22 Beechwood St,Beechwood St,42.30596685,-71.07471175,Geneva Avenue & Jeanne Drive,310,nearest_address
13252,15JH110,Hamilton St,114 Hamilton St,IS,675734400000,1510740122,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1059; METERED_FL=U; PLACEMENT=MIGRATED,15JH110,,,MU,MUCENT,1991,,,,1,,1177632000000,chings,1459209600000,{A2017483-2835-5EE2-8708-28226C5B10AF},-71.068103709999946,42.307117820000030,118 (STREET_FEA 1990),STREET_FEA 1990,53,derived_50_100_ft,boston-sam,68412,114 Hamilton St,Hamilton St,42.30725866,-71.06805059,Coleman Street & Hamilton Street,79,nearest_address
13257,12IH22,Donald Rd,17 Donald Rd,IS,1398988800000,1209740075,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=567; METERED_FL=U; PLACEMENT=MIGRATED,12IH22,,,MU,KEK81-A,2011,,,,1,,1177632000000,mulline,1431388800000,{F30454BC-0D2C-5B42-8EE0-275E5988B045},-71.089998612999977,42.290937854000049,17 (STREET_FEA 1350),STREET_FEA 1350,51,derived_50_100_ft,boston-sam,48009,17 Donald Rd,Donald Rd,42.29106866,-71.08993060,Blue Hill Avenue & Donald Road,227,nearest_address
13259,13LH62,Freeport Street,Near Freeport Street & Victory Road,IS,1254787200000,1312740029,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4305; METERED_FL=U; PLACEMENT=MIGRATED,13LH62,,,KE,KEK81-A,2009,,,,1,,1177632000000,chings,1456963200000,{19FF4E03-163E-5830-9429-F1BF29DB4216},-71.048440806999963,42.298491240000033,STREET_FEA 1743,STREET_FEA 1743,166,intersection_preferred_150_plus_ft,boston-sam,422233,400 Freeport St,Freeport St,42.29819906,-71.04796949,Freeport Street & Victory Road,68,nearest_intersection
13260,11LH102,Clover Street,Near Clover Street & Gallivan Boulevard,IS,1252972800000,1112740118,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1045; METERED_FL=U; PLACEMENT=MIGRATED,11LH102,,,KE,KEK81-A,2009,,,,1,,1177632000000,hoffmanr,1457049600000,{5964BA3D-68AB-5415-82F5-A12D611B94F4},-71.044046333999972,42.284893935000071,770 OPP (STREET_FEA 1771),STREET_FEA 1771,169,intersection_preferred_150_plus_ft,boston-sam,62406,770 Gallivan Blvd,Gallivan Blvd,42.28513866,-71.04458058,Clover Street & Gallivan Boulevard,228,nearest_intersection
13276,10KH26,Mercier Ave,32 Mercier Ave,IS,1250035200000,1011740035,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3517; METERED_FL=U; PLACEMENT=MIGRATED,10KH26,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1274054400000,{3B97B849-5BE8-5874-9F82-0CD4E78ACE7E},-71.066628321999985,42.282578593000039,32 (STREET_FEA 2822),STREET_FEA 2822,44,derived_0_50_ft,boston-sam,94336,32 Mercier Ave,Mercier Ave,42.28245866,-71.06660059,Mercier Avenue & Range Road,120,nearest_address
13289,11IH213,Callender St,112 Callender St,IS,897955200000,1109740209,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2627; METERED_FL=U; PLACEMENT=MIGRATED,11IH213,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{60931FFC-E7C0-501D-8B2B-A19C8609D06F},-71.083522783999967,42.288168244000076,112 (STREET_FEA 781),STREET_FEA 781,28,derived_0_50_ft,boston-sam,24780,112 Callender St,Callender St,42.28816866,-71.08342059,Callender Street & Lyford Street,40,nearest_address
13299,15JH40,Devon St,81 Devon St,IS,-31536000000,1510740036,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3086; METERED_FL=U; PLACEMENT=MIGRATED,15JH40,,,MU,MUCENT,1969,,,,1,,1177632000000,chalmersh,1233619200000,{47CED070-024F-594A-91E8-D1F89CF8501C},-71.079431167999985,42.309707364000076,81 (STREET_FEA 1328),STREET_FEA 1328,47,derived_0_50_ft,boston-sam,47597,81 Devon St,Devon St,42.30958866,-71.07950059,Devon Street & Normandy Street,75,nearest_address
13321,10LH2,Granite Ave,159 Granite Ave,IS,,1012740091,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2153; METERED_FL=U; PLACEMENT=MIGRATED,10LH2,,,MH,MH929,1985,,,,1,,1177632000000,blundonr,1244505600000,{C8E63836-82E4-5CF2-AC20-FBD15FE8D939},-71.053907302999960,42.278084493000051,161 (STREET_FEA 1893),STREET_FEA 1893,129,derived_100_150_ft,boston-sam,165746,159 Granite Ave,Granite Ave,42.27835253,-71.05421915,Granite Avenue & Hill Top Street,322,nearest_address
13324,17LH76,Westwind Rd,29-37 Westwind Rd,IS,,1712740127,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=7754; METERED_FL=U; PLACEMENT=denapolipd,17LH76,,,U,U,,,,,1,,1262217600000,chings,1457395200000,{052F12BC-52FD-5725-AFA0-B3F551163E36},-71.041607817999989,42.318537060000040,STREET_FEA 7758,STREET_FEA 7758,54,derived_50_100_ft,boston-sam,343673,29-37 Westwind Rd,Westwind Rd,42.31868192,-71.04155663,Beach Point Place & Westwind Road,35,nearest_address
13325,17MH8,Oyster Bay Rd,6-16 Oyster Bay Rd,IS,,1713740006,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=7753; METERED_FL=U; PLACEMENT=denapolipd,17MH8,,,U,U,,,,,1,,1262131200000,chings,1457395200000,{CA3698C6-7771-5AD8-9BA3-0E0313DD0B09},-71.039554678999934,42.319097432000035,18 (STREET_FEA 7758),STREET_FEA 7758,122,derived_100_150_ft,boston-sam,343687,6-16 Oyster Bay Rd,Oyster Bay Rd,42.31876487,-71.03950400,Beach Point Place & Oyster Bay Road,38,nearest_address
13327,17MH9,Ocean View Dr,45-67 Ocean View Dr,IS,,1713740007,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=7753; METERED_FL=U; PLACEMENT=denapolipd,17MH9,,,U,U,,,,,1,,1263427200000,chings,1457395200000,{7A52924A-F147-553D-93CC-DC132F394B4D},-71.038678789999949,42.319204032000073,45 (STREET_FEA 7752),STREET_FEA 7752,82,derived_50_100_ft,boston-sam,343665,45-67 Ocean View Dr,Ocean View Dr,42.31903679,-71.03847602,Beach Point Place & Oyster Bay Road,215,nearest_address
13328,17MH5,South Point Dr,1 South Point Dr,IS,515980800000,1713740003,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=2961; METERED_FL=U; PLACEMENT=denapolipd,17MH5,,,KE,U,,,,,1,,1261958400000,chings,1457395200000,{C2D4C3AE-BEDE-5B9D-ACD9-978E9DD3EDB0},-71.039873314999966,42.317229467000061,STREET_FEA 7750,STREET_FEA 7750,96,derived_50_100_ft,boston-sam,343656,1 South Point Dr,South Point Dr,42.31745192,-71.03968517,Mount Vernon Street & South Point Drive,74,nearest_address
13329,17LH56,Harbor Point Blvd,50 Harbor Point Blvd,IS,515980800000,1712740052,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=7754; METERED_FL=U; PLACEMENT=MIGRATED,17LH56,,,DA,ADB-84-B,1987,,,,1,,1177632000000,chings,1457395200000,{B0AEB802-E2C8-57BC-97CD-5B836555835D},-71.041991398999983,42.319565416000046,50 (STREET_FEA 7749),STREET_FEA 7749,101,derived_100_150_ft,boston-sam,341597,50 Harbor Point Blvd,Harbor Point Blvd,42.31972567,-71.04168520,Harbor Point Boulevard & Westwind Road,48,nearest_address
13332,16JH140,Magnolia St,94 Magnolia St,IS,253212998400000,1610740039,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=893; METERED_FL=U; PLACEMENT=MIGRATED,16JH140,,,KE,KEK81-A,1994,,,,1,,1177632000000,hoffmanr,1457395200000,{C66A2059-2D7F-523C-B988-AF4AA050798E},-71.071243775999960,42.315458886000044,94 (STREET_FEA 2649),STREET_FEA 2649,45,derived_0_50_ft,boston-sam,88343,94 Magnolia St,Magnolia St,42.31543866,-71.07108059,Chamblet Street & Magnolia Street,39,nearest_address
13335,16JH40,Magnolia St,197 Magnolia St,IS,1279756800000,1610740184,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2399; METERED_FL=U; PLACEMENT=MIGRATED,16JH40,,,KE,MUCENT,2009,,,,1,,1177632000000,hoffmanr,1457395200000,{CFD7E5A6-905D-5F4D-9C37-FEEB486FAA78},-71.073549510999953,42.311682572000052,197 OPP (STREET_FEA 2649),STREET_FEA 2649,78,derived_50_100_ft,boston-sam,88286,197 Magnolia St,Magnolia St,42.31184866,-71.07373059,Kineo Street & Magnolia Street,27,nearest_address
13337,16JH132,Magnolia St,140A Magnolia St,IS,1167609600000,1610740087,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1531; METERED_FL=U; PLACEMENT=MIGRATED,16JH132,,,KE,KEK81-A,2007,,,,1,,1177632000000,hoffmanr,1457395200000,{8B561662-521A-5C23-B4E9-028D33C54F03},-71.071852232999959,42.314145081000049,147 OPP (STREET_FEA 2649),STREET_FEA 2649,50,derived_0_50_ft,boston-sam,384938,140A Magnolia St,Magnolia St,42.31419866,-71.07168059,Emrose Terrace & Magnolia Street,154,nearest_address
13338,17MH11,Harbor Point Boulevard,Near Harbor Point Boulevard & North Point Drive,IS,,1713740009,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=7752; METERED_FL=U; PLACEMENT=chings,17MH11,,,U,U,,,,,1,,1457395200000,chings,1457395200000,{C860FDCB-A00B-5BF6-9297-735F75B56345},-71.040823175999947,42.319551466000064,STREET_FEA 7751,STREET_FEA 7751,153,intersection_preferred_150_plus_ft,boston-sam,352591,1 North Point Dr,North Point Dr,42.31996502,-71.04093191,Harbor Point Boulevard & North Point Drive,47,nearest_intersection
13340,17LH58,Beach Point Pl,1-7 Beach Point Pl,IS,,1712740082,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=7749; METERED_FL=U; PLACEMENT=MIGRATED,17LH58,,,DA,ADB-84-B,1987,,,,1,,1177632000000,chings,1457395200000,{C50095E8-EF5F-5382-8C03-37DCFD3CDA88},-71.042519247999962,42.318337923000058,1-7 OPP (STREET_FEA 7758),STREET_FEA 7758,119,derived_100_150_ft,boston-sam,343666,1-7 Beach Point Pl,Beach Point Pl,42.31838722,-71.04295591,Beach Point Place & Harbor Point Boulevard,230,nearest_address
13341,17MH7,Ocean View Dr,95-105 Ocean View Dr,IS,,1713740005,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=7753; METERED_FL=U; PLACEMENT=denapolipd,17MH7,,,U,U,,,,,1,,1262131200000,chings,1457395200000,{BD980E3F-50FF-5CA2-A873-4D2D84EF4682},-71.039362748999963,42.318401305000066,2-14 (STREET_FEA 7752),STREET_FEA 7752,40,derived_0_50_ft,boston-sam,343686,95-105 Ocean View Dr,Ocean View Dr,42.31845297,-71.03949283,Ocean View Drive & Oyster Bay Road,60,nearest_address
13342,16JH116,Bird St,131 Bird St,IS,662688000000,1610740115,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=541; METERED_FL=U; PLACEMENT=MIGRATED,16JH116,,,MU,MUCENT,1991,,,,1,,1177632000000,hoffmanr,1457395200000,{BC52F576-479B-549B-A586-2E3C7B03282A},-71.072164422999947,42.313473298000076,158-160 (STREET_FEA 2649),STREET_FEA 2649,52,derived_50_100_ft,boston-sam,15708,131 Bird St,Bird St,42.31347566,-71.07197059,Bird Street & Magnolia Street,30,nearest_address
13347,17MH10,Ocean View Dr,69-77 Ocean View Dr,IS,,1713740008,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=3410; METERED_FL=U; PLACEMENT=denapolipd,17MH10,,,U,U,,,,,1,,1263427200000,chings,1457395200000,{AD018C28-6D52-5416-BE3A-EA41C719E109},-71.038110804999974,42.318750966000039,69-77 (STREET_FEA 7752),STREET_FEA 7752,43,derived_0_50_ft,boston-sam,343662,69-77 Ocean View Dr,Ocean View Dr,42.31879551,-71.03825692,Ocean View Drive & Oyster Bay Road,303,nearest_address
13351,17MH6,South Point Dr,22-40 South Point Dr,IS,,1713740004,,,U,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=7750; METERED_FL=U; PLACEMENT=denapolipd,17MH6,,,U,U,,,,,1,,1262131200000,chings,1457395200000,{F2789B3D-FC00-52B7-9A20-EBCC39C1E6D8},-71.040392692999944,42.318135147000078,22-40 (STREET_FEA 7754),STREET_FEA 7754,98,derived_50_100_ft,boston-sam,343685,22-40 South Point Dr,South Point Dr,42.31836937,-71.04057283,Ocean View Drive & South Point Drive,40,nearest_address
13405,14JH190,Bowdoin St,191-195 Bowdoin St,IS,,1410740018,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4192; METERED_FL=U; PLACEMENT=MIGRATED,14JH190,,,KE,KEK81-A,1995,,,,1,,1177632000000,denapolipd,1224633600000,{2C76582E-A2D9-5D1A-8D85-1BF9DEFA955C},-71.068513385999950,42.304998159000036,191 (STREET_FEA 609),STREET_FEA 609,34,derived_0_50_ft,boston-sam,421288,191-195 Bowdoin St,Bowdoin St,42.30490488,-71.06851540,Bowdoin Street & Topliff Street,86,nearest_address
13408,17JH176,Humphreys Pl,30 Humphreys Pl,IS,,1710740096,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2234; METERED_FL=U; PLACEMENT=MIGRATED,17JH176,,,MU,MUCENT,1992,,,,1,,1177632000000,chings,1456272000000,{C944439C-F458-5A0B-BC4B-451968413353},-71.068102937999981,42.319699717000049,30 (STREET_FEA 2233),STREET_FEA 2233,31,derived_0_50_ft,boston-sam,76057,30 Humphreys Pl,Humphreys Pl,42.31976866,-71.06817059,Harrow Street & Hillsboro Street,297,nearest_address
13443,16KH82,Cushing Ave,95 Cushing Ave,IS,,1611740121,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3807; METERED_FL=U; PLACEMENT=MIGRATED,16KH82,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1220918400000,{0ED26727-F5E8-50D2-93C2-3BFD4EEAD318},-71.063214028999937,42.313706695000064,90 (STREET_FEA 1223),STREET_FEA 1223,76,derived_50_100_ft,boston-sam,45190,95 Cushing Ave,Cushing Ave,42.31349866,-71.06324059,Cushing Avenue & Sawyer Avenue,14,nearest_address
13454,15IH30,Supple Rd,60 Supple Rd,IS,1305849600000,1509740153,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=568; METERED_FL=U; PLACEMENT=MIGRATED,15IH30,,,KE,KEK81-A,2009,,,,1,,1177632000000,hoffmanr,1456358400000,{ECB79D11-A483-5408-BA2E-4F6EC5A7B7CD},-71.083719772999984,42.306439381000075,60 (STREET_FEA 4078),STREET_FEA 4078,35,derived_0_50_ft,boston-sam,132797,60 Supple Rd,Supple Rd,42.30634866,-71.08376060,Blue Hill Avenue & Supple Road,181,nearest_address
13457,15JH38,Devon St,95 Devon St,IS,,1510740060,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2458; METERED_FL=U; PLACEMENT=MIGRATED,15JH38,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{F8C08CB7-7F4E-5254-A050-78D6E74D9E9F},-71.078670764999970,42.309214051000026,95 (STREET_FEA 1328),STREET_FEA 1328,52,derived_50_100_ft,boston-sam,47615,95 Devon St,Devon St,42.30907866,-71.07873059,Devon Street & Laredo Street,308,nearest_address
13464,12KH92,Semont Rd,46 Semont Rd,IS,,1211740123,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3762; METERED_FL=U; PLACEMENT=MIGRATED,12KH92,,,US,USSEN,1985,,,,1,,1177632000000,connorsm,1233792000000,{04F3977C-9BE1-5AF3-A554-89EC09E85922},-71.061017136999965,42.291081648000045,46 (STREET_FEA 3853),STREET_FEA 3853,46,derived_0_50_ft,boston-sam,125196,46 Semont Rd,Semont Rd,42.29119866,-71.06108059,Saint Marks Road & Semont Road,187,nearest_address
13467,10LH60,Grayson St,38-40 Grayson St,IS,,1012740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2866; METERED_FL=U; PLACEMENT=MIGRATED,10LH60,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1231718400000,{8BCE12BF-3D55-5798-A2A1-C6915696E831},-71.050130962999958,42.281758632000049,47 OPP (STREET_FEA 1904),STREET_FEA 1904,53,derived_50_100_ft,boston-sam,66143,38-40 Grayson St,Grayson St,42.28187866,-71.05002058,Grayson Street & Milton Street,110,nearest_address
13469,14LH22,William T Morrissey Blvd,645 William T Morrissey Blvd,IS,,1412740045,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4539; METERED_FL=U; PLACEMENT=MIGRATED,14LH22,,,KE,KEK81-A,2004,,,,1,,1177632000000,chings,1456963200000,{799E675C-9856-5DE8-A4FB-DD5A79C9755B},-71.049871229999951,42.300973407000072,645 (STREET_FEA 1743),STREET_FEA 1743,100,derived_50_100_ft,boston-sam,149922,645 William T Morrissey Blvd,William T Morrissey Blvd,42.30070566,-71.04994959,Freeport Street & William T. Morrissey Boulevard,127,nearest_address
13471,13LH8,Victory Rd,54 Victory Rd,IS,612662400000,1312740058,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2208; METERED_FL=U; PLACEMENT=MIGRATED,13LH8,,,KE,KEK81-A,1995,,,,1,,1177632000000,hoffmanr,1454371200000,{6CC92D5C-737D-5612-84D4-8D8B8D9E9BB4},-71.053350994999960,42.296072708000054,50 (STREET_FEA 4305),STREET_FEA 4305,34,derived_0_50_ft,boston-sam,140611,54 Victory Rd,Victory Rd,42.29611866,-71.05324059,Houghton Street & Victory Road,34,nearest_address
13475,14LH24,Freeport St,325-327 Freeport St,IS,1254787200000,1412740017,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2854; METERED_FL=U; PLACEMENT=MIGRATED,14LH24,,,KE,KEK81-A,2009,,,,1,,1177632000000,chings,1456963200000,{82AA0EF5-D51E-5675-A904-12E118E499A7},-71.050758609999946,42.301448214000061,325-327 (STREET_FEA 1743),STREET_FEA 1743,40,derived_0_50_ft,boston-sam,60880,325-327 Freeport St,Freeport St,42.30137666,-71.05086958,Freeport Street & Mill Street,121,nearest_address
13480,12IH54,Harvard St,301 Harvard St,IS,1258934400000,1209740010,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4751; METERED_FL=U; PLACEMENT=MIGRATED,12IH54,,,KE,KEK81-A,2007,,,,1,,1177632000000,chings,1457049600000,{2FCF234C-A0B5-51E9-B665-1666F9B9ADB3},-71.089136017999977,42.294398611000076,5 (STREET_FEA 1732),STREET_FEA 1732,124,derived_100_150_ft,boston-sam,341408,301 Harvard St,Harvard St,42.29419190,-71.08950128,Franklin Hill Avenue & Harvard Street,96,nearest_address
13482,13LH64,William T Morrissey Blvd,650-700 William T Morrissey Blvd,IS,1254787200000,1312740017,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,13LH64,,,KE,KEK81-A,2009,,,,1,,1177632000000,chings,1456963200000,{06BDCBF4-F364-5D82-B956-A881BB9EDF1C},-71.048598964999940,42.299021212000071,650 BACK (STREET_FEA 1743),STREET_FEA 1743,104,derived_100_150_ft,boston-sam,149923,650-700 William T Morrissey Blvd,William T Morrissey Blvd,42.29923266,-71.04885858,Freeport Street & Victory Road,262,nearest_address
13485,17KH142,Roseclair St,53 Roseclair St,IS,1223251200000,1711740054,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1914; METERED_FL=U; PLACEMENT=MIGRATED,17KH142,,,KE,USSEN,2008,,,,1,,1177632000000,chings,1457049600000,{D0FE4FBF-8590-5A04-B178-4627AF7C2F60},-71.058613196999943,42.320802821000029,55 (STREET_FEA 3671),STREET_FEA 3671,43,derived_0_50_ft,boston-sam,118311,53 Roseclair St,Roseclair St,42.32068867,-71.05865059,Greenhalge Street & Roseclair Street,59,nearest_address
