objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
11031,22MH163,Northern Ave,220 Northern Ave,IS,1239753600000,2213740206,,,AS BUILT,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,22MH163,,,KE,KEK81-A,2009,,,,1,,1311120000000,mulline,1311120000000,{3746521D-E823-5820-A8B0-E1151FE98BE1},-71.038852154999972,42.349219593000043,220 (STREET_FEA 3099),STREET_FEA 3099,40,derived_0_50_ft,boston-sam,342823,220 Northern Ave,Northern Ave,42.34911213,-71.03888978,D Street & Northern Avenue,124,nearest_address
11053,22MH130,South Boston Haul Rd,50 South Boston Haul Rd,IS,,2213740173,,,GIS,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=6428; METERED_FL=U; PLACEMENT=MIGRATED,22MH130,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1259884800000,{0330FA44-123C-5B82-84C4-BB29F92FD00C},-71.038057673999958,42.346162447000040,STREET_FEA 2069,STREET_FEA 2069,80,derived_50_100_ft,boston-sam,355304,50 South Boston Haul Rd,South Boston Haul Rd,42.34627416,-71.03831420,Massachusetts Turnpike & Ted Williams Tunnel,200,nearest_address
11064,23LH677,Sleeper St,70 Sleeper St,IS,1068595200000,2312740245,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3916; METERED_FL=U; PLACEMENT=MIGRATED,23LH677,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1271808000000,{41F7E802-E8D0-5F42-BB2B-375BEAB8D451},-71.048027086999980,42.354056480000054,12 (STREET_FEA 3099),STREET_FEA 3099,148,derived_100_150_ft,boston-sam,350594,70 Sleeper St,Sleeper St,42.35370027,-71.04829435,Northern Avenue & Sleeper Street,77,nearest_address
11125,23LH687,Seaport Blvd,65 Seaport Blvd,IS,1133395200000,2312740255,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4160; METERED_FL=U; PLACEMENT=blundonr,23LH687,,,MU,MUCENT,2000,,,,1,,1222732800000,blundonr,1249430400000,{910AA179-3046-5502-9F07-6376A9DC2EE0},-71.047080761999950,42.352631166000037,73 (STREET_FEA 3834),STREET_FEA 3834,126,derived_100_150_ft,boston-sam,353186,65 Seaport Blvd,Seaport Blvd,42.35232550,-71.04730412,Fan Pier Boulevard & Seaport Boulevard,170,nearest_address
11127,23LH686,Seaport Blvd,77-91 Seaport Blvd,IS,1133395200000,2312740254,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4160; METERED_FL=U; PLACEMENT=blundonr,23LH686,,,MU,MUCENT,2002,,,,1,,1222732800000,blundonr,1264377600000,{1BEFA026-BD02-5870-A49B-F9A53DC8D286},-71.046473330999959,42.352060779000055,STREET_FEA 3834,STREET_FEA 3834,137,derived_100_150_ft,boston-sam,350786,77-91 Seaport Blvd,Seaport Blvd,42.35177169,-71.04614819,Seaport Boulevard & Thomson Place,89,nearest_address
11170,21LH486,Dorchester Street,Near Dorchester Street & East First Street,IS,,2112740174,,,MANUAL,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=0; METERED_FL=U; PLACEMENT=BlundoNR,21LH486,,,MU,MUCENT,2001,,,,1,,1298592000000,BlundoNR,1298592000000,{158F7176-B0CD-5A23-A6A3-22C88F5E3826},-71.041271947999974,42.340891310000075,STREET_FEA 0,STREET_FEA 0,217,intersection_preferred_150_plus_ft,boston-sam,132037,647B Summer St,Summer St,42.34064067,-71.04200558,Dorchester Street & East First Street,1091,nearest_intersection
11172,21LH487,Anchor Street,Near Anchor Street & Buffer Street,IS,,2112740175,,,MANUAL,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=0; METERED_FL=U; PLACEMENT=BlundoNR,21LH487,,,US,USMET250,1988,,,,1,,1298592000000,BlundoNR,1298592000000,{7323162C-3082-5A55-8ADE-E4C737A67317},-71.042181398999958,42.341124659000059,STREET_FEA 0,STREET_FEA 0,182,intersection_preferred_150_plus_ft,boston-sam,132037,647B Summer St,Summer St,42.34064067,-71.04200558,Anchor Street & Buffer Street,947,nearest_intersection
11215,23LH10,Summer St,273-283 Summer St,IS,1226880000000,2312740182,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=112; METERED_FL=U; PLACEMENT=MIGRATED,23LH10,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1283817600000,{3E8935D6-C728-5FCA-9D6F-2F9428C4F1A9},-71.049989377999964,42.349950492000062,273 (STREET_FEA 4051),STREET_FEA 4051,63,derived_50_100_ft,boston-sam,460020,273-283 Summer St,Summer St,42.34989171,-71.05020909,Melcher Street & Necco Street,143,nearest_address
11338,23LH684,Pier 4 Blvd,250 Pier 4 Blvd,IS,,2312740252,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=3834; METERED_FL=U; PLACEMENT=mulline,23LH684,,,U,U,,,,,1,,1214956800000,blundonr,1244419200000,{5B9F2F73-95A6-5204-B67E-3A42B90ED1BA},-71.042924720999963,42.352572856000052,STREET_FEA 3099,STREET_FEA 3099,95,derived_50_100_ft,boston-sam,421320,250 Pier 4 Blvd,Pier 4 Blvd,42.35274253,-71.04265877,Harbor Shore Drive & Pier Four Boulevard,32,nearest_address
11347,23LH715,Northern Ave,100-104 Northern Ave,IS,1412726400000,2312740283,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,23LH715,,,U,U,,,,,1,,1427155200000,mulline,1427155200000,{3438C4AD-4926-5F25-95B5-F224E6915E7D},-71.043273306999936,42.352146453000046,142 (STREET_FEA 0),STREET_FEA 0,80,derived_50_100_ft,boston-sam,351934,100-104 Northern Ave,Northern Ave,42.35224793,-71.04353704,Northern Avenue & Pier Four Boulevard,121,nearest_address
11496,23LH714,Pier 4 Blvd,100 Pier 4 Blvd,IS,1412726400000,2312740282,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,23LH714,,,KE,KEK81-A,2014,,,,1,,1427155200000,mulline,1427155200000,{CE6AB7F8-4239-5C7E-A94B-BFE9C98DFE3D},-71.043586870999945,42.351632366000047,142 (STREET_FEA 0),STREET_FEA 0,108,derived_100_150_ft,boston-sam,422331,100 Pier 4 Blvd,Pier 4 Blvd,42.35144849,-71.04327341,Northern Avenue & Pier Four Boulevard,87,nearest_address
11533,21LH480,D Street,Near D Street & New Cypher Street,IS,,2112740168,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3414; METERED_FL=U; PLACEMENT=blundonr,21LH480,,,MU,MUCENT,2002,,,,1,,1240963200000,blundonr,1249430400000,{89334941-6080-5765-994F-C3D720B299DF},-71.047444635999966,42.341827619000071,350 (STREET_FEA 1235),STREET_FEA 1235,155,intersection_preferred_150_plus_ft,boston-sam,164081,350 D St,D St,42.34168750,-71.04798918,D Street & New Cypher Street,236,nearest_intersection
11551,22LH116,Louis Street,Near Louis Street & West Service Road,IS,,2212740194,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,22LH116,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{127BB247-2BA2-5F96-95E8-1D92C04D5A14},-71.049530548999940,42.345441786000038,STREET_FEA 2069,STREET_FEA 2069,416,intersection_preferred_150_plus_ft,boston-sam,28854,25 Channel Center St,Channel Center St,42.34609767,-71.05079759,Louis Street & West Service Road,223,nearest_intersection
11563,22LH118,Haul Road,Near Haul Road & West Service Road,IS,,2212740196,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,22LH118,,,KE,U,,,,,1,,1177632000000,blundonr,1247961600000,{4003ABE3-C6FA-53C7-A020-A6458E216BE8},-71.047611072999985,42.347039391000067,STREET_FEA 2069,STREET_FEA 2069,476,intersection_preferred_150_plus_ft,boston-sam,448508,22 W Service Rd,W Service Rd,42.34834333,-71.04771971,Haul Road & West Service Road,332,nearest_intersection
11578,22LH115,Haul Road,Near Haul Road & West Service Road,IS,,2212740193,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,22LH115,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{C8949DC1-B396-5131-B0D4-6AE6941F9E74},-71.048578791999944,42.346241670000040,STREET_FEA 2069,STREET_FEA 2069,367,intersection_preferred_150_plus_ft,boston-sam,420038,27-43 Wormwood St,Wormwood St,42.34677811,-71.04973271,Haul Road & West Service Road,63,nearest_intersection
11585,22LH151,Summer Street,Near Summer Street & World Trade Center Avenue,IS,1042502400000,2212740229,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,22LH151,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{4C31998D-752C-590E-BD8F-CBBC1873F5C1},-71.043287897999960,42.348141732000045,STREET_FEA 463,STREET_FEA 463,214,intersection_preferred_150_plus_ft,boston-sam,448702,10 World Trade Center Ave,World Trade Center Ave,42.34867559,-71.04295254,Summer Street & World Trade Center Avenue,376,nearest_intersection
11689,22MH141,Northern Ave,300R Northern Ave,IS,,2213740184,,,U,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1652; METERED_FL=U; PLACEMENT=MIGRATED,22MH141,,,KE,U,,,,,1,,1177632000000,schoppeea,1423180800000,{D36A1DB1-2B69-54BB-A43C-927FE618B4E8},-71.034657811999978,42.348475089000033,290 (STREET_FEA 3099),STREET_FEA 3099,141,derived_100_150_ft,boston-sam,341292,300R Northern Ave,Northern Ave,42.34826696,-71.03510040,Fid Kennedy Avenue & Northern Avenue,474,nearest_address
11704,22LH38,A St,249-257 A St,IS,,2212740053,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=531; METERED_FL=U; PLACEMENT=MIGRATED,22LH38,,,MU,MUCENT,2007,,,,1,,1177632000000,palaciolv,1224806400000,{53D45529-F5A6-516B-9DDB-FACBFB0C4210},-71.051045729999942,42.347176591000050,251 OPP (STREET_FEA 112),STREET_FEA 112,104,derived_100_150_ft,boston-sam,161273,249-257 A St,A St,42.34718104,-71.05065967,A Street & Binford Street,82,nearest_address
11706,20LH261,E First St,407-409 E First St,IS,1312243200000,2012740297,,,AS BUILT,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=7910; METERED_FL=U; PLACEMENT=chalmersh,20LH261,,,KE,KEK81-A,2010,,,,1,,1400112000000,chalmersh,1400112000000,{17D2FBF9-E0CF-5660-8786-C50ECEA28284},-71.043707450999989,42.338084491000075,404 (STREET_FEA 15),STREET_FEA 15,89,derived_50_100_ft,boston-sam,344793,407-409 E First St,E First St,42.33789727,-71.04349281,East First Street & Pappas Way,60,nearest_address
11734,22MH81,Northern Ave,300R Northern Ave,IS,,2213740015,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=3099; METERED_FL=U; PLACEMENT=MIGRATED,22MH81,,,KE,KEK11,1981,,,,1,,1177632000000,blundonr,1259884800000,{F479F474-23DB-5DE7-BAC0-0A270314E2C2},-71.035511581999970,42.348323557000072,STREET_FEA 1652,STREET_FEA 1652,113,derived_100_150_ft,boston-sam,341292,300R Northern Ave,Northern Ave,42.34826696,-71.03510040,Fid Kennedy Avenue & Northern Avenue,272,nearest_address
11851,22MH165,Summer St,655 Summer St,IS,,2213740208,,,U,,,,,PRIV,SERVICE_AR=U; CROSS_STRE=0; METERED_FL=U; PLACEMENT=connorsm,22MH165,,,U,U,,,,,1,,1411603200000,connorsm,1411603200000,{6629E4E8-B121-5DBD-ACBB-96CBDB3DC704},-71.039100356999938,42.343934977000060,STREET_FEA 0,STREET_FEA 0,113,derived_100_150_ft,boston-sam,170083,655 Summer St,Summer St,42.34381237,-71.03871253,Drydock Avenue & Pappas Way,89,nearest_address
11899,22LH160,Sobin Park,44-48 Sobin Park,IS,,2212740238,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=palaciolv,22LH160,,,U,U,,,,,1,,1218672000000,blundonr,1247961600000,{097F54E1-05D2-5F98-842E-7BD082421C32},-71.053425647999973,42.345715682000048,STREET_FEA 3923,STREET_FEA 3923,72,derived_50_100_ft,boston-sam,128257,44-48 Sobin Park,Sobin Park,42.34561167,-71.05319659,A Street & Iron Street,326,nearest_address
11915,23LH662,Sleeper St,88 Sleeper St,IS,877910400000,2312740230,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3099; METERED_FL=U; PLACEMENT=MIGRATED,23LH662,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1271808000000,{068FEC92-2790-55E5-B60E-AE972080CFDF},-71.048466856999937,42.353939629000081,86 (STREET_FEA 3916),STREET_FEA 3916,32,derived_0_50_ft,boston-sam,128154,88 Sleeper St,Sleeper St,42.35390367,-71.04857659,Northern Avenue & Sleeper Street,171,nearest_address
12052,22LH142,Wormwood St,2 Wormwood St,IS,1077148800000,2212740220,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=112; METERED_FL=U; PLACEMENT=MIGRATED,22LH142,,,MU,MUCENT,2003,,,,1,,1177632000000,palaciolv,1224806400000,{C174B437-4194-5CE0-9922-13BA6EAAD217},-71.050362602999940,42.347495008000067,1 OPP (STREET_FEA 4640),STREET_FEA 4640,138,derived_100_150_ft,boston-sam,435401,2 Wormwood St,Wormwood St,42.34740443,-71.04986494,A Street & Wormwood Street,80,nearest_address
12077,23LH126,Seaport Blvd,77-91 Seaport Blvd,IS,,2312740087,,,GPS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4461; METERED_FL=U; PLACEMENT=MIGRATED,23LH126,,,MU,MUCENT,2002,,,,1,,1177632000000,palaciolv,1224806400000,{86EA461A-C8D1-5743-98F9-1BE7A11A975B},-71.045733039999959,42.351720024000031,STREET_FEA 3834,STREET_FEA 3834,113,derived_100_150_ft,boston-sam,350786,77-91 Seaport Blvd,Seaport Blvd,42.35177169,-71.04614819,Boston Wharf Road & Seaport Boulevard,51,nearest_address
12095,22LH56,D St,411-415 D St,IS,880416000000,2212740160,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1608; METERED_FL=U; PLACEMENT=MIGRATED,22LH56,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1224806400000,{19CFB20E-32E0-501B-8F8C-EA90C2903830},-71.044345372999942,42.344490835000045,STREET_FEA 1235,STREET_FEA 1235,118,derived_100_150_ft,boston-sam,352672,411-415 D St,D St,42.34449950,-71.04390873,Bullock Street & D Street,171,nearest_address
12112,22LH90,E Street,Near E Street & Inman Street,IS,883612800000,2212740131,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1235; METERED_FL=U; PLACEMENT=MIGRATED,22LH90,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1244505600000,{6AC71868-2110-5880-AFBB-5EE886A61F3A},-71.041239366999946,42.345545744000049,497 (STREET_FEA 4051),STREET_FEA 4051,205,intersection_preferred_150_plus_ft,boston-sam,435403,503 Summer St,Summer St,42.34509816,-71.04077864,E Street & Inman Street,253,nearest_intersection
12205,22LH149,Congress Street,Near Congress Street & Pier Four Boulevard,IS,1042502400000,2212740227,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,22LH149,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{D3207BE8-1AA2-53B6-997A-D9411A419B42},-71.045176911999988,42.348014891000048,STREET_FEA 2069,STREET_FEA 2069,151,intersection_preferred_150_plus_ft,boston-sam,437958,412-430 Summer St,Summer St,42.34828596,-71.04475405,Congress Street & Pier Four Boulevard,425,nearest_intersection
12231,22MH58,Codfish Way,Near Codfish Way & Fid Kennedy Avenue,IS,,2213740041,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1652; METERED_FL=U; PLACEMENT=MIGRATED,22MH58,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1244505600000,{24962893-D87E-537A-9C19-90BA20727D04},-71.030864262999955,42.346467210000071,STREET_FEA 4176,STREET_FEA 4176,166,intersection_preferred_150_plus_ft,boston-sam,170358,7 Tide St,Tide St,42.34609810,-71.03050045,Codfish Way & Fid Kennedy Avenue,101,nearest_intersection
12280,23LH88,Farnsworth St,47-53 Farnsworth St,IS,1165363200000,2312740072,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3834; METERED_FL=U; PLACEMENT=MIGRATED,23LH88,,,MU,MUCENT,2004,,,,1,,1177632000000,chings,1457568000000,{30A3C218-1078-55C8-B5BD-0A1D53DF12A0},-71.047694568999987,42.352331005000053,47-53 (STREET_FEA 1612),STREET_FEA 1612,40,derived_0_50_ft,boston-sam,56399,47-53 Farnsworth St,Farnsworth St,42.35222245,-71.04766174,Seaport Boulevard & Thomson Place,277,nearest_address
12380,22LH126,Congress St,399 Congress St,IS,,2212740204,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=369; METERED_FL=U; PLACEMENT=MIGRATED,22LH126,,,DA,D5500S,1994,,,,1,,1177632000000,palaciolv,1224806400000,{9309A3D4-FA90-56B8-AA7E-3DFBF8BF050F},-71.044846349999943,42.349351372000058,STREET_FEA 1103,STREET_FEA 1103,120,derived_100_150_ft,boston-sam,350794,399 Congress St,Congress St,42.34903204,-71.04474231,Congress Street & Pier Four Boulevard,128,nearest_address
12724,22MH133,Massachusetts Turnpike,Near Massachusetts Turnpike & Ted Williams Tunnel,IS,,2213740176,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=2069; METERED_FL=U; PLACEMENT=MIGRATED,22MH133,,,DA,ADB-84-B,1994,,,,1,,1177632000000,blundonr,1259884800000,{2C20DCD3-DE71-525B-AE30-08F8AD4A9E26},-71.037624658999960,42.346936563000042,STREET_FEA 6428,STREET_FEA 6428,304,intersection_preferred_150_plus_ft,boston-sam,355304,50 South Boston Haul Rd,South Boston Haul Rd,42.34627416,-71.03831420,Massachusetts Turnpike & Ted Williams Tunnel,58,nearest_intersection
12838,22MH159,Shellfish Way,Near Shellfish Way & Shoreline Road,IS,975628800000,2213740202,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,22MH159,,,U,U,,,,,1,,1269216000000,connorsm,1364428800000,{F450F0ED-0AB6-5084-8C1D-14C11E20640C},-71.031188288999942,42.348469530000045,STREET_FEA 8018,STREET_FEA 8018,197,intersection_preferred_150_plus_ft,boston-sam,341354,8 Seafood Way,Seafood Way,42.34900953,-71.03117530,Shellfish Way & Shoreline Road,440,nearest_intersection
12839,23MH11,Seafood Way,Near Seafood Way & Shoreline Road,IS,975628800000,2313740011,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,23MH11,,,U,U,,,,,1,,1269216000000,connorsm,1364428800000,{A965A334-7893-5DBA-93B2-DAC50954ECC9},-71.031241113999954,42.349644439000031,STREET_FEA 8018,STREET_FEA 8018,232,intersection_preferred_150_plus_ft,boston-sam,341354,8 Seafood Way,Seafood Way,42.34900953,-71.03117530,Seafood Way & Shoreline Road,61,nearest_intersection
12842,22NH34,Dolphin Way,Near Dolphin Way & Fid Kennedy Avenue,IS,,2214740010,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1652; METERED_FL=U; PLACEMENT=MIGRATED,22NH34,,,MH,MH929,1982,,,,1,,1177632000000,connorsm,1364428800000,{6021D0BF-2E0D-5F33-8A3C-6FC9A222A980},-71.023473568999975,42.346393091000039,31 (STREET_FEA 6446),STREET_FEA 6446,177,intersection_preferred_150_plus_ft,boston-sam,352863,3 Dolphin Way,Dolphin Way,42.34643025,-71.02412981,Dolphin Way & Fid Kennedy Avenue,417,nearest_intersection
12844,22MH161,Shellfish Way,Near Shellfish Way & Shoreline Road,IS,975628800000,2213740204,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,22MH161,,,U,U,,,,,1,,1269216000000,connorsm,1364428800000,{A0E3CD92-FB5E-50F8-97E5-958D0461F54F},-71.030509854999934,42.349338226000043,STREET_FEA 8018,STREET_FEA 8018,215,intersection_preferred_150_plus_ft,boston-sam,341354,8 Seafood Way,Seafood Way,42.34900953,-71.03117530,Shellfish Way & Shoreline Road,108,nearest_intersection
12845,22LH132,Channel Center St,24-38 Channel Center St,IS,1054512000000,2212740210,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=5520; METERED_FL=U; PLACEMENT=MIGRATED,22LH132,,,MU,MUCENT,2003,,,,1,,1177632000000,palaciolv,1224806400000,{75038FA1-678F-5323-B9AB-F0FB34D203F7},-71.051115867999954,42.346203007000042,18-22 OPP (STREET_FEA 2849),STREET_FEA 2849,74,derived_50_100_ft,boston-sam,340985,24-38 Channel Center St,Channel Center St,42.34614260,-71.05137913,Channel Center Street & Mount Washington Way,54,nearest_address
12846,22MH44,Fid Kennedy Avenue,Near Fid Kennedy Avenue & Seafood Way,IS,,2213740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2069; METERED_FL=U; PLACEMENT=MIGRATED,22MH44,,,MH,MH929,1982,,,,1,,1177632000000,connorsm,1364428800000,{BA24B65E-D9F4-5566-9AE7-B781B1CD1082},-71.034135546999948,42.347920769000041,STREET_FEA 3099,STREET_FEA 3099,223,intersection_preferred_150_plus_ft,boston-sam,165254,2 Fid Kennedy Ave,Fid Kennedy Ave,42.34813046,-71.03335594,Fid Kennedy Avenue & Seafood Way,342,nearest_intersection
12847,22MH12,Dry Dock Ave,2 Dry Dock Ave,IS,,2213740083,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=6118; METERED_FL=U; PLACEMENT=MIGRATED,22MH12,,,MH,MH929,1982,,,,1,,1177632000000,connorsm,1364428800000,{16C9B80B-261F-5156-BE57-C8D1BDC729BE},-71.037429316999976,42.345328290000054,32 BACK (STREET_FEA 898),STREET_FEA 898,147,derived_100_150_ft,boston-sam,421017,2 Dry Dock Ave,Dry Dock Ave,42.34496909,-71.03767789,Channel Street & Harbor Street,249,nearest_address
12849,22MH160,Seafood Way,Near Seafood Way & Shoreline Road,IS,975628800000,2213740203,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,22MH160,,,U,U,,,,,1,,1269216000000,connorsm,1364428800000,{EC27768A-75CF-5F63-B2FB-2B902A8ECE27},-71.031741198999953,42.348703807000049,STREET_FEA 8018,STREET_FEA 8018,189,intersection_preferred_150_plus_ft,boston-sam,341354,8 Seafood Way,Seafood Way,42.34900953,-71.03117530,Seafood Way & Shoreline Road,419,nearest_intersection
12850,22MH139,Seafood Way,5 Seafood Way,IS,,2213740182,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2069; METERED_FL=U; PLACEMENT=MIGRATED,22MH139,,,US,USMET250,1995,,,,1,,1177632000000,connorsm,1364428800000,{B5E7DD47-0ABF-592C-AD21-2F6C71C0F635},-71.032941996999966,42.348384295000074,STREET_FEA 3099,STREET_FEA 3099,99,derived_50_100_ft,boston-sam,350942,5 Seafood Way,Seafood Way,42.34818345,-71.03269352,Fid Kennedy Avenue & Seafood Way,251,nearest_address
12853,23LH125,Seaport Blvd,88 Seaport Blvd,IS,,2312740070,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4160; METERED_FL=U; PLACEMENT=MIGRATED,23LH125,,,U,U,,,,,1,,1177632000000,blundonr,1249257600000,{1A3AF9AF-8915-584E-A200-9C403645DD02},-71.046275957999967,42.352278942000055,73 (STREET_FEA 3834),STREET_FEA 3834,66,derived_50_100_ft,boston-sam,443115,88 Seaport Blvd,Seaport Blvd,42.35239279,-71.04608483,Fan Pier Boulevard & Seaport Boulevard,86,nearest_address
12878,22MH79,Harbor St,2 Harbor St,IS,,2213740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3099; METERED_FL=U; PLACEMENT=MIGRATED,22MH79,,,MU,MUCENT,1988,,,,1,,1177632000000,connorsm,1364428800000,{5971A0D1-7984-55F5-B302-E19C28B9E53B},-71.035302979999983,42.346450573000027,STREET_FEA 6118,STREET_FEA 6118,81,derived_50_100_ft,boston-sam,443113,2 Harbor St,Harbor St,42.34643775,-71.03560395,Harbor Street & Northern Avenue,85,nearest_address
12906,23LH709,Congress St,381-389 Congress St,IS,1149724800000,2312740277,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=1104; METERED_FL=U; PLACEMENT=denapolipd,23LH709,,,MU,MUCENT,2004,,,,1,,1271203200000,chalmersh,1456272000000,{9B9B8660-7CC9-56B8-AFC6-4F7189427449},-71.047799057999953,42.349567579000052,389 (STREET_FEA 3414),STREET_FEA 3414,43,derived_0_50_ft,boston-sam,42115,381-389 Congress St,Congress St,42.34959467,-71.04764359,Congress Street & Stillings Street,135,nearest_address
12973,22NH14,Capstan Way,Near Capstan Way & Fid Kennedy Avenue,IS,,2214740019,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=1652; METERED_FL=U; PLACEMENT=MIGRATED,22NH14,,,U,U,,,,,1,,1177632000000,connorsm,1417996800000,{41029A61-2A62-5F6C-9085-A117F318C7C3},-71.026988364999966,42.345755039000039,25 (STREET_FEA 3842),STREET_FEA 3842,247,intersection_preferred_150_plus_ft,boston-sam,340990,25 Fid Kennedy Ave,Fid Kennedy Ave,42.34631893,-71.02647758,Capstan Way & Fid Kennedy Avenue,326,nearest_intersection
13082,21LH491,D St,345 D St,IS,1307577600000,2112740179,,,AS BUILT,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1235; METERED_FL=U; PLACEMENT=chalmersh,21LH491,,,KE,KEK81-A,2010,,,,1,,1400025600000,chalmersh,1400025600000,{3A982643-9AB1-5B16-B504-55ECE50A1181},-71.048365416999957,42.340625659000068,261 (STREET_FEA 83),STREET_FEA 83,80,derived_50_100_ft,boston-sam,45496,345 D St,D St,42.34044867,-71.04854059,D Street & West First Street,70,nearest_address
13185,23LH668,Pier 4 Blvd,25 Pier 4 Blvd,IS,,2312740236,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1103; METERED_FL=U; PLACEMENT=MIGRATED,23LH668,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1271808000000,{38FE8ADF-CC82-5904-B1F2-90C5D226351E},-71.045237340999961,42.349492692000069,STREET_FEA 369,STREET_FEA 369,58,derived_50_100_ft,boston-sam,460012,25 Pier 4 Blvd,Pier 4 Blvd,42.34953488,-71.04544517,Congress Street & Pier Four Boulevard,80,nearest_address
