objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat
6807,15GH96,STREET_FEA 821,105 OPP (STREET_FEA 821),IS,,1507740124,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=822; METERED_FL=U; PLACEMENT=MIGRATED,15GH96,,,US,USSEN,1985,,,,1,,1177632000000,blundonr,1255478400000,{A84ECB63-2792-5532-8970-215302A008A4},-71.111468346999970,42.308025947000033
6808,12EH10,STREET_FEA 888,58 OPP (STREET_FEA 888),IS,1217548800000,1205740134,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=3264; METERED_FL=U; PLACEMENT=MIGRATED,12EH10,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1262822400000,{2DB4C6D6-9C30-5248-9E3B-3126DFCF9FD3},-71.143559355999969,42.290564984000071
6809,23FH44,STREET_FEA 957,32 (STREET_FEA 957),IS,923356800000,2306740140,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=672; METERED_FL=U; PLACEMENT=MIGRATED,23FH44,,,KE,KEK81-A,2004,,,,1,,1177632000000,blundonr,1255478400000,{AABC1C94-ED13-540B-BDD2-FC6557F7CF85},-71.128632463999963,42.351894346000051
6810,26NH31,STREET_FEA 1479,STREET_FEA 1479,IS,,2614740073,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,26NH31,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{D75CF281-8B3A-5B1B-96CD-0977D8195884},-71.016014101999986,42.366037619000053
6811,10GH81,STREET_FEA 231,821 (STREET_FEA 231),IS,,1007740090,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1213; METERED_FL=U; PLACEMENT=MIGRATED,10GH81,,,MH,MH929,1988,,,,1,,1177632000000,denapolipd,1250035200000,{B3A199BE-7405-5BD3-BB6A-C69BC31B1C70},-71.116739154999948,42.279527841000061
6812,21JH124,STREET_FEA 3784,12 BACK (STREET_FEA 3784),IS,,2110740125,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3062; METERED_FL=U; PLACEMENT=MIGRATED,21JH124,,,DA,ADB-84-B,1975,,,,1,,1177632000000,blundonr,1255478400000,{D3152E7B-594D-55A0-8B7C-4E18EA7A0779},-71.073846777999961,42.341667737000080
6813,10DH84,STREET_FEA 4643,113 OPP (STREET_FEA 4643),IS,675734400000,1004740107,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1814; METERED_FL=U; PLACEMENT=MIGRATED,10DH84,,,MU,MUCENT,1991,,,,1,,1177632000000,palaciolv,1236038400000,{7AB485A9-7EE4-5433-AF43-C594A506AED2},-71.149690684999939,42.280019107000044
6814,15KH70,STREET_FEA 798,15 (STREET_FEA 798),IS,738892800000,1511740013,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2000; METERED_FL=U; PLACEMENT=MIGRATED,15KH70,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1227657600000,{EE121885-958F-5B07-9C24-1F1009E4ACE0},-71.063443566999979,42.310777435000034
6815,10KH30,STREET_FEA 1360,1961 (STREET_FEA 1360),IS,567993600000,1011740007,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2822; METERED_FL=U; PLACEMENT=MIGRATED,10KH30,,,MU,MUCENT,2003,,,,1,,1177632000000,denapolipd,1230249600000,{AC83EB57-7C2C-5448-A366-F7BDBF9F3829},-71.065034501999946,42.283427136000057
6816,22HH130,STREET_FEA 620,1161 (STREET_FEA 620),IS,,2208740192,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1640; METERED_FL=U; PLACEMENT=MIGRATED,22HH130,,,KE,KEK81,2012,,,,1,,1177632000000,blundonr,1255478400000,{31BF570D-3BD4-509C-8A45-4450EA981B1E},-71.092704504999972,42.346987108000064
6817,19IH196,STREET_FEA 2805,STREET_FEA 2805,IS,,1909740018,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4398; METERED_FL=U; PLACEMENT=MIGRATED,19IH196,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{68199C21-F5B5-5114-B1AD-093E1EA74402},-71.080472693999980,42.332497969000030
6818,21HH44,STREET_FEA 3206,227 (STREET_FEA 3206),IS,,2108740094,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3489; METERED_FL=U; PLACEMENT=MIGRATED,21HH44,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1255478400000,{7635013E-0D68-5CAF-B529-2B4860D59FD8},-71.101338052999949,42.342116943000065
6819,20LH224,STREET_FEA 23,510 (STREET_FEA 23),IS,,2012740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1361; METERED_FL=U; PLACEMENT=MIGRATED,20LH224,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1225238400000,{28196112-76F5-5C4D-B4B8-A27874766C6B},-71.042513675999942,42.337252764000027
6820,26KH748,STREET_FEA 2324,STREET_FEA 2324,IS,1058486400000,2611740182,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4841; METERED_FL=U; PLACEMENT=MIGRATED,26KH748,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1244505600000,{8E46C1E5-3D4C-5EE9-97E1-B996CC31CB4F},-71.061271535999936,42.367659286000048
6821,27KH115,STREET_FEA 1111,115 (STREET_FEA 1111),IS,,2711740212,,,GPS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=946; METERED_FL=U; PLACEMENT=MIGRATED,27KH115,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{105D41ED-C59F-5BA6-BEE3-4A3F29A0FFF8},-71.057954731999985,42.372690241000043
6822,23CH144,STREET_FEA 3128,79 (STREET_FEA 3128),IS,599616000000,2303740128,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=502; METERED_FL=U; PLACEMENT=MIGRATED,23CH144,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{A8F1742C-7D46-5BA4-BA70-053538CAFC22},-71.159577587999934,42.351296373000025
6823,29JH70,STREET_FEA 4456,10 (STREET_FEA 4456),IS,,2910740038,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=442; METERED_FL=U; PLACEMENT=MIGRATED,29JH70,,,KE,KEK81-A,1998,,,,1,,1177632000000,denapolipd,1221004800000,{7A0B8C80-9737-5AD6-BC60-52A6D699246E},-71.074460952999971,42.385637128000042
6824,24EH108,STREET_FEA 1577,STREET_FEA 1577,IS,,2405740014,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=2189; METERED_FL=U; PLACEMENT=MIGRATED,24EH108,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1255478400000,{2FB1997F-B79E-54A3-BAED-B3ECC83D112C},-71.136457484999937,42.360347716000035
6825,24KH792,STREET_FEA 3931,10 (STREET_FEA 3931),IS,,2411740687,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=314; METERED_FL=U; PLACEMENT=MIGRATED,24KH792,,,DA,KEK81-A,,,,,1,,1177632000000,blundonr,1457308800000,{B791FC3A-D56A-5AE6-ACEF-F7EBED9FA680},-71.061652220999974,42.359223001000032
6826,21EH46,STREET_FEA 1090,1650 (STREET_FEA 1090),IS,,2105740061,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2949; METERED_FL=U; PLACEMENT=MIGRATED,21EH46,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1271808000000,{A99CD0F9-2FE2-5926-BCC4-53F549133594},-71.144399726999950,42.341981108000027
6827,16GH20,STREET_FEA 2987,20 (STREET_FEA 2987),IS,,1607740082,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3349; METERED_FL=U; PLACEMENT=MIGRATED,16GH20,,,DA,ADB-84-B,1990,,,,1,,1177632000000,chalmersh,1233792000000,{03C24F55-C238-59DA-9888-E917E03DADA6},-71.116436761999978,42.314175784000042
6828,23KH55,STREET_FEA 2424,49 (STREET_FEA 2424),IS,631152000000,2311740406,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5001; METERED_FL=U; PLACEMENT=MIGRATED,23KH55,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1244505600000,{B4130819-8EA2-58F9-84C9-6D991216264B},-71.063780634999944,42.351633547000063
6829,9GH84,STREET_FEA 2053,1000-1018 (STREET_FEA 2053),IS,,907740036,,,MANUAL,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,9GH84,,,KE,KEK81-A,2008,,,,1,,1177632000000,blundonr,1276473600000,{762B1C11-D886-598B-AF85-966B1D84CBBD},-71.107604082999956,42.276039530000048
6830,16LH18,STREET_FEA 4242,46 (STREET_FEA 4242),IS,,1612740036,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3801; METERED_FL=U; PLACEMENT=MIGRATED,16LH18,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1255478400000,{8014DFBA-DEE0-50E9-A654-9E1A0A91B417},-71.053640188999964,42.313472423000064
6831,17LH71,STREET_FEA 4537,50 (STREET_FEA 4537),IS,,1712740122,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,17LH71,,,MU,U,,,,,1,,1239926400000,blundonr,1244419200000,{23C8CDAD-4D4E-5DCE-B03C-2D086076CAFD},-71.048275879999949,42.317802224000047
6832,9GH50,STREET_FEA 1211,STREET_FEA 1211,IS,,907740006,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2945; METERED_FL=U; PLACEMENT=MIGRATED,9GH50,,,MU,MUCENT,2000,,,,1,,1177632000000,chalmersh,1240963200000,{570DB246-B52B-5F96-B385-DE4F2062C101},-71.114692295999987,42.277617568000039
6833,15GH180,STREET_FEA 4248,38 (STREET_FEA 4248),IS,1123027200000,1507740093,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=703; METERED_FL=U; PLACEMENT=MIGRATED,15GH180,,,MU,MUCENT,2004,,,,1,,1177632000000,blundonr,1255478400000,{563E976B-4C7C-58C2-BD6F-5D20F71D0182},-71.106755468999950,42.308667856000056
6834,12MH6,STREET_FEA 4363,141-147 (STREET_FEA 4363),IS,,1213740014,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4405; METERED_FL=U; PLACEMENT=MIGRATED,12MH6,,,KE,KEK81-A,2008,,,,1,,1177632000000,connorsm,1233878400000,{E44318A6-E001-5607-A502-74926C42F258},-71.039782961999947,42.289653933000068
6835,21JH180,STREET_FEA 4217,605 (STREET_FEA 4217),IS,,2110740051,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1266; METERED_FL=U; PLACEMENT=MIGRATED,21JH180,,,SM,SMH205,1976,,,,1,,1177632000000,mulline,1224720000000,{BBA85FD2-FD39-5488-8ADF-608B4E26C677},-71.073528849999946,42.343070226000066
6836,12EH6,STREET_FEA 4076,9 (STREET_FEA 4076),IS,,1205740150,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2899; METERED_FL=U; PLACEMENT=MIGRATED,12EH6,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{49D86EE4-D38A-5307-A29D-26F8B9E2AF32},-71.143019084999935,42.289856632000067
6837,21KH163,STREET_FEA 107,18-22 (STREET_FEA 107),IS,788918400000,2111740244,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=112; METERED_FL=U; PLACEMENT=MIGRATED,21KH163,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{2FFAA1FF-5322-5A05-9EF0-0DC6BC1BBEE4},-71.054432333999955,42.342568719000042
6838,25EH58,STREET_FEA 3927,1240 (STREET_FEA 3927),IS,725846400000,2505740012,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4119; METERED_FL=U; PLACEMENT=MIGRATED,25EH58,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1255478400000,{C5631C8F-B735-5289-9171-E2DB19CDEDD3},-71.136918070999968,42.364165865000075
6839,4EH40,STREET_FEA 4162,114 (STREET_FEA 4162),IS,,405740025,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1729; METERED_FL=U; PLACEMENT=MIGRATED,4EH40,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{EC3188E3-8D44-57E8-A08D-0B70E548A76E},-71.135780944999965,42.250044861000049
6840,20JH90,STREET_FEA 115,STREET_FEA 115,IS,,2010740323,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,20JH90,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{F0896D0D-3D5E-598F-BEB3-395389508CDC},-71.071545999999955,42.333528113000057
6841,8HH102,STREET_FEA 4615,111 (STREET_FEA 4615),IS,,808740050,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,8HH102,,,MH,MH929,1982,,,,1,,1177632000000,denapolipd,1231891200000,{B31C287E-2420-56CC-96D8-A2B0F25FBF13},-71.097747048999963,42.270910143000037
6842,22NH30,STREET_FEA 6446,31 (STREET_FEA 6446),IS,,2214740015,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1652; METERED_FL=U; PLACEMENT=MIGRATED,22NH30,,,MH,MH929,1982,,,,1,,1177632000000,connorsm,1364428800000,{5ACEB950-DBA7-5FA7-9549-2A29E1B67816},-71.023866030999955,42.345887004000076
6843,9KH3,STREET_FEA 445,STREET_FEA 445,IS,,911740038,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,9KH3,,,MU,U,,,,,1,,1177632000000,blundonr,1282694400000,{BE538BF2-A919-5565-9D42-DC5729507F71},-71.066365806999954,42.273379013000067
6844,18JH144,STREET_FEA 5031,STREET_FEA 5031,IS,1028246400000,1810740109,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=866; METERED_FL=U; PLACEMENT=MIGRATED,18JH144,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1271808000000,{37258961-C70F-5E6A-88A0-CE54B7C86421},-71.070639649999976,42.325098699000080
6845,13GH19,STREET_FEA 2401,STREET_FEA 2401,IS,,1307740078,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,13GH19,,,US,U,,,,,1,,1177632000000,blundonr,1282694400000,{248A0195-FD0D-57E6-9995-9D6421C16149},-71.117711335999957,42.297001145000081
6846,12FH90,STREET_FEA 286,50 OPP (STREET_FEA 286),IS,,1206740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1304; METERED_FL=U; PLACEMENT=MIGRATED,12FH90,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{CB321F08-4125-5E19-BC5A-4CE15C7836EE},-71.120735045999936,42.292294958000070
6847,24JH1,STREET_FEA 964,18 (STREET_FEA 964),IS,,2410740091,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3977; METERED_FL=U; PLACEMENT=MIGRATED,24JH1,,,KE,KEK81-A,1994,,,,1,,1177632000000,dorleansr,1231718400000,{B4F0D513-6297-5D6E-A6DA-7B9E801BB63F},-71.067117592999978,42.357580888000030
6848,19KH119,STREET_FEA 4391,STREET_FEA 4391,IS,,1911740170,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,19KH119,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{8B4AA278-EE00-5280-BE09-2C05551DC2C6},-71.062263983999969,42.330972110000062
6849,10KH122,STREET_FEA 2874,296 (STREET_FEA 2874),IS,,1011740010,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1737; METERED_FL=U; PLACEMENT=MIGRATED,10KH122,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1230249600000,{9CE93FDD-79BE-5A15-8568-C3C702A36106},-71.059702128999959,42.283409476000031
6850,6DH2,STREET_FEA 3643,78 (STREET_FEA 3643),IS,,604740099,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3823; METERED_FL=U; PLACEMENT=MIGRATED,6DH2,,,DA,ADB-62-B,1995,,,,1,,1177632000000,connorsm,1240790400000,{75E64473-53DE-504A-8FBB-7CD3ED457AE7},-71.157559795999987,42.257031006000034
6851,11MH26,STREET_FEA 4363,97 (STREET_FEA 4363),IS,,1113740010,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4405; METERED_FL=U; PLACEMENT=MIGRATED,11MH26,,,KE,KEK81-A,1995,,,,1,,1177632000000,connorsm,1233705600000,{9513BF4A-B6E7-5165-BAC6-3C3BBFF70B7A},-71.039953146999949,42.288053523000031
6852,10GH76,STREET_FEA 231,740 (STREET_FEA 231),IS,,1007740022,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2950; METERED_FL=U; PLACEMENT=MIGRATED,10GH76,,,KE,KEK81-A,1994,,,,1,,1177632000000,palaciolv,1236211200000,{8C1E4F68-AB75-5266-B5B5-7837A6EAC06D},-71.114603911999950,42.282528992000039
6853,15GH163,STREET_FEA 239,195 OPP (STREET_FEA 239),IS,,1507740078,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=821; METERED_FL=U; PLACEMENT=MIGRATED,15GH163,,,MU,MUCENT,1998,,,,1,,1177632000000,connorsm,1237420800000,{20B3B925-D2F1-53BF-A857-1A20B33CAC3D},-71.108057910999946,42.309008183000060
6854,21JH259,STREET_FEA 3662,1-3 (STREET_FEA 3662),IS,,2110740331,,,GIS,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=palaciolv,21JH259,,,MU,MUCENT,2002,,,,1,,1217548800000,blundonr,1244419200000,{11FC84CF-35B1-52F9-B9EB-D6B9DA9BAD2F},-71.067885447999970,42.341439482000055
6855,9DH147,STREET_FEA 2621,5 (STREET_FEA 2621),IS,,904740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2426; METERED_FL=U; PLACEMENT=MIGRATED,9DH147,,,KE,KEK81-A,1988,,,,1,,1177632000000,chalmersh,1237420800000,{0697A283-7297-5385-B71F-ECC2EDDFA972},-71.148373825999954,42.275358961000052
6856,21KH174,STREET_FEA 2069,STREET_FEA 2069,IS,691545600000,2111740267,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21KH174,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{11485672-FD4F-56C4-AD07-CA9E1E541DBA},-71.055461293999940,42.340210819000049
6857,11IH150,STREET_FEA 2337,46 (STREET_FEA 2337),IS,738892800000,1109740097,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2292; METERED_FL=U; PLACEMENT=MIGRATED,11IH150,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1231804800000,{DDE8B308-F6F2-5E07-A67E-6D945C6CF226},-71.083695959999943,42.286213867000072
6858,18GH121,STREET_FEA 0,STREET_FEA 0,IS,1246924800000,1807740140,,,AS BUILT,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,18GH121,,,KE,KEK81-A,2009,,,,1,,1372204800000,blundonr,1372204800000,{45893BB0-30E7-51FE-9EDD-C736595C2140},-71.107636163999985,42.323229795000032
6859,14GH106,STREET_FEA 278,STREET_FEA 278,IS,,1407740119,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4395; METERED_FL=U; PLACEMENT=MIGRATED,14GH106,,,KE,KEK81,1994,,,,1,,1177632000000,connorsm,1237420800000,{25E5496D-C760-500B-82E2-1B51E505DBD0},-71.110310886999969,42.301683434000040
6860,8IH84,STREET_FEA 2789,19 (STREET_FEA 2789),IS,,809740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3604; METERED_FL=U; PLACEMENT=MIGRATED,8IH84,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1237420800000,{DCD2C159-722D-5352-88D5-3042277219B5},-71.081434557999955,42.270493030000068
6861,14GH4,STREET_FEA 330,23-23A (STREET_FEA 330),IS,,1407740153,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4397; METERED_FL=U; PLACEMENT=MIGRATED,14GH4,,,MU,MUCENT,1993,,,,1,,1177632000000,connorsm,1237420800000,{9532FE08-376C-5FBE-8F22-F899C4F0A09B},-71.115404608999938,42.300286301000028
6862,9DH42,STREET_FEA 2464,20 (STREET_FEA 2464),IS,,904740033,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=3769; METERED_FL=U; PLACEMENT=MIGRATED,9DH42,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1237420800000,{27C3EFFB-3C62-5644-BCDB-42139402D736},-71.154742042999942,42.277458944000045
6863,14EH20,STREET_FEA 4501,143 (STREET_FEA 4501),IS,,1405740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=276; METERED_FL=U; PLACEMENT=MIGRATED,14EH20,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{A150AFE9-673D-5970-866A-C403C4F63CA3},-71.132685137999943,42.303542456000059
6864,18GH112,STREET_FEA 2870,STREET_FEA 2870,IS,,1807740131,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,18GH112,,,U,U,,,,,1,,1239926400000,blundonr,1244419200000,{235BCDD8-5ABD-534E-9787-4B188E5F747C},-71.107069443999933,42.325616204000028
6865,23IH30,STREET_FEA 2118,27 OPP (STREET_FEA 2118),IS,,2309740149,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3446; METERED_FL=U; PLACEMENT=MIGRATED,23IH30,,,MU,MUCENT,1989,,,,1,,1177632000000,palaciolv,1224806400000,{F8A73D6B-621C-5BB7-A6E5-89BFCF8AE263},-71.086418393999963,42.350484576000042
6866,21LH90,STREET_FEA 112,135 OPP (STREET_FEA 112),IS,,2112740001,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4652; METERED_FL=U; PLACEMENT=MIGRATED,21LH90,,,MU,MUCENT,1984,,,,1,,1177632000000,blundonr,1255478400000,{5DA10066-C3C5-5113-9ABE-BB09FFBB382F},-71.053515456999946,42.343843822000053
6867,19KH125,STREET_FEA 3940,STREET_FEA 3940,IS,,1911740176,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=palaciolv,19KH125,,,U,U,,,,,1,,1216771200000,blundonr,1244419200000,{75567377-E00A-5387-A990-DC5668121D36},-71.064690679999956,42.331192317000045
6868,30JH12,STREET_FEA 298,36 (STREET_FEA 298),IS,,3010740012,,,U,,,,,PRIV,SERVICE_AR=NL; CROSS_STRE=1364; METERED_FL=U; PLACEMENT=MIGRATED,30JH12,,,U,U,,,,,1,,1177632000000,blundonr,1244419200000,{CBF2CA2C-808A-5AA8-B994-6FE226A528F5},-71.075220615999967,42.389661788000069
6869,12GH106,STREET_FEA 2250,340 (STREET_FEA 2250),IS,879897600000,1207740104,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3944; METERED_FL=U; PLACEMENT=MIGRATED,12GH106,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{4EE29ECB-847E-5CB7-8904-D90C0AE196B1},-71.118129343999954,42.289296732000025
6870,14FH74,STREET_FEA 2610,10 (STREET_FEA 2610),IS,,1406740006,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=882; METERED_FL=U; PLACEMENT=MIGRATED,14FH74,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{7077C029-C459-5150-8AEF-E4951E310E71},-71.125188933999937,42.305585110000038
6871,24DH16,STREET_FEA 1115,18 (STREET_FEA 1115),IS,757382400000,2404740097,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3241; METERED_FL=U; PLACEMENT=MIGRATED,24DH16,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{EFACF4D0-DD87-5ED5-A027-69C1E8A23327},-71.155822080999940,42.356600189000062
6872,16KH248,STREET_FEA 4024,129 (STREET_FEA 4024),IS,1117065600000,1611740245,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3772; METERED_FL=U; PLACEMENT=denapolipd,16KH248,,,MU,MUCENT,2003,,,,1,,1232668800000,chings,1459123200000,{BA853FF8-A5BA-50BB-B888-F32BD3A776F2},-71.060875356999986,42.315035053000031
6873,7FH86,STREET_FEA 2469,12 (STREET_FEA 2469),IS,1191283200000,706740098,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=302; METERED_FL=U; PLACEMENT=MIGRATED,7FH86,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1236038400000,{98087ACF-6594-5227-B9D0-3DF12CA1A635},-71.119572153999968,42.262459265000075
6874,6CH62,STREET_FEA 3184,54 OPP (STREET_FEA 3184),IS,,603740005,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1195; METERED_FL=U; PLACEMENT=MIGRATED,6CH62,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1271808000000,{1104ADEB-037A-5C08-BA74-C10491417DF5},-71.158005984999988,42.261707187000070
6875,21NH41,STREET_FEA 4023,STREET_FEA 4023,IS,,2114740001,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,21NH41,,,U,U,,,,,1,,1177632000000,blundonr,1282694400000,{961E935D-2560-59E5-AA07-7C3F539DF485},-71.022023267999941,42.343750685000032
6876,10GH56,STREET_FEA 231,767 (STREET_FEA 231),IS,1156204800000,1007740039,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4003; METERED_FL=U; PLACEMENT=MIGRATED,10GH56,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1238371200000,{B0BADF55-8898-530C-9A40-A13F1BBBFD69},-71.115964472999963,42.281368305000058
6877,10JH52,STREET_FEA 4555,85 (STREET_FEA 4555),IS,,1010740131,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2863; METERED_FL=U; PLACEMENT=MIGRATED,10JH52,,,KE,KEK11,1969,,,,1,,1177632000000,blundonr,1255478400000,{55B254F6-C33C-5558-B95F-1315754F245F},-71.076182403999951,42.279402564000065
