objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
3556,12FH82,Lesher St,1-3 Lesher St,IS,,1206740042,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4397; METERED_FL=U; PLACEMENT=MIGRATED,12FH82,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{3B5E0788-B426-5885-A0A6-4B7A051E757A},-71.122146759999964,42.292467803000079,STREET_FEA 2517,STREET_FEA 2517,55,derived_50_100_ft,boston-sam,85215,1-3 Lesher St,Lesher St,42.29261466,-71.12218961,Lesher Street & Washington Street,97,nearest_address
3571,11EH166,South St,893 South St,IS,,1105740015,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1613; METERED_FL=U; PLACEMENT=MIGRATED,11EH166,,,MU,MUCENT,1989,,,,1,,1177632000000,blundonr,1271808000000,{2D066256-3C48-5BAA-902D-430CA2CFF0A2},-71.135070343999985,42.288753016000044,893 (STREET_FEA 3937),STREET_FEA 3937,36,derived_0_50_ft,boston-sam,128998,893 South St,South St,42.28869866,-71.13518061,Farquhar Street & South Street,88,nearest_address
3647,9EH44,Brahms St,21 Brahms St,IS,1088726400000,905740022,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=3068; METERED_FL=U; PLACEMENT=MIGRATED,9EH44,,,MU,MUCENT,2003,,,,1,,1177632000000,chalmersh,1237507200000,{A6CC400F-32F9-5B7B-9BEF-E70FC6A358FF},-71.139934232999963,42.277777218000040,21 (STREET_FEA 646),STREET_FEA 646,34,derived_0_50_ft,boston-sam,19292,21 Brahms St,Brahms St,42.27782865,-71.13983061,Brahms Street & Nikisch Avenue,182,nearest_address
3660,9EH32,Washington St,4635 Washington St,IS,,905740092,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=96; METERED_FL=U; PLACEMENT=MIGRATED,9EH32,,,MU,MUCENT,1976,,,,1,,1177632000000,chalmersh,1237507200000,{1EB67CB1-4A9B-5ECB-8D3D-21C16D425A74},-71.140311888999975,42.275619844000062,4635 (STREET_FEA 4397),STREET_FEA 4397,113,derived_100_150_ft,boston-sam,145316,4635 Washington St,Washington St,42.27589865,-71.14013061,Washington Street & West Roxbury Parkway,135,nearest_address
3670,10FH106,Seymour St,8 Seymour St,IS,1056672000000,1006740050,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=124; METERED_FL=U; PLACEMENT=MIGRATED,10FH106,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1239667200000,{5382E242-45FD-576C-8D4E-ED6AD3056247},-71.123196705999987,42.280650923000053,8 (STREET_FEA 3860),STREET_FEA 3860,36,derived_0_50_ft,boston-sam,125858,8 Seymour St,Seymour St,42.28074866,-71.12322061,Ada Street & Seymour Street,29,nearest_address
3693,10GH85,Legion Pl,4 Legion Pl,IS,,1007740097,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=231; METERED_FL=U; PLACEMENT=MIGRATED,10GH85,,,US,USMET250,1989,,,,1,,1177632000000,chalmersh,1240272000000,{2F4F905B-7A31-5C4A-89F8-C2B826DDAE8A},-71.116997297999944,42.280363762000036,4 (STREET_FEA 2499),STREET_FEA 2499,64,derived_50_100_ft,boston-sam,84903,4 Legion Pl,Legion Pl,42.28053866,-71.11702061,American Legion Highway & Legion Place,191,nearest_address
3694,11EH118,Belgrade Ave,130 Belgrade Ave,IS,,1105740091,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3275; METERED_FL=U; PLACEMENT=MIGRATED,11EH118,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{22B8347A-38AB-5E8B-964E-5E51A3765345},-71.135811068999942,42.286211047000052,136-138 (STREET_FEA 478),STREET_FEA 478,38,derived_0_50_ft,boston-sam,13569,130 Belgrade Ave,Belgrade Ave,42.28610866,-71.13583061,Belgrade Avenue & Penfield Street,156,nearest_address
3696,12FH22,Fairview St,49 Fairview St,IS,1003449600000,1206740093,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1157; METERED_FL=U; PLACEMENT=MIGRATED,12FH22,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{BB572A52-EB49-5A61-ACBE-982E7977221A},-71.128455071999952,42.290527703000066,49 (STREET_FEA 1602),STREET_FEA 1602,37,derived_0_50_ft,boston-sam,55889,49 Fairview St,Fairview St,42.29044866,-71.12837061,Cotton Street & Fairview Street,33,nearest_address
3757,12EH98,Hewlett St,110 Hewlett St,IS,,1205740096,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=883; METERED_FL=U; PLACEMENT=MIGRATED,12EH98,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{AD49D96D-9ECC-55A8-BBAA-39E7D524AF71},-71.137750520999987,42.291759850000062,114 (STREET_FEA 2128),STREET_FEA 2128,38,derived_0_50_ft,boston-sam,73153,110 Hewlett St,Hewlett St,42.29165866,-71.13779061,Centre Street & Hewlett Street,292,nearest_address
3785,10FH110,Cornauba St,9 Cornauba St,IS,,1006740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3358; METERED_FL=U; PLACEMENT=MIGRATED,10FH110,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1239667200000,{7772E5B5-EE0B-5A4A-BB94-0C928D458EE8},-71.124163383999985,42.281230049000044,11 (STREET_FEA 1143),STREET_FEA 1143,41,derived_0_50_ft,boston-sam,42899,9 Cornauba St,Cornauba St,42.28119466,-71.12401861,Cornauba Street & Cornauba Street Extension,28,nearest_address
3789,9FH52,Dale St,65 Dale St,IS,662688000000,906740148,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2571; METERED_FL=U; PLACEMENT=MIGRATED,9FH52,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1271808000000,{2B00B84B-5CEC-59E7-B789-7B8F41E662C5},-71.125390206999953,42.273074854000072,59 (STREET_FEA 1240),STREET_FEA 1240,51,derived_50_100_ft,boston-sam,45688,65 Dale St,Dale St,42.27293865,-71.12544061,Dale Street & Littledale Street,59,nearest_address
3791,11EH180,South St,840-842 South St,IS,1098057600000,1105740022,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=424; METERED_FL=U; PLACEMENT=MIGRATED,11EH180,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{2F249FF1-352E-5CFA-8EF9-9B96FC20095A},-71.132468720999952,42.288509815000054,848 (STREET_FEA 3937),STREET_FEA 3937,41,derived_0_50_ft,boston-sam,128978,840-842 South St,South St,42.28839666,-71.13246861,Basto Terrace & South Street,107,nearest_address
3798,11FH134,Ridge St,21 Ridge St,IS,,1106740054,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3584; METERED_FL=U; PLACEMENT=MIGRATED,11FH134,,,KE,KEK81-A,2003,,,,1,,1177632000000,blundonr,1255478400000,{A3B8058C-3B36-59E5-B136-E17799D613C8},-71.121138012999950,42.285931890000029,96 OPP (STREET_FEA 3889),STREET_FEA 3889,24,derived_0_50_ft,boston-sam,115897,21 Ridge St,Ridge St,42.28588866,-71.12107061,Ridge Street & Sherwood Street,67,nearest_address
3822,11GH50,Byrd Ave,19 Byrd Ave,IS,,1107740082,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3019; METERED_FL=U; PLACEMENT=MIGRATED,11GH50,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{009D59DD-73DA-5626-857C-8664BC2F071F},-71.114648183999975,42.285725753000065,19 (STREET_FEA 766),STREET_FEA 766,48,derived_0_50_ft,boston-sam,24546,19 Byrd Ave,Byrd Ave,42.28566866,-71.11481060,Byrd Avenue & Starbird Avenue,259,nearest_address
3849,10EH186,Hayes Rd,6 Hayes Rd,IS,,1005740049,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2087; METERED_FL=U; PLACEMENT=MIGRATED,10EH186,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1244505600000,{6400DB00-8FB7-54A0-A23E-D25B37237EEE},-71.132283760999940,42.282676326000058,4365-4371 (STREET_FEA 4397),STREET_FEA 4397,82,derived_50_100_ft,boston-sam,72123,6 Hayes Rd,Hayes Rd,42.28276866,-71.13256061,Hayes Road & Washington Street,61,nearest_address
3871,10EH172,Alder St,11 Alder St,IS,1212969600000,1005740031,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1747; METERED_FL=U; PLACEMENT=MIGRATED,10EH172,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1282089600000,{82EF5EB5-DAA0-5E96-946C-5CCE02E12478},-71.136748212999976,42.283149902000048,11 (STREET_FEA 172),STREET_FEA 172,66,derived_50_100_ft,boston-sam,1751,11 Alder St,Alder St,42.28297866,-71.13667061,Alder Street & Havey Street,118,nearest_address
3906,10FH30,Rosecliff St,48 Rosecliff St,IS,940464000000,1006740041,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3672; METERED_FL=U; PLACEMENT=MIGRATED,10FH30,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1239667200000,{D95725A4-4138-5DDF-A0C7-14CB1921CB22},-71.130443426999989,42.281177472000024,122 OPP (STREET_FEA 2410),STREET_FEA 2410,39,derived_0_50_ft,boston-sam,118350,48 Rosecliff St,Rosecliff St,42.28120866,-71.13058061,Kittredge Street & Rosecliff Street,73,nearest_address
3919,12FH92,Washington St,3976 Washington St,IS,,1206740030,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1063; METERED_FL=U; PLACEMENT=MIGRATED,12FH92,,,KE,KEK81,2012,,,,1,,1177632000000,blundonr,1255478400000,{5608D7F5-61B2-522C-9EEB-6A3649DE2A36},-71.120956306999972,42.293065595000030,3976 (STREET_FEA 4397),STREET_FEA 4397,42,derived_0_50_ft,boston-sam,145041,3976 Washington St,Washington St,42.29300866,-71.12082061,Brookstone Street & Washington Street,61,nearest_address
3934,10FH64,Poplar St,284 Poplar St,IS,,1006740054,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1143; METERED_FL=U; PLACEMENT=MIGRATED,10FH64,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{288D1A58-EAE0-56FB-9088-36565992ED03},-71.124917433999940,42.280536679000079,284 (STREET_FEA 3358),STREET_FEA 3358,69,derived_50_100_ft,boston-sam,111828,284 Poplar St,Poplar St,42.28064866,-71.12471061,Cornauba Street Extension & Poplar Street,28,nearest_address
3938,12EH138,Tappan St,27 Tappan St,IS,,1205740152,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3937; METERED_FL=U; PLACEMENT=MIGRATED,12EH138,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1255478400000,{803D5EA5-DD44-55F6-80EA-3FD78E3244EC},-71.132098016999976,42.289592099000060,27 (STREET_FEA 4109),STREET_FEA 4109,35,derived_0_50_ft,boston-sam,133818,27 Tappan St,Tappan St,42.28956866,-71.13197061,Ardale Street & Walter Street,332,nearest_address
3941,11DH148,Belgrade Ave,346 Belgrade Ave,IS,,1104740177,,,GIS,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2273; METERED_FL=U; PLACEMENT=MIGRATED,11DH148,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{70455697-3892-5FA3-B194-68FD0FCE0515},-71.146100149999938,42.285849312000039,7 OPP (STREET_FEA 2907),STREET_FEA 2907,38,derived_0_50_ft,boston-sam,13671,346 Belgrade Ave,Belgrade Ave,42.28586866,-71.14596061,Anawan Avenue & Belgrade Avenue,123,nearest_address
3953,12FH44,Washington St,4100 Washington St,IS,,1206740121,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4397; METERED_FL=U; PLACEMENT=MIGRATED,12FH44,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1271808000000,{E52DE2B0-6053-5597-A89A-1A03265C08F6},-71.124377762999984,42.289602787000035,4100 (STREET_FEA 4004),STREET_FEA 4004,39,derived_0_50_ft,boston-sam,145116,4100 Washington St,Washington St,42.28970866,-71.12435061,Stellman Road & Washington Street,83,nearest_address
3957,11EH142,Amherst St,51 Amherst St,IS,,1105740128,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=237; METERED_FL=U; PLACEMENT=MIGRATED,11EH142,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1255478400000,{083F3283-3871-5354-983F-C5BB3718078F},-71.133042918999934,42.285372228000028,26 OPP (STREET_FEA 3275),STREET_FEA 3275,50,derived_0_50_ft,boston-sam,3239,51 Amherst St,Amherst St,42.28549866,-71.13297061,Amherst Street & Penfield Street,30,nearest_address
3965,11EH26,Newburg St,73 Newburg St,IS,,1105740168,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=1144; METERED_FL=U; PLACEMENT=MIGRATED,11EH26,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{817FF9B1-0E1A-5DDC-807B-5E908BB0DD81},-71.140478772999984,42.284273078000069,73 (STREET_FEA 3049),STREET_FEA 3049,34,derived_0_50_ft,boston-sam,101296,73 Newburg St,Newburg St,42.28434866,-71.14055061,Beryl Street & Newburg Street,248,nearest_address
3982,10EH118,Washington St,4459 Washington St,IS,-1577923200000,1005740145,,,GIS,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4440; METERED_FL=U; PLACEMENT=MIGRATED,10EH118,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1255478400000,{8D49A3F8-36C5-592C-9A59-0FC74AF57321},-71.135065347999955,42.280086435000044,4459 (STREET_FEA 4397),STREET_FEA 4397,46,derived_0_50_ft,boston-sam,145245,4459 Washington St,Washington St,42.28013865,-71.13522061,Washington Street & Wellsmere Road,39,nearest_address
4004,10EH166,Washington St,4395-4407 Washington St,IS,,1005740093,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2834; METERED_FL=U; PLACEMENT=MIGRATED,10EH166,,,US,USMET250,1987,,,,1,,1177632000000,chalmersh,1239667200000,{483C6BD9-DBA8-5C1F-B9BA-5D280F34AF3F},-71.133524137999984,42.281518478000066,4395-4407 (STREET_FEA 4397),STREET_FEA 4397,46,derived_0_50_ft,boston-sam,171271,4395-4407 Washington St,Washington St,42.28164529,-71.13350368,Metropolitan Avenue & Washington Street,38,nearest_address
4052,11FH158,Marion St,7 Marion St,IS,631152000000,1106740032,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1677; METERED_FL=U; PLACEMENT=MIGRATED,11FH158,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{20FA2AEC-EE33-578C-9A9C-74D6BA05FC5A},-71.120220913999958,42.287116875000038,9 (STREET_FEA 2710),STREET_FEA 2710,44,derived_0_50_ft,boston-sam,90100,7 Marion St,Marion St,42.28699866,-71.12019061,Florence Street & Marion Street,193,nearest_address
4089,11FH18,Poplar St,103 Poplar St,IS,,1106740096,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1677; METERED_FL=U; PLACEMENT=MIGRATED,11FH18,,,KE,KEK81-A,1982,,,,1,,1177632000000,blundonr,1255478400000,{1B176EC3-6716-58E5-B39D-F3A55BD321D7},-71.128440768999951,42.284278764000078,103 OPP (STREET_FEA 3358),STREET_FEA 3358,73,derived_50_100_ft,boston-sam,111765,103 Poplar St,Poplar St,42.28424866,-71.12871061,Florence Street & Poplar Street,264,nearest_address
4160,11DH116,Beech St,99 Beech St,IS,770428800000,1104740156,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2273; METERED_FL=U; PLACEMENT=MIGRATED,11DH116,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{AFAB6CEF-C688-5BF7-8EA5-FFBA62CD6E90},-71.146899791999942,42.284532705000061,106 OPP (STREET_FEA 465),STREET_FEA 465,58,derived_50_100_ft,boston-sam,13320,99 Beech St,Beech St,42.28458866,-71.14710061,Beech Street & Iona Street,77,nearest_address
4173,10EH112,Kittredge St,241-243 Kittredge St,IS,,1005740210,,,GIS,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=4440; METERED_FL=U; PLACEMENT=MIGRATED,10EH112,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{33E45413-8A7A-518B-A176-E2F03CC4AF0D},-71.132911672999967,42.278492838000034,241-243 (STREET_FEA 2410),STREET_FEA 2410,49,derived_0_50_ft,boston-sam,82219,241-243 Kittredge St,Kittredge St,42.27861666,-71.13298161,Hemman Street & Kittredge Street,65,nearest_address
4176,9FH26,Glencliff Rd,74 Glencliff Rd,IS,,906740153,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1240; METERED_FL=U; PLACEMENT=MIGRATED,9FH26,,,KE,KEK81-A,1995,,,,1,,1177632000000,palaciolv,1236211200000,{092A0591-4061-5271-8258-22E350830AF9},-71.126673259999961,42.272912982000037,71 OPP (STREET_FEA 1835),STREET_FEA 1835,38,derived_0_50_ft,boston-sam,64073,74 Glencliff Rd,Glencliff Rd,42.27298865,-71.12677061,Dale Street & Maynard Street,296,nearest_address
4179,11EH90,Belgrade Ave,183-185 Belgrade Ave,IS,,1105740087,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3049; METERED_FL=U; PLACEMENT=MIGRATED,11EH90,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1271808000000,{8E851A36-BA31-597F-A8B3-233A895C79C0},-71.138218194999979,42.286282833000030,183 (STREET_FEA 478),STREET_FEA 478,53,derived_50_100_ft,boston-sam,13591,183-185 Belgrade Ave,Belgrade Ave,42.28642866,-71.13821061,Belgrade Avenue & Newburg Street,26,nearest_address
4186,10FH14,Metropolitan Ave,85 Metropolitan Ave,IS,,1006740060,,,MANUAL,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=2410; METERED_FL=U; PLACEMENT=MIGRATED,10FH14,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1239840000000,{AE64FB6F-789B-519B-8E05-98404018CB35},-71.131666767999945,42.280141607000076,85 (STREET_FEA 2834),STREET_FEA 2834,39,derived_0_50_ft,boston-sam,95045,85 Metropolitan Ave,Metropolitan Ave,42.28009866,-71.13180061,Kittredge Street & Metropolitan Avenue,33,nearest_address
4197,10FH58,Albano St,36 Albano St,IS,,1006740013,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1040; METERED_FL=U; PLACEMENT=MIGRATED,10FH58,,,KE,KEK81,2010,,,,1,,1177632000000,orrda,1431475200000,{6B614A95-843E-5C65-88A8-7F29C548B236},-71.130734571999938,42.282951414000081,42 (STREET_FEA 157),STREET_FEA 157,60,derived_50_100_ft,boston-sam,1484,36 Albano St,Albano St,42.28278866,-71.13071061,Albano Street & Atherton Avenue,92,nearest_address
4223,12EH26,Bradfield Ave,61 Bradfield Ave,IS,969494400000,1205740156,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=883; METERED_FL=U; PLACEMENT=MIGRATED,12EH26,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{E0423B11-8019-5FDE-ACC2-B99EE3A75963},-71.139825250999934,42.289504488000034,61 (STREET_FEA 629),STREET_FEA 629,43,derived_0_50_ft,boston-sam,18898,61 Bradfield Ave,Bradfield Ave,42.28959866,-71.13973061,Ainsworth Street & Edgemont Street,301,nearest_address
4239,9GH48,Cummins Hwy,360 Cummins Hwy,IS,,907740001,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2945; METERED_FL=U; PLACEMENT=MIGRATED,9GH48,,,MU,MUCENT,2003,,,,1,,1177632000000,chalmersh,1240963200000,{349CB43B-C40F-5652-BF9B-C25E93D2E689},-71.115437898999971,42.278219250000063,366 (STREET_FEA 1211),STREET_FEA 1211,44,derived_0_50_ft,boston-sam,44873,360 Cummins Hwy,Cummins Hwy,42.27833866,-71.11545060,Cummins Highway & Mount Calvary Road,71,nearest_address
4241,11EH130,Bradfield Ave,11 Bradfield Ave,IS,969494400000,1105740030,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3937; METERED_FL=U; PLACEMENT=MIGRATED,11EH130,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{3C7041DB-942B-526B-BF93-EF132653C2A1},-71.138281477999953,42.288261330000068,11 (STREET_FEA 629),STREET_FEA 629,45,derived_0_50_ft,boston-sam,18866,11 Bradfield Ave,Bradfield Ave,42.28832866,-71.13814061,Bradfield Avenue & South Street,174,nearest_address
4248,12EH58,Fletcher St,70 Fletcher St,IS,,1205740170,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=883; METERED_FL=U; PLACEMENT=MIGRATED,12EH58,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{46D2C00A-951B-54BF-85F0-C96A986C3D20},-71.138059718999955,42.290123249000033,70 (STREET_FEA 1672),STREET_FEA 1672,35,derived_0_50_ft,boston-sam,58749,70 Fletcher St,Fletcher St,42.29003866,-71.13812061,Farquhar Street & Selwyn Street,414,nearest_address
4257,9GH16,Ramsdell Ave,28 Ramsdell Ave,IS,1158364800000,907740028,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1004; METERED_FL=U; PLACEMENT=MIGRATED,9GH16,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{6653071E-5AF9-54F5-A8CC-8A085910022B},-71.118289016999938,42.276377304000050,24 (STREET_FEA 3510),STREET_FEA 3510,49,derived_0_50_ft,boston-sam,114530,28 Ramsdell Ave,Ramsdell Ave,42.27647866,-71.11817060,Clare Avenue & Ramsdell Avenue,65,nearest_address
4273,9EH120,Beram Ave,31-39 Beram Ave,IS,1253664000000,905740143,,,U,,,,,BWSC,SERVICE_AR=SEH; CROSS_STRE=470; METERED_FL=U; PLACEMENT=chalmersh,9EH120,,,KE,U,2009,,,,1,,1267056000000,chalmersh,1267056000000,{465D8A5B-2F0D-534B-8E32-9B5E18640174},-71.136533345999965,42.276888281000026,STREET_FEA 4397,STREET_FEA 4397,71,derived_50_100_ft,boston-sam,341645,31-39 Beram Ave,Beram Ave,42.27706706,-71.13642387,Beechland Street & Beram Avenue,38,nearest_address
4373,12EH170,Weld St,38 Weld St,IS,,1205740007,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=883; METERED_FL=U; PLACEMENT=MIGRATED,12EH170,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{4FB587AB-2CE7-5422-B94C-AB76A2EF7A4B},-71.134228718999964,42.294659782000053,38 OPP (STREET_FEA 4429),STREET_FEA 4429,66,derived_50_100_ft,boston-sam,147139,38 Weld St,Weld St,42.29447866,-71.13423061,Hazelmere Road & Robken Road,315,nearest_address
4394,11FH138,Brookdale St,12 Brookdale St,IS,1064448000000,1106740042,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1677; METERED_FL=U; PLACEMENT=MIGRATED,11FH138,,,MH,MH929,1980,,,,1,,1177632000000,blundonr,1255478400000,{5B67404B-E4A1-5BAE-A283-94E052B8ECA6},-71.121571056999983,42.286524606000057,12 (STREET_FEA 691),STREET_FEA 691,39,derived_0_50_ft,boston-sam,21941,12 Brookdale St,Brookdale St,42.28649866,-71.12143061,Brookdale Street & Ridge Street,193,nearest_address
4421,12FH56,Fawndale Rd,66-66B Fawndale Rd,IS,,1206740115,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1891; METERED_FL=U; PLACEMENT=MIGRATED,12FH56,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{0BA556B3-988C-588C-BDCE-64DB384F81F9},-71.120851271999982,42.289883978000034,64 (STREET_FEA 1624),STREET_FEA 1624,40,derived_0_50_ft,boston-sam,437399,66-66B Fawndale Rd,Fawndale Rd,42.28992445,-71.12071151,Fawndale Road & Granfield Avenue,220,nearest_address
4513,12EH74,Centre St,1490 Centre St,IS,1002844800000,1205740100,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1613; METERED_FL=U; PLACEMENT=MIGRATED,12EH74,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{C59730A4-3750-5B1F-939D-B91571EA4232},-71.139193178999960,42.291618295000035,1490 (STREET_FEA 883),STREET_FEA 883,40,derived_0_50_ft,boston-sam,27612,1490 Centre St,Centre St,42.29155866,-71.13907061,Centre Street & Farquhar Street,63,nearest_address
4521,10GH42,Manning St,15 Manning St,IS,,1007740063,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2945; METERED_FL=U; PLACEMENT=MIGRATED,10GH42,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{2F0B8035-D4ED-501C-8C7A-EC6D2B885756},-71.114309035999952,42.280011858000080,15-17 (STREET_FEA 2672),STREET_FEA 2672,36,derived_0_50_ft,boston-sam,88959,15 Manning St,Manning St,42.28004366,-71.11443660,Manning Street & Mount Calvary Road,193,nearest_address
4531,12FH70,Bradeen St,14 Bradeen St,IS,,1206740081,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4397; METERED_FL=U; PLACEMENT=MIGRATED,12FH70,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{7393EE7C-1FC1-5CD7-82A0-147BE75EE905},-71.122380449999980,42.290934016000051,14 (STREET_FEA 628),STREET_FEA 628,50,derived_0_50_ft,boston-sam,18835,14 Bradeen St,Bradeen St,42.29106866,-71.12241061,Bradeen Street & Washington Street,210,nearest_address
4540,11FH81,Cummins Hwy,88 Cummins Hwy,IS,,1106740076,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4092; METERED_FL=U; PLACEMENT=MIGRATED,11FH81,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{2DF3B598-0228-5FA8-A73D-BD89A9E163D5},-71.124945601999968,42.284561084000075,88 (STREET_FEA 1213),STREET_FEA 1213,32,derived_0_50_ft,boston-sam,45025,88 Cummins Hwy,Cummins Hwy,42.28449866,-71.12486061,Cummins Highway & Sycamore Street,52,nearest_address
4567,11FH174,Basto Ter,22 Basto Ter,IS,1097107200000,1106740098,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3937; METERED_FL=U; PLACEMENT=mulline,11FH174,,,MU,MUCENT,2002,,,,1,,1185926400000,blundonr,1235779200000,{13C95827-D954-52F0-A846-24C60799BDBA},-71.131473331999985,42.289277126000059,22 (STREET_FEA 424),STREET_FEA 424,37,derived_0_50_ft,boston-sam,8571,22 Basto Ter,Basto Ter,42.28933866,-71.13158061,Fairview Street & Symmes Street,293,nearest_address
