objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
12250,8IH30,Faunce Rd,23-25 Faunce Rd,IS,,809740033,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2202; METERED_FL=U; PLACEMENT=MIGRATED,8IH30,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1271808000000,{63CBABBC-2B00-5B4C-98F1-EDDAA03FEF25},-71.090655595999976,42.271365231000061,23 (STREET_FEA 1622),STREET_FEA 1622,49,derived_0_50_ft,boston-sam,56729,23-25 Faunce Rd,Faunce Rd,42.27132866,-71.09048060,Faunce Road & Hopkins Place,20,nearest_address
12258,10IH54,Woolson St,40 Woolson St,IS,,1009740072,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4527; METERED_FL=U; PLACEMENT=MIGRATED,10IH54,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1244505600000,{C95EBBDF-EE40-58C2-9F90-3E4515181122},-71.090396665999947,42.281766282000035,37 OPP (STREET_FEA 4634),STREET_FEA 4634,59,derived_50_100_ft,boston-sam,152137,40 Woolson St,Woolson St,42.28174866,-71.09018060,Wildwood Street & Woolson Street,32,nearest_address
12259,11HH76,Walk Hill Street,Near Walk Hill Street & West Main Street,IS,1214784000000,1108740065,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,11HH76,,,U,U,,,,,1,,1219708800000,blundonr,1247961600000,{561F419B-9EF0-5A9E-AD58-1E2E94251515},-71.101741158999971,42.285070425000072,460 (STREET_FEA 4460),STREET_FEA 4460,233,intersection_preferred_150_plus_ft,boston-sam,347212,460 Walk Hill St,Walk Hill St,42.28462971,-71.10111396,Walk Hill Street & West Main Street,322,nearest_intersection
12268,8HH78,Hallowell St,12 Hallowell St,IS,998524800000,808740041,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,8HH78,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{4284A449-F70A-5AA6-A6C2-DDDAA1C7163D},-71.101263368999980,42.271198176000041,11 OPP (STREET_FEA 1984),STREET_FEA 1984,32,derived_0_50_ft,boston-sam,68277,12 Hallowell St,Hallowell St,42.27121866,-71.10138060,Cummins Highway & Hallowell Street,225,nearest_address
12279,9JH77,Old Morton St,20 Old Morton St,IS,,910740141,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3788; METERED_FL=U; PLACEMENT=MIGRATED,9JH77,,,KE,KEK81-A,1995,,,,1,,1177632000000,palaciolv,1236038400000,{C123331B-424E-5DE8-A099-6B39C7B4FF88},-71.071772824999982,42.273885222000047,20 (STREET_FEA 3149),STREET_FEA 3149,39,derived_0_50_ft,boston-sam,105172,20 Old Morton St,Old Morton St,42.27389866,-71.07163059,Old Morton Street & Sanford Street,32,nearest_address
12283,8JH40,River St,31 River St,IS,694224000000,810740029,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3149; METERED_FL=U; PLACEMENT=MIGRATED,8JH40,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1237420800000,{F7F2461F-20BC-5BB4-A820-7FB1F429F685},-71.071192946999986,42.272034345000066,36 OPP (STREET_FEA 3605),STREET_FEA 3605,71,derived_50_100_ft,boston-sam,116578,31 River St,River St,42.27212308,-71.07095986,Old Morton Street & River Street,32,nearest_address
12294,9JH94,Old Morton St,2-4 Old Morton St,IS,,910740114,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2933; METERED_FL=U; PLACEMENT=MIGRATED,9JH94,,,MU,MUCENT,1993,,,,1,,1177632000000,palaciolv,1236038400000,{54448ACA-2C84-54CE-9450-D2F002EC0ECD},-71.071991983999965,42.274585506000051,7 OPP (STREET_FEA 3149),STREET_FEA 3149,29,derived_0_50_ft,boston-sam,168370,2-4 Old Morton St,Old Morton St,42.27460780,-71.07188947,Morton Street & Old Morton Street,120,nearest_address
12326,10HH40,Hazleton St,48 Hazleton St,IS,873072000000,1008740069,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1707; METERED_FL=U; PLACEMENT=MIGRATED,10HH40,,,KE,KEK81-A,1995,,,,1,,1177632000000,palaciolv,1236211200000,{213C9ED8-A868-55C8-8178-4B46DD8FCC63},-71.095496566999941,42.279856023000036,48 (STREET_FEA 2091),STREET_FEA 2091,44,derived_0_50_ft,boston-sam,72268,48 Hazleton St,Hazleton St,42.27975866,-71.09559060,Mulvey Street & Walk Hill Street,253,nearest_address
12333,7HH132,River St,532-542 River St,IS,,708740001,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1450; METERED_FL=U; PLACEMENT=MIGRATED,7HH132,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231804800000,{092D9BDF-5960-5CE8-9B2D-83A3A5647A8E},-71.094866408999962,42.267212626000060,532 OPP (STREET_FEA 3604),STREET_FEA 3604,83,derived_50_100_ft,boston-sam,116621,532-542 River St,River St,42.26701592,-71.09471084,Edgewater Drive & River Street,162,nearest_address
12408,10HH96,Goodale Rd,35 Goodale Rd,IS,,1008740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=567; METERED_FL=U; PLACEMENT=MIGRATED,10HH96,,,WA,WAWB67P,1998,,,,1,,1177632000000,palaciolv,1236211200000,{5BFA212F-7043-551F-AB42-0202A56A0BD6},-71.093248067999980,42.283550713000068,35 (STREET_FEA 1866),STREET_FEA 1866,46,derived_0_50_ft,boston-sam,65210,35 Goodale Rd,Goodale Rd,42.28365866,-71.09316060,Blue Hill Avenue & Deering Road,397,nearest_address
12436,8HH60,Bismarck St,15 Bismarck St,IS,,808740097,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,8HH60,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1244505600000,{12E1B9BE-E536-5420-AADA-58CFCB6A5175},-71.100124897999933,42.269664489000036,STREET_FEA 543,STREET_FEA 543,93,derived_50_100_ft,boston-sam,15769,15 Bismarck St,Bismarck St,42.26988865,-71.10029060,Bismarck Street & Fairlawn Avenue,257,nearest_address
12438,10IH36,Blue Hill Ave,1248-1256 Blue Hill Ave,IS,,1009740087,,,U,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2207; METERED_FL=U; PLACEMENT=MIGRATED,10IH36,,,U,U,,,,,1,,1177632000000,denapolipd,1230249600000,{0466CE65-9208-563B-9AE8-807D65EC26CF},-71.092222413999934,42.281474386000070,1248-1256 (STREET_FEA 567),STREET_FEA 567,46,derived_0_50_ft,boston-sam,16212,1248-1256 Blue Hill Ave,Blue Hill Ave,42.28146866,-71.09205060,Blue Hill Avenue & Hosmer Street,67,nearest_address
12465,8IH80,Meadowbank Avenue,Near Meadowbank Avenue & River Street,IS,,809740001,,,GIS,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=2484; METERED_FL=U; PLACEMENT=MIGRATED,8IH80,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244419200000,{616BA087-D2CE-5804-9637-C91790D23A23},-71.081698857999982,42.272572312000079,245 (STREET_FEA 3604),STREET_FEA 3604,155,intersection_preferred_150_plus_ft,boston-sam,116565,249 River St,River St,42.27299766,-71.08166959,Meadowbank Avenue & River Street,457,nearest_intersection
12468,10HH26,Walk Hill St,614-616 Walk Hill St,IS,,1008740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=209; METERED_FL=U; PLACEMENT=MIGRATED,10HH26,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1244505600000,{7DD6C455-9464-59ED-8256-002483C7AD77},-71.097398675999955,42.280765832000043,614-616 (STREET_FEA 4349),STREET_FEA 4349,63,derived_50_100_ft,boston-sam,141682,614-616 Walk Hill St,Walk Hill St,42.28089866,-71.09725060,Almont Street & Prairie Street,189,nearest_address
12497,10KH6,Gallivan Blvd,265-267 Gallivan Blvd,IS,,1011740131,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=185; METERED_FL=U; PLACEMENT=MIGRATED,10KH6,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231718400000,{4D9EAE5B-D9F9-502D-9B09-4911B4B2D370},-71.067108613999949,42.279506304000051,265-267 (STREET_FEA 1771),STREET_FEA 1771,61,derived_50_100_ft,boston-sam,62244,265-267 Gallivan Blvd,Gallivan Blvd,42.27933966,-71.06714559,Dorchester Avenue & Gallivan Boulevard,349,nearest_address
12498,7HH106,River St,615 River St,IS,410227200000,708740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2663; METERED_FL=U; PLACEMENT=MIGRATED,7HH106,,,MU,MUCENT,2002,,,,1,,1177632000000,denapolipd,1231804800000,{C0A95634-94EF-5209-A9AC-CE529EB2B412},-71.098512838999966,42.265561885000068,620 OPP (STREET_FEA 3604),STREET_FEA 3604,61,derived_50_100_ft,boston-sam,116659,615 River St,River St,42.26572865,-71.09850060,Malta Street & River Street,55,nearest_address
12502,8IH24,River St,401 River St,IS,,809740071,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2666; METERED_FL=U; PLACEMENT=MIGRATED,8IH24,,,WA,WAWB67P,1993,,,,1,,1177632000000,denapolipd,1231891200000,{1AE7AFF2-3D28-5CFC-B41C-9D34C3C0F7DD},-71.090034844999934,42.270037966000075,401 (STREET_FEA 3604),STREET_FEA 3604,44,derived_0_50_ft,boston-sam,116596,401 River St,River St,42.27015866,-71.09006060,Fremont Street & River Street,34,nearest_address
12506,8HH135,Blue Hill Ave,1667-1671 Blue Hill Ave,IS,,808740160,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,8HH135,,,US,USMET250,1989,,,,1,,1177632000000,blundonr,1244505600000,{6D4306D2-23B3-5234-A78A-BDEA94AA374D},-71.093941790999963,42.267800696000052,1667-1671 (STREET_FEA 567),STREET_FEA 567,68,derived_50_100_ft,boston-sam,16347,1667-1671 Blue Hill Ave,Blue Hill Ave,42.26771865,-71.09417060,Blue Hill Avenue & River Street,65,nearest_address
12510,10HH75,Wellington Hill St,114 Wellington Hill St,IS,,1008740001,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3172; METERED_FL=U; PLACEMENT=MIGRATED,10HH75,,,KE,KEK81,2010,,,,1,,1177632000000,blundonr,1244505600000,{DDD041BC-B9BF-5EE3-925A-1C607092B383},-71.096248766999963,42.283704662000048,114 (STREET_FEA 4438),STREET_FEA 4438,51,derived_50_100_ft,boston-sam,147486,114 Wellington Hill St,Wellington Hill St,42.28382866,-71.09634060,Ormond Street & Wellington Hill Street,178,nearest_address
12585,10IH82,W Selden St,59 W Selden St,IS,,1009740163,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2110; METERED_FL=U; PLACEMENT=MIGRATED,10IH82,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1244505600000,{1197A18A-471D-548C-B58D-A29590ACB3AD},-71.084724708999943,42.278803943000071,59 (STREET_FEA 102),STREET_FEA 102,52,derived_50_100_ft,boston-sam,125038,59 W Selden St,W Selden St,42.27891866,-71.08484059,Henrici Street & West Selden Street,34,nearest_address
12591,9HH82,Almont St,150 Almont St,IS,,908740010,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2287; METERED_FL=U; PLACEMENT=MIGRATED,9HH82,,,US,USMET250,1980,,,,1,,1177632000000,denapolipd,1231891200000,{8EA5E29D-D537-5D1D-99DF-B002DC69FD59},-71.098237286999961,42.277767487000062,150 (STREET_FEA 209),STREET_FEA 209,45,derived_0_50_ft,boston-sam,2754,150 Almont St,Almont St,42.27778866,-71.09840060,Almont Street & Itasca Street,54,nearest_address
12713,9HH135,Kennebec St,43 Kennebec St,IS,1103673600000,908740134,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=151; METERED_FL=U; PLACEMENT=MIGRATED,9HH135,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231891200000,{363BB6C1-07D9-5919-9F1C-86ACEA495F76},-71.102701337999974,42.276627647000055,43 (STREET_FEA 2376),STREET_FEA 2376,49,derived_0_50_ft,boston-sam,81155,43 Kennebec St,Kennebec St,42.27676092,-71.10272677,Hebron Street & Messinger Street,472,nearest_address
12716,9HH90,Hiawatha Rd,22 Hiawatha Rd,IS,1023235200000,908740043,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=567; METERED_FL=U; PLACEMENT=MIGRATED,9HH90,,,MU,MUCENT,2000,,,,1,,1177632000000,palaciolv,1236211200000,{DEACB11A-CA3B-557E-AEBD-EFB7A6693C45},-71.094748970999945,42.276509062000059,20 (STREET_FEA 2129),STREET_FEA 2129,37,derived_0_50_ft,boston-sam,73221,22 Hiawatha Rd,Hiawatha Rd,42.27640866,-71.09473060,Blue Hill Avenue & Mattapan Street,313,nearest_address
12743,9KH14,Dorchester Ave,2149-2151 Dorchester Ave,IS,,911740011,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4275; METERED_FL=U; PLACEMENT=MIGRATED,9KH14,,,MU,MUCENT,1991,,,,1,,1177632000000,denapolipd,1231891200000,{34F4B168-C0A3-5A62-8661-E6893454C6A9},-71.066848147999963,42.276999826000065,2149 (STREET_FEA 1360),STREET_FEA 1360,57,derived_50_100_ft,boston-sam,48531,2149-2151 Dorchester Ave,Dorchester Ave,42.27704866,-71.06705059,O'Connell Road & Rugdale Road,312,nearest_address
12785,11HH30,Harvard St,598 Harvard St,IS,1070582400000,1108740046,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1548; METERED_FL=U; PLACEMENT=MIGRATED,11HH30,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1244505600000,{4F1AE73C-1C67-501C-B368-19243B790700},-71.097422201999962,42.284732884000050,598 OPP (STREET_FEA 2053),STREET_FEA 2053,88,derived_50_100_ft,boston-sam,70915,598 Harvard St,Harvard St,42.28456866,-71.09718060,Errol Street & Harvard Street,157,nearest_address
12796,9IH62,Cragmere Ter,10 Cragmere Ter,IS,,909740107,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3588; METERED_FL=U; PLACEMENT=MIGRATED,9IH62,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1250553600000,{B466FFEF-F8A1-5B91-9A9B-4A293DF54BC3},-71.085557295999934,42.273817868000037,10 (STREET_FEA 1171),STREET_FEA 1171,50,derived_0_50_ft,boston-sam,43951,10 Cragmere Ter,Cragmere Ter,42.27392866,-71.08545059,Cragmere Terrace & Gladeside Avenue,203,nearest_address
12855,11HH81,Blue Jay Cir,22-24 Blue Jay Cir,IS,1249516800000,1108740070,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4184; METERED_FL=U; PLACEMENT=mulline,11HH81,,,U,U,,,,,1,,1247616000000,dorleansr,1277078400000,{2CDC52D7-5DD4-5A46-912A-A41690992230},-71.095890356999973,42.288341212000034,STREET_FEA 7818,STREET_FEA 7818,79,derived_50_100_ft,boston-sam,172843,22-24 Blue Jay Cir,Blue Jay Cir,42.28825224,-71.09615823,Blue Jay Circle & West Main Street,190,nearest_address
12856,9IH134,Mildred Ave,5 Mildred Ave,IS,1021334400000,909740142,,,GIS,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=373; METERED_FL=U; PLACEMENT=MIGRATED,9IH134,,,MU,MUCENT,2001,,,,1,,1177632000000,blundonr,1271808000000,{7FFB3F40-7F91-57FB-B5EE-BDA6E13E6DFA},-71.090907724999965,42.275952175000043,1 BACK (STREET_FEA 2850),STREET_FEA 2850,87,derived_50_100_ft,boston-sam,95309,5 Mildred Ave,Mildred Ave,42.27605521,-71.09119868,Delhi Street & Violet Street,263,nearest_address
12864,11HH24,Harvard St,624 Harvard St,IS,1070582400000,1108740059,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1548; METERED_FL=U; PLACEMENT=MIGRATED,11HH24,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1271808000000,{E66014CB-08A8-51EB-AEFF-80238B6154F0},-71.097925347999933,42.283999071000039,624 (STREET_FEA 2053),STREET_FEA 2053,54,derived_50_100_ft,boston-sam,70920,624 Harvard St,Harvard St,42.28385866,-71.09786060,Errol Street & Harvard Street,144,nearest_address
12872,9HH66,Almont St,33 Almont St,IS,,908740076,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=567; METERED_FL=U; PLACEMENT=MIGRATED,9HH66,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{9967CDDB-B177-500D-8DC0-947B1A27AE2D},-71.095620458999974,42.275231401000042,31 OPP (STREET_FEA 209),STREET_FEA 209,99,derived_50_100_ft,boston-sam,2798,33 Almont St,Almont St,42.27547866,-71.09547060,Blue Hill Avenue & Tennis Road,538,nearest_address
12899,9JH86,Oakridge St,52 Oakridge St,IS,,910740050,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2931; METERED_FL=U; PLACEMENT=MIGRATED,9JH86,,,KE,KEK81,2012,,,,1,,1177632000000,palaciolv,1236038400000,{3F8C266C-E6C0-5107-8AC4-A597196B0AA6},-71.074059945999977,42.276523904000044,52 (STREET_FEA 3133),STREET_FEA 3133,46,derived_0_50_ft,boston-sam,104879,52 Oakridge St,Oakridge St,42.27651866,-71.07389059,Morton Street & Oakridge Street,226,nearest_address
12903,8HH22,Greenfield Rd,117 Greenfield Rd,IS,,808740144,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2021; METERED_FL=U; PLACEMENT=MIGRATED,8HH22,,,MU,MUCENT,1993,,,,1,,1177632000000,chings,1456272000000,{756AF168-CEA0-586A-BCA1-9B3EF5545F0F},-71.103180631999976,42.268585201000064,117 (STREET_FEA 1913),STREET_FEA 1913,65,derived_50_100_ft,boston-sam,66541,117 Greenfield Rd,Greenfield Rd,42.26875865,-71.10313060,Greenfield Road & Harmon Street,31,nearest_address
13006,10IH118,Glenhill Rd,7 Glenhill Rd,IS,,1009740184,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4183; METERED_FL=U; PLACEMENT=MIGRATED,10IH118,,,KE,KEK81-A,1993,,,,1,,1177632000000,chings,1456704000000,{2D32781A-AB41-59C3-B4DA-BE8A3130E5C4},-71.081975452999984,42.278329740000061,7 (STREET_FEA 1843),STREET_FEA 1843,29,derived_0_50_ft,boston-sam,64451,7 Glenhill Rd,Glenhill Rd,42.27838866,-71.08205059,Glenhill Road & Tiverton Road,141,nearest_address
13023,8HH98,Brockton St,12 Brockton St,IS,1000080000000,808740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,8HH98,,,MU,MUCENT,1992,,,,1,,1177632000000,denapolipd,1231891200000,{33861910-B699-5F7D-96FA-213AFAB3E25D},-71.098850180999989,42.271149623000042,12 (STREET_FEA 684),STREET_FEA 684,50,derived_0_50_ft,boston-sam,21752,12 Brockton St,Brockton St,42.27117866,-71.09903060,Bismarck Street & Brockton Street,351,nearest_address
13033,10IH114,Lorna Rd,33 Lorna Rd,IS,1258588800000,1009740150,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4183; METERED_FL=U; PLACEMENT=MIGRATED,10IH114,,,KE,KEK81-A,2009,,,,1,,1177632000000,chings,1456704000000,{B98F3076-5216-5283-B5AD-4A593E4E75C2},-71.083101401999954,42.279163190000077,33 (STREET_FEA 2604),STREET_FEA 2604,47,derived_0_50_ft,boston-sam,87392,33 Lorna Rd,Lorna Rd,42.27924866,-71.08323059,Lorna Road & Tiverton Road,90,nearest_address
13064,10IH78,Flint St,19-21 Flint St,IS,,1009740109,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=331; METERED_FL=U; PLACEMENT=MIGRATED,10IH78,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1244505600000,{8D69C78A-5A86-5FFE-B98E-221670C7FBE2},-71.086607945999958,42.280864928000028,19 (STREET_FEA 1675),STREET_FEA 1675,55,derived_50_100_ft,boston-sam,58771,19-21 Flint St,Flint St,42.28071832,-71.08666222,Astoria Street & Flint Street,81,nearest_address
13118,9IH6,Babson St,72 Babson St,IS,1248825600000,909740103,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1199; METERED_FL=U; PLACEMENT=MIGRATED,9IH6,,,KE,KEK81-A,2009,,,,1,,1177632000000,hoffmanr,1456876800000,{326FA73E-0165-5C3F-9F33-4F8B37E5B335},-71.091627855999945,42.274105630000065,232 (STREET_FEA 1305),STREET_FEA 1305,65,derived_50_100_ft,boston-sam,7446,72 Babson St,Babson St,42.27394866,-71.09174060,Babson Street & Crossman Street,111,nearest_address
13121,10IH64,Blue Hill Ave,1222 Blue Hill Ave,IS,,1009740046,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4634; METERED_FL=U; PLACEMENT=MIGRATED,10IH64,,,MU,MUCENT,1993,,,,1,,1177632000000,denapolipd,1230249600000,{985B9478-6312-58C5-9D42-DEC60E14D1F4},-71.091868903999966,42.282526069000028,1222 (STREET_FEA 567),STREET_FEA 567,56,derived_50_100_ft,boston-sam,16202,1222 Blue Hill Ave,Blue Hill Ave,42.28250366,-71.09166360,Blue Hill Avenue & Woolson Street,54,nearest_address
13173,11HH62,Courtland Rd,35 Courtland Rd,IS,1070582400000,1108740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2053; METERED_FL=U; PLACEMENT=MIGRATED,11HH62,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{3388C2BE-1ACD-5A18-A9EB-9F9BD8BDBAB8},-71.095791525999971,42.286247920000051,30 OPP (STREET_FEA 1164),STREET_FEA 1164,67,derived_50_100_ft,boston-sam,43821,35 Courtland Rd,Courtland Rd,42.28628866,-71.09555060,Courtland Road & Harvard Street,58,nearest_address
13194,8HH134,Blue Hill Ave,1618-1634 Blue Hill Ave,IS,,808740136,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3604; METERED_FL=U; PLACEMENT=MIGRATED,8HH134,,,US,USMET250,1988,,,,1,,1177632000000,denapolipd,1231891200000,{FE542284-6E90-59C3-B22A-604CCCD335B8},-71.093592637999961,42.268546279000077,1618 (STREET_FEA 567),STREET_FEA 567,108,derived_100_150_ft,boston-sam,16338,1618-1634 Blue Hill Ave,Blue Hill Ave,42.26877865,-71.09334060,Blue Hill Avenue & Fairway Street,55,nearest_address
13208,9IH46,Norfolk St,565 Norfolk St,IS,,909740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2850; METERED_FL=U; PLACEMENT=MIGRATED,9IH46,,,US,USMET250,1989,,,,1,,1177632000000,denapolipd,1231891200000,{6F41AB13-8229-59EB-8F71-F63D14581358},-71.091332554999951,42.277717587000041,565 (STREET_FEA 3083),STREET_FEA 3083,48,derived_0_50_ft,boston-sam,355414,565 Norfolk St,Norfolk St,42.27784518,-71.09138168,Fessenden Street & Mildred Avenue,83,nearest_address
13209,8HH100,Favre St,38 Favre St,IS,1005868800000,808740026,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,8HH100,,,MU,MUCENT,1991,,,,1,,1177632000000,denapolipd,1231891200000,{9967DC3B-6722-587E-A2BA-851DCBB4DC81},-71.099598923999963,42.271674613000073,38 (STREET_FEA 1623),STREET_FEA 1623,43,derived_0_50_ft,boston-sam,56759,38 Favre St,Favre St,42.27175866,-71.09971060,Corman Road & Hallowell Street,267,nearest_address
13210,8HH152,Regis Rd,62 Regis Rd,IS,,808740037,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3652; METERED_FL=U; PLACEMENT=MIGRATED,8HH152,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1230076800000,{5D52DBDA-11EE-5017-ACF4-9A6EB79A0BA2},-71.095186283999965,42.271353680000061,62 (STREET_FEA 3551),STREET_FEA 3551,45,derived_0_50_ft,boston-sam,115209,62 Regis Rd,Regis Rd,42.27137865,-71.09535060,Regis Road & Rockway Street,84,nearest_address
13215,8HH158,Regis Rd,78 Regis Rd,IS,,808740025,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=567; METERED_FL=U; PLACEMENT=MIGRATED,8HH158,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{F005F6D4-C395-5521-B768-5D7F73D23A3B},-71.094419151999944,42.271741986000052,78 (STREET_FEA 3551),STREET_FEA 3551,46,derived_0_50_ft,boston-sam,115214,78 Regis Rd,Regis Rd,42.27185866,-71.09435060,Chester Park & Regis Road,60,nearest_address
13216,8HH144,Regis Rd,38 Regis Rd,IS,757382400000,808740059,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3652; METERED_FL=U; PLACEMENT=MIGRATED,8HH144,,,KE,KEK81-A,1994,,,,1,,1177632000000,denapolipd,1231891200000,{A709C35C-DEC8-5A51-B633-2B80872425E8},-71.095829336999941,42.270779089000030,30-32 (STREET_FEA 3551),STREET_FEA 3551,56,derived_50_100_ft,boston-sam,437967,38 Regis Rd,Regis Rd,42.27093421,-71.09582480,Regis Road & Rockway Street,189,nearest_address
13279,11HH38,Deering Rd,31 Deering Rd,IS,1117584000000,1108740064,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=567; METERED_FL=U; PLACEMENT=MIGRATED,11HH38,,,MU,MUCENT,2005,,,,1,,1177632000000,hoffmanr,1456272000000,{FB544839-DD54-5EAB-ADD4-1610EB0D558B},-71.093009934999941,42.284191165000038,31 (STREET_FEA 1298),STREET_FEA 1298,30,derived_0_50_ft,boston-sam,46951,31 Deering Rd,Deering Rd,42.28426866,-71.09297060,Greendale Road & Morton Street,289,nearest_address
13291,8HH96,Cummins Hwy,810 Cummins Hwy,IS,,808740066,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1212; METERED_FL=U; PLACEMENT=MIGRATED,8HH96,,,MH,MH929,1982,,,,1,,1177632000000,denapolipd,1231891200000,{C4A78761-8A8D-55C1-A46E-13B303FF7043},-71.098297653999964,42.270318347000057,126 OPP (STREET_FEA 4615),STREET_FEA 4615,86,derived_50_100_ft,boston-sam,164035,810 Cummins Hwy,Cummins Hwy,42.27054595,-71.09838696,Cummins Highway & Woodhaven Street,40,nearest_address
