objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
776,22DH166,Hospital Drive,Near Hospital Drive & Nevins Street,IS,,2204740185,,,AS BUILT,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,22DH166,,,MU,MUCENT,1999,,,,1,,1380240000000,blundonr,1380240000000,{4FE18D48-FB58-5B67-AA17-C2D786976BE0},-71.146169516999976,42.348620129000039,712 (STREET_FEA 787),STREET_FEA 787,250,intersection_preferred_150_plus_ft,boston-sam,143127,25 Warren St,Warren St,42.34908867,-71.14549062,Hospital Drive & Nevins Street,224,nearest_intersection
786,24CH10,Bigelow St,178 Bigelow St,IS,,2403740069,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1396; METERED_FL=U; PLACEMENT=MIGRATED,24CH10,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{C0FD0B17-5CE8-5959-941E-B5923068BCD1},-71.164107809999962,42.355538823000074,STREET_FEA 526,STREET_FEA 526,68,derived_50_100_ft,boston-sam,15406,178 Bigelow St,Bigelow St,42.35571867,-71.16418062,Bigelow Street & Dunboy Street,30,nearest_address
802,22EH20,Carol Ave,7 Carol Ave,IS,1313452800000,2205740179,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=206; METERED_FL=U; PLACEMENT=MIGRATED,22EH20,,,KE,KEK81-A,2010,,,,1,,1177632000000,chalmersh,1342483200000,{E52CC51F-A5BE-577B-8135-D0EF769C01BC},-71.140795237999953,42.344973019000065,7 (STREET_FEA 819),STREET_FEA 819,46,derived_0_50_ft,boston-sam,25972,7 Carol Ave,Carol Ave,42.34509867,-71.14077062,Allston Street & Carol Avenue,181,nearest_address
823,21DH182,Euston Rd,79 Euston Rd,IS,,2104740019,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1021; METERED_FL=U; PLACEMENT=MIGRATED,21DH182,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{BBD6AE90-5311-5154-A34A-C865BF54886E},-71.145622797999977,42.343647199000031,79 (STREET_FEA 1565),STREET_FEA 1565,47,derived_0_50_ft,boston-sam,54653,79 Euston Rd,Euston Rd,42.34361867,-71.14545062,Claymoss Road & Euston Road,219,nearest_address
829,24CH74,Nonantum Rd,20 Nonantum Rd,IS,1237593600000,2403740081,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,24CH74,,,KE,KEK81-A,2009,,,,1,,1297641600000,BlundoNR,1297728000000,{6DA2F4DE-582E-5B9D-9C75-915D05C10FDD},-71.165804758999968,42.358317056000033,100 (STREET_FEA 3076),STREET_FEA 3076,144,derived_100_150_ft,boston-sam,342984,20 Nonantum Rd,Nonantum Rd,42.35870815,-71.16573101,Charlesview Street & Newton Street,581,nearest_address
837,22CH139,Brock St,20 Brock St,IS,1155772800000,2203740144,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3152; METERED_FL=U; PLACEMENT=chalmersh,22CH139,,,MU,MUCENT,2005,,,,1,,1205798400000,blundonr,1238371200000,{CAA09E46-14CF-5855-A744-5D6D3460E04F},-71.160480944999961,42.349748628000043,20 (STREET_FEA 683),STREET_FEA 683,34,derived_0_50_ft,boston-sam,21718,20 Brock St,Brock St,42.34977867,-71.16060062,Brock Street & Olive Street,47,nearest_address
844,20CH10,Campanella Way,Near Campanella Way & Edmond Roadway,IS,,2003740010,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=obrienm,20CH10,,,U,U,,,,,1,,1397001600000,obrienm,1397001600000,{A42878D3-DFFB-50D1-94C0-1AD85F57AC81},-71.165633050999986,42.335795681000036,2150 (STREET_FEA 0),STREET_FEA 0,403,intersection_preferred_150_plus_ft,boston-sam,341576,2603 Beacon St,Beacon St,42.33637604,-71.16690980,Campanella Way & Edmond Roadway,65,nearest_intersection
857,23CH104,Gerrish St,4 Gerrish St,IS,,2303740004,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1813; METERED_FL=U; PLACEMENT=MIGRATED,23CH104,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{CFC1C49B-FB06-543F-BB13-52FE5DB66AFC},-71.162733612999943,42.355222493000042,70-72 OPP (STREET_FEA 700),STREET_FEA 700,54,derived_50_100_ft,boston-sam,342548,4 Gerrish St,Gerrish St,42.35534860,-71.16284182,Brooks Street & Gerrish Street,83,nearest_address
910,21CH44,Commonwealth Ave,2022 Commonwealth Ave,IS,,2103740087,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4332; METERED_FL=U; PLACEMENT=MIGRATED,21CH44,,,KE,KEK11,1970,,,,1,,1177632000000,blundonr,1244505600000,{E6EFAA09-2507-58BB-8E78-54F5C3B61D18},-71.160105650999981,42.339864550000073,2022 (STREET_FEA 1090),STREET_FEA 1090,52,derived_50_100_ft,boston-sam,39559,2022 Commonwealth Ave,Commonwealth Ave,42.33972367,-71.16013262,Commonwealth Avenue & Foster Street,123,nearest_address
939,20DH14,Beacon St,1918-1920 Beacon St,IS,,2004740052,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=367; METERED_FL=U; PLACEMENT=MIGRATED,20DH14,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{12F19EDD-BE61-5673-866F-35E37A1762AD},-71.149097270999960,42.336463266000067,1918 (STREET_FEA 444),STREET_FEA 444,30,derived_0_50_ft,boston-sam,10006,1918-1920 Beacon St,Beacon St,42.33653567,-71.14915162,Ayr Road & Beacon Street,120,nearest_address
948,21DH136,Commonwealth Ave,1725 Commonwealth Ave,IS,965952000000,2104740074,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2485; METERED_FL=U; PLACEMENT=MIGRATED,21DH136,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{A399BB5C-C312-54A9-B9E8-37807D8708D0},-71.148461421999968,42.341853741000079,1725 (STREET_FEA 1090),STREET_FEA 1090,50,derived_0_50_ft,boston-sam,38520,1725 Commonwealth Ave,Commonwealth Ave,42.34197867,-71.14854062,Commonwealth Avenue & Leamington Road,62,nearest_address
951,21DH60,Hatherly Rd,9-11 Hatherly Rd,IS,,2104740042,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=970; METERED_FL=U; PLACEMENT=MIGRATED,21DH60,,,WA,WAWB67P,1980,,,,1,,1177632000000,blundonr,1255478400000,{3BFA1292-8A50-551E-BD5C-602ACE9B899C},-71.154365801999973,42.342838287000063,11 (STREET_FEA 2067),STREET_FEA 2067,50,derived_0_50_ft,boston-sam,71227,9-11 Hatherly Rd,Hatherly Rd,42.34295167,-71.15426262,Chestnut Hill Avenue & Hatherly Road,163,nearest_address
968,24CH30,Newton St,20 Newton St,IS,1125619200000,2403740035,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=700; METERED_FL=U; PLACEMENT=MIGRATED,24CH30,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1238371200000,{AB03418C-7AF9-53E5-BF52-BC3138BBDEF0},-71.163421616999983,42.356368932000066,20 (STREET_FEA 3066),STREET_FEA 3066,32,derived_0_50_ft,boston-sam,102306,20 Newton St,Newton St,42.35629867,-71.16349063,Brooks Street & Oliva Road,297,nearest_address
987,24CH45,Falkland St,49-51 Falkland St,IS,1316476800000,2403740058,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1140; METERED_FL=U; PLACEMENT=MIGRATED,24CH45,,,KE,KEK81-A,2010,,,,1,,1177632000000,chalmersh,1357689600000,{54B46D55-0966-549A-8A00-741B35A0E633},-71.158818754999970,42.355867184000033,47-51 (STREET_FEA 1605),STREET_FEA 1605,38,derived_0_50_ft,boston-sam,56120,49-51 Falkland St,Falkland St,42.35585467,-71.15867862,Corinne Road & Falkland Street,33,nearest_address
1023,22CH122,Washington St,483-485 Washington St,IS,865123200000,2203740036,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=683; METERED_FL=U; PLACEMENT=MIGRATED,22CH122,,,KE,KEK81-A,1991,,,,1,,1177632000000,blundonr,1238371200000,{E0540C3B-507D-51BB-8D23-DA08A27B543B},-71.160016907999989,42.348820664000073,483-485 OP (STREET_FEA 4391),STREET_FEA 4391,112,derived_100_150_ft,boston-sam,143587,483-485 Washington St,Washington St,42.34910867,-71.15986862,Brock Street & Lake Street,123,nearest_address
1025,20DH22,Ayr Rd,2 Ayr Rd,IS,,2004740040,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=367; METERED_FL=U; PLACEMENT=MIGRATED,20DH22,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{9A7F7866-F68B-5DB1-B7F4-C1A9E38C908A},-71.148851195999953,42.337151045000041,27 OPP (STREET_FEA 3169),STREET_FEA 3169,45,derived_0_50_ft,boston-sam,7321,2 Ayr Rd,Ayr Rd,42.33711867,-71.14869062,Ayr Road & Orkney Road,33,nearest_address
1070,21DH168,Euston Rd,46-48 Euston Rd,IS,,2104740039,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1054; METERED_FL=U; PLACEMENT=MIGRATED,21DH168,,,WA,WAWB67P,1989,,,,1,,1177632000000,blundonr,1255478400000,{377B321D-CBB4-5535-9552-7F078E4C5E8F},-71.146915487999934,42.342878737000035,48 OPP (STREET_FEA 1565),STREET_FEA 1565,64,derived_50_100_ft,boston-sam,460515,46-48 Euston Rd,Euston Rd,42.34305285,-71.14694999,Colborne Road & Euston Road,160,nearest_address
1081,23DH14,Bennett St,53 Bennett St,IS,,2304740117,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3241; METERED_FL=U; PLACEMENT=MIGRATED,23DH14,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{2FE3BE7B-4170-5401-8153-C4E6241E479A},-71.155765840999948,42.351801149000039,53 (STREET_FEA 502),STREET_FEA 502,50,derived_0_50_ft,boston-sam,14451,53 Bennett St,Bennett St,42.35193867,-71.15577062,Bennett Street & Parsons Street,234,nearest_address
1086,22BH4,Kenrick St,191 Kenrick St,IS,,2202740019,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2380; METERED_FL=U; PLACEMENT=MIGRATED,22BH4,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1255478400000,{3D1052D1-686B-5EFE-8070-ED15C11EBC43},-71.171176255999967,42.346788591000063,191 (STREET_FEA 2379),STREET_FEA 2379,52,derived_50_100_ft,boston-sam,81331,191 Kenrick St,Kenrick St,42.34689867,-71.17130063,Kenrick Street & Lake Shore Road,494,nearest_address
1095,22CH86,Anselm Ter,6-8 Anselm Ter,IS,,2203740128,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1845; METERED_FL=U; PLACEMENT=MIGRATED,22CH86,,,WA,WAWB67P,1988,,,,1,,1177632000000,blundonr,1255478400000,{266D6A80-BA37-5FAC-B90C-2B60150548EB},-71.159069014999943,42.345390063000025,6-8 (STREET_FEA 261),STREET_FEA 261,49,derived_0_50_ft,boston-sam,3715,6-8 Anselm Ter,Anselm Ter,42.34552367,-71.15907562,Glenmont Road & Trapelo Street,222,nearest_address
1108,22BH14,Brayton Rd,145 Brayton Rd,IS,,2202740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3733; METERED_FL=U; PLACEMENT=MIGRATED,22BH14,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{2F8DEE73-C70F-5902-8BF4-026028BD3FDB},-71.173490585999957,42.349562579000064,145 (STREET_FEA 656),STREET_FEA 656,41,derived_0_50_ft,boston-sam,19620,145 Brayton Rd,Brayton Rd,42.34965867,-71.17341063,Brayton Road & Ryder Hill Road,176,nearest_address
1112,24CH32,Newton St,36 Newton St,IS,1125619200000,2403740023,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=933; METERED_FL=U; PLACEMENT=MIGRATED,24CH32,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1255478400000,{0F6AAAA0-C1DD-52DB-8A54-F2317BF5E137},-71.164322107999965,42.356827643000031,36 (STREET_FEA 3066),STREET_FEA 3066,37,derived_0_50_ft,boston-sam,102322,36 Newton St,Newton St,42.35672867,-71.16436062,Bigelow Street & Dunboy Street,477,nearest_address
1118,24DH100,Lincoln St,40-42 Lincoln St,IS,,2404740040,,,GIS,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=3365; METERED_FL=U; PLACEMENT=MIGRATED,24DH100,,,US,USMET250,1991,,,,1,,1177632000000,blundonr,1255478400000,{F854D9A6-54AB-59D9-9445-D8A18DFACDC7},-71.145170916999973,42.358581218000040,40-42 (STREET_FEA 2550),STREET_FEA 2550,57,derived_50_100_ft,boston-sam,85990,40-42 Lincoln St,Lincoln St,42.35870367,-71.14530162,Lincoln Street & Portsmouth Street,187,nearest_address
1138,23DH62,Bennett St,6-8 Bennett St,IS,,2304740139,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2713; METERED_FL=U; PLACEMENT=MIGRATED,23DH62,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{D3606F1A-187E-5382-BF7F-2EBE5E71B84E},-71.152908360999959,42.350976660000072,6-8 (STREET_FEA 502),STREET_FEA 502,35,derived_0_50_ft,boston-sam,14458,6-8 Bennett St,Bennett St,42.35089867,-71.15283062,Bennett Street & Market Street,144,nearest_address
1154,22CH124,Washington St,490 Washington St,IS,,2203740032,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2430; METERED_FL=U; PLACEMENT=MIGRATED,22CH124,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{32723269-4EEE-5A11-8497-9AA2955EB51B},-71.161123392999968,42.348880697000027,490 (STREET_FEA 4391),STREET_FEA 4391,45,derived_0_50_ft,boston-sam,143591,490 Washington St,Washington St,42.34875867,-71.16114062,Beechcroft Street & Washington Street,45,nearest_address
1157,21DH27,Lothian Rd,2 Lothian Rd,IS,1343174400000,2104740137,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4029; METERED_FL=U; PLACEMENT=MIGRATED,21DH27,,,KE,MH929,2009,,,,1,,1177632000000,hoffmanr,1455580800000,{8B4B140E-6E13-55A8-B89B-7FA26D7B77DF},-71.153793523999980,42.340231293000045,5 (STREET_FEA 2608),STREET_FEA 2608,58,derived_50_100_ft,boston-sam,87480,2 Lothian Rd,Lothian Rd,42.34022867,-71.15401062,Lothian Road & Strathmore Road,134,nearest_address
1174,21DH29,Strathmore Rd,199 Strathmore Rd,IS,1348099200000,2104740132,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=970; METERED_FL=U; PLACEMENT=MIGRATED,21DH29,,,KE,KEK81-A,2010,,,,1,,1177632000000,hoffmanr,1455580800000,{4A0F78BE-1550-57BC-AF7F-A40DA669CEB2},-71.154780941999945,42.340426123000043,199 (STREET_FEA 4029),STREET_FEA 4029,36,derived_0_50_ft,boston-sam,131371,199 Strathmore Rd,Strathmore Rd,42.34049867,-71.15469062,Chestnut Hill Avenue & South Street,131,nearest_address
1175,23DH174,Dustin St,18-20 Dustin St,IS,,2304740121,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=787; METERED_FL=U; PLACEMENT=MIGRATED,23DH174,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{49F11D48-470A-5778-8506-E09A6EBB2BEE},-71.146156893999944,42.351524920000031,24 (STREET_FEA 1415),STREET_FEA 1415,41,derived_0_50_ft,boston-sam,50268,18-20 Dustin St,Dustin St,42.35148867,-71.14630062,Murdock Street & Murdock Terrace,316,nearest_address
1182,21DH26,Strathmore Rd,155 Strathmore Rd,IS,1348099200000,2104740163,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1090; METERED_FL=U; PLACEMENT=MIGRATED,21DH26,,,KE,KEK81-A,2010,,,,1,,1177632000000,hoffmanr,1455580800000,{B066815F-6377-561A-A9EA-B17E4A963F3C},-71.153547693999940,42.339617557000054,155-157 (STREET_FEA 4029),STREET_FEA 4029,50,derived_0_50_ft,boston-sam,131333,155 Strathmore Rd,Strathmore Rd,42.33967867,-71.15338062,Lothian Road & Strathmore Road,116,nearest_address
1188,23DH176,Dustin St,46 Dustin St,IS,,2304740099,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2898; METERED_FL=U; PLACEMENT=MIGRATED,23DH176,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{0107612D-DCAE-55CA-BEEB-002C7061C906},-71.145735646999981,42.352282120000041,46 (STREET_FEA 1415),STREET_FEA 1415,36,derived_0_50_ft,boston-sam,50280,46 Dustin St,Dustin St,42.35235267,-71.14583062,Dustin Street & Montcalm Avenue,92,nearest_address
1363,23DH178,Dustin St,70 Dustin St,IS,,2304740079,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1776; METERED_FL=U; PLACEMENT=MIGRATED,23DH178,,,US,USSEN,1985,,,,1,,1177632000000,blundonr,1255478400000,{A4699FFB-2809-5881-AD7E-DA41360E5A40},-71.145305584999960,42.353015808000066,70 (STREET_FEA 1415),STREET_FEA 1415,30,derived_0_50_ft,boston-sam,50289,70 Dustin St,Dustin St,42.35305867,-71.14540062,Dustin Street & Gardena Street,38,nearest_address
1370,22EH10,Fidelis Way,2-8 Fidelis Way,IS,599616000000,2205740176,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,22EH10,,,US,U,,,,,1,,1177632000000,blundonr,1247961600000,{631114C1-CED8-5373-BB99-F1B175C6672C},-71.142627990999983,42.345228978000080,STREET_FEA 1653,STREET_FEA 1653,107,derived_100_150_ft,boston-sam,460333,2-8 Fidelis Way,Fidelis Way,42.34505623,-71.14295024,Commonwealth Avenue & Fidelis Way,104,nearest_address
1373,22DH142,Fidelis Way,32-34 Fidelis Way,IS,,2204740110,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,22DH142,,,SM,U,,,,,1,,1177632000000,blundonr,1247961600000,{B83A2159-C261-50B6-BAA1-49D0F5A38111},-71.144753183999967,42.346007568000061,STREET_FEA 1653,STREET_FEA 1653,106,derived_100_150_ft,boston-sam,57726,32-34 Fidelis Way,Fidelis Way,42.34584304,-71.14442823,Fidelis Way & Nevins Hill Way,73,nearest_address
1430,23CH92,Fairbanks St,74 Fairbanks St,IS,1212624000000,2303740113,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1606; METERED_FL=U; PLACEMENT=MIGRATED,23CH92,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1249516800000,{93BE365E-AD7F-520F-963D-67DFA0B26A9E},-71.162984385999948,42.351837082000031,78 (STREET_FEA 1590),STREET_FEA 1590,47,derived_0_50_ft,boston-sam,55545,74 Fairbanks St,Fairbanks St,42.35177867,-71.16314063,Brooks Street & Faneuil Street,215,nearest_address
1439,23CH90,Fairbanks St,56 Fairbanks St,IS,1212624000000,2303740139,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1606; METERED_FL=U; PLACEMENT=MIGRATED,23CH90,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1249516800000,{2B85E0BD-C095-5D3F-9FD1-C0C0BC8065B1},-71.163012389999949,42.351110258000062,60 (STREET_FEA 1590),STREET_FEA 1590,36,derived_0_50_ft,boston-sam,55529,56 Fairbanks St,Fairbanks St,42.35107867,-71.16314062,Hester Street & Turner Street,283,nearest_address
1445,21DH190,Cummings Rd,35 Cummings Rd,IS,,2104740196,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1465; METERED_FL=U; PLACEMENT=MIGRATED,21DH190,,,MU,MUCENT,1984,,,,1,,1177632000000,blundonr,1255478400000,{CF823DF5-6D7E-5CD5-8408-F9554A4AD659},-71.144446743999936,42.340613896000036,35 (STREET_FEA 1208),STREET_FEA 1208,39,derived_0_50_ft,boston-sam,44699,35 Cummings Rd,Cummings Rd,42.34066867,-71.14432062,Cummings Road & Egremont Road,144,nearest_address
1446,24CH16,Bigelow St,110 Bigelow St,IS,,2403740068,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=933; METERED_FL=U; PLACEMENT=MIGRATED,24CH16,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1255478400000,{5C4F6370-DD4D-57A0-81F5-A0697B66DDF5},-71.167033691999961,42.355760910000072,110 (STREET_FEA 526),STREET_FEA 526,31,derived_0_50_ft,boston-sam,15354,110 Bigelow St,Bigelow St,42.35581867,-71.16712063,Bigelow Street & Charlesview Street,142,nearest_address
1464,23DH122,Elmira St,74 Elmira St,IS,,2304740095,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1559; METERED_FL=U; PLACEMENT=MIGRATED,23DH122,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1255478400000,{10F5C6A1-5EEE-5580-9B9A-0FAEEA0431F5},-71.147436355999957,42.352524979000066,74 (STREET_FEA 1508),STREET_FEA 1508,34,derived_0_50_ft,boston-sam,53359,74 Elmira St,Elmira St,42.35260567,-71.14737062,Elmira Street & Etna Street,179,nearest_address
1471,22EH18,Jette Ct,26-30 Jette Ct,IS,,2205740138,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,22EH18,,,DA,U,,,,,1,,1177632000000,blundonr,1247961600000,{A3231B42-FDD4-547A-8C05-03B778D780B8},-71.144268142999977,42.346631586000058,STREET_FEA 1653,STREET_FEA 1653,85,derived_50_100_ft,boston-sam,341704,26-30 Jette Ct,Jette Ct,42.34659091,-71.14395714,Fidelis Way & Jette Court,136,nearest_address
1490,21DH170,Colborne Rd,21 Colborne Rd,IS,,2104740045,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3521; METERED_FL=U; PLACEMENT=MIGRATED,21DH170,,,KE,KEK81-A,1997,,,,1,,1177632000000,connorsm,1237766400000,{5868B3A6-8470-5914-AF89-8BFC9DEEF2BA},-71.146141762999946,42.342655080000043,25 (STREET_FEA 1054),STREET_FEA 1054,51,derived_50_100_ft,boston-sam,34412,21 Colborne Rd,Colborne Rd,42.34274867,-71.14600062,Colborne Road & Ransom Road,37,nearest_address
1493,21DH140,Nottinghill Rd,50-52 Nottinghill Rd,IS,757382400000,2104740034,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1054; METERED_FL=U; PLACEMENT=MIGRATED,21DH140,,,KE,KEK81-A,1998,,,,1,,1177632000000,connorsm,1237766400000,{A41C7C3C-E8C4-5137-A37E-8ADCF450C038},-71.149334482999961,42.342954676000033,50-52 (STREET_FEA 3110),STREET_FEA 3110,63,derived_50_100_ft,boston-sam,104261,50-52 Nottinghill Rd,Nottinghill Rd,42.34312467,-71.14938262,Commonwealth Avenue & Leamington Road,450,nearest_address
1504,24CH26,Gerrish St,49 Gerrish St,IS,,2403740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=700; METERED_FL=U; PLACEMENT=MIGRATED,24CH26,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{990D9269-D295-5EBC-9F76-D010E47B0E84},-71.164396213999964,42.356328873000052,49 (STREET_FEA 1813),STREET_FEA 1813,40,derived_0_50_ft,boston-sam,63571,49 Gerrish St,Gerrish St,42.35638867,-71.16427062,Bigelow Street & Dunboy Street,299,nearest_address
1509,25DH14,Soldiers Field Rd,1410 Soldiers Field Rd,IS,,2504740003,,,MANUAL,,,,,BWSC,SERVICE_AR=NL; CROSS_STRE=4469; METERED_FL=U; PLACEMENT=MIGRATED,25DH14,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{F2BEFBA8-523F-52ED-8D2E-C839C94A24BC},-71.144582818999936,42.362598333000051,1410 (STREET_FEA 3927),STREET_FEA 3927,104,derived_100_150_ft,boston-sam,128302,1410 Soldiers Field Rd,Soldiers Field Rd,42.36231367,-71.14458362,Mackin Street & Western Avenue,318,nearest_address
1523,23CH88,Fairbanks St,42 Fairbanks St,IS,1212624000000,2303740158,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4391; METERED_FL=U; PLACEMENT=MIGRATED,23CH88,,,KE,KEK81-A,2008,,,,1,,1177632000000,chalmersh,1249516800000,{18284AFE-8798-55C3-94BC-4069C48E972A},-71.163065584999970,42.350331836000066,42 (STREET_FEA 1590),STREET_FEA 1590,37,derived_0_50_ft,boston-sam,55515,42 Fairbanks St,Fairbanks St,42.35031867,-71.16320062,Hester Street & Turner Street,307,nearest_address
1556,22DH22,Priscilla Rd,28 Priscilla Rd,IS,865123200000,2204740145,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=498; METERED_FL=U; PLACEMENT=MIGRATED,22DH22,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1271808000000,{15D889D2-016C-5D37-8B3B-E451D6E7938D},-71.151407440999947,42.344741993000071,28 (STREET_FEA 3394),STREET_FEA 3394,40,derived_0_50_ft,boston-sam,113388,28 Priscilla Rd,Priscilla Rd,42.34481867,-71.15130062,Blenford Road & Priscilla Road,50,nearest_address
1605,23CH168,Donnybrook Rd,39-41 Donnybrook Rd,IS,,2303740027,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1606; METERED_FL=U; PLACEMENT=MIGRATED,23CH168,,,MH,MH929,1988,,,,1,,1177632000000,blundonr,1255478400000,{2C177B78-5761-51E5-B37E-C7C1A99B7F86},-71.160409112999957,42.354511157000047,39-41 (STREET_FEA 1353),STREET_FEA 1353,43,derived_0_50_ft,boston-sam,48058,39-41 Donnybrook Rd,Donnybrook Rd,42.35462167,-71.16035262,Hobart Street & Ranelegh Road,318,nearest_address
1639,23DH100,Sparhawk St,7 Sparhawk St,IS,,2304740152,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1483; METERED_FL=U; PLACEMENT=MIGRATED,23DH100,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1238371200000,{1890F5BC-8925-5DC0-9B38-EF417A428FC8},-71.148524028999987,42.350607845000070,7 (STREET_FEA 3953),STREET_FEA 3953,64,derived_50_100_ft,boston-sam,129270,7 Sparhawk St,Sparhawk St,42.35077967,-71.14848162,Elko Street & Sparhawk Street,154,nearest_address
