objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
6396,22HH144,Commonwealth Ave,534-538 Commonwealth Ave,IS,978307200000,2208740073,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3051; METERED_FL=U; PLACEMENT=MIGRATED,22HH144,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1244505600000,{6748EED6-B96F-5CFE-A5B4-DCCFD3D81E8A},-71.096608070999935,42.348665734000065,536 (STREET_FEA 1092),STREET_FEA 1092,61,derived_50_100_ft,boston-sam,41057,534-538 Commonwealth Ave,Commonwealth Ave,42.34850967,-71.09652060,Beacon Street & Brookline Avenue,122,nearest_address
6733,22HH164,Commonwealth Ave,585 Commonwealth Ave,IS,,2208740020,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1297; METERED_FL=U; PLACEMENT=MIGRATED,22HH164,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1244505600000,{6A08E417-4DE4-5A80-B0ED-C4CE13DD9C9D},-71.098581329999945,42.349222314000031,585 (STREET_FEA 1092),STREET_FEA 1092,95,derived_50_100_ft,boston-sam,41136,585 Commonwealth Ave,Commonwealth Ave,42.34946867,-71.09846060,Beacon Street & Commonwealth Avenue,349,nearest_address
6816,22HH130,Bowker Overpass,Near Bowker Overpass & Boylston Street,IS,,2208740192,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1640; METERED_FL=U; PLACEMENT=MIGRATED,22HH130,,,KE,KEK81,2012,,,,1,,1177632000000,blundonr,1255478400000,{31BF570D-3BD4-509C-8A45-4450EA981B1E},-71.092704504999972,42.346987108000064,1161 (STREET_FEA 620),STREET_FEA 620,167,intersection_preferred_150_plus_ft,boston-sam,18061,1163 Boylston St,Boylston St,42.34701267,-71.09332360,Bowker Overpass & Boylston Street,73,nearest_intersection
6818,21HH44,Park Dr,227 Park Dr,IS,,2108740094,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3489; METERED_FL=U; PLACEMENT=MIGRATED,21HH44,,,MU,MUCENT,1976,,,,1,,1177632000000,blundonr,1255478400000,{7635013E-0D68-5CAF-B529-2B4860D59FD8},-71.101338052999949,42.342116943000065,227 (STREET_FEA 3206),STREET_FEA 3206,50,derived_0_50_ft,boston-sam,106782,227 Park Dr,Park Dr,42.34217967,-71.10117360,Park Drive & Queensberry Street,157,nearest_address
6937,20IH60,Forsyth St,105-107 Forsyth St,IS,652752000000,2009740009,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5061; METERED_FL=U; PLACEMENT=MIGRATED,20IH60,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{91314307-B2C6-5021-9D45-1875DC6D07F9},-71.089950971999940,42.338027706000048,105 (STREET_FEA 1700),STREET_FEA 1700,54,derived_50_100_ft,boston-sam,59507,105-107 Forsyth St,Forsyth St,42.33811954,-71.09010713,Forsyth Street & Greenleaf Street,163,nearest_address
7025,21IH76,Gainsborough St,33 Gainsborough St,IS,945907200000,2109740195,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2239; METERED_FL=U; PLACEMENT=MIGRATED,21IH76,,,KE,KEK81,1995,,,,1,,1177632000000,blundonr,1255478400000,{3DFF6DC3-253F-52CE-ADC2-0F5D46BEC0D4},-71.086382898999943,42.341274540000029,30 (STREET_FEA 1769),STREET_FEA 1769,104,derived_100_150_ft,boston-sam,341048,33 Gainsborough St,Gainsborough St,42.34137686,-71.08602340,Gainsborough Street & Huntington Avenue,61,nearest_address
7040,21HH94,Park Dr,65 Park Dr,IS,,2108740076,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=142; METERED_FL=U; PLACEMENT=MIGRATED,21HH94,,,DA,ADB-84-B,1988,,,,1,,1177632000000,louisjamey,1441065600000,{5ADE7F65-322F-562D-A570-84FEF625B215},-71.095231512999987,42.342519602000039,69 (STREET_FEA 3206),STREET_FEA 3206,79,derived_50_100_ft,boston-sam,168505,65 Park Dr,Park Dr,42.34273162,-71.09529431,Agassiz Road & Park Drive,309,nearest_address
7053,20IH44,Albert Street,Near Albert Street & Ruggles Street,IS,,2009740093,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2804; METERED_FL=U; PLACEMENT=MIGRATED,20IH44,,,MH,MH929,1983,,,,1,,1177632000000,mulline,1231891200000,{EA59DFC2-A9A6-5EDF-B55E-BB2B30B41A9C},-71.090180435999969,42.336589922000030,145-149 (STREET_FEA 3709),STREET_FEA 3709,197,intersection_preferred_150_plus_ft,boston-sam,340856,11 Leon St,Leon St,42.33662964,-71.09091091,Albert Street & Ruggles Street,326,nearest_intersection
7062,21HH88,Park Dr,89 Park Dr,IS,,2108740093,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2312; METERED_FL=U; PLACEMENT=MIGRATED,21HH88,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{C95ACF38-DAC4-5E85-852A-3BC9E78BD714},-71.096204983999939,42.342134185000077,89 (STREET_FEA 3206),STREET_FEA 3206,56,derived_50_100_ft,boston-sam,107072,89 Park Dr,Park Dr,42.34227967,-71.09627260,Jersey Street & Park Drive,109,nearest_address
7065,21HH48,Boylston St,1390-1420 Boylston St,IS,,2108740053,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3291; METERED_FL=U; PLACEMENT=MIGRATED,21HH48,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{E0714EEA-9D21-520F-9421-814F2EE7B716},-71.101966518999973,42.342782371000055,STREET_FEA 3206,STREET_FEA 3206,147,derived_100_150_ft,boston-sam,162492,1390-1420 Boylston St,Boylston St,42.34316311,-71.10177890,Park Drive & Peterborough Street,116,nearest_address
7148,21IH205,Huntington Avenue,Near Huntington Avenue & Opera Place,IS,344476800000,2109740360,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3156; METERED_FL=U; PLACEMENT=MIGRATED,21IH205,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{211C443D-9BC1-5957-8179-DF1FE8857A0A},-71.089458945999979,42.340311059000044,STREET_FEA 2239,STREET_FEA 2239,165,intersection_preferred_150_plus_ft,boston-sam,158350,10 Speare Pl,Speare Pl,42.34071815,-71.08973124,Huntington Avenue & Opera Place,151,nearest_intersection
7265,20HH166,Huntington Ave,500 Huntington Ave,IS,,2008740019,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3223; METERED_FL=U; PLACEMENT=MIGRATED,20HH166,,,KE,KEK81-A,1998,,,,1,,1177632000000,mulline,1231804800000,{59810A53-11B2-5049-94C6-15B58B1D4A00},-71.093707249999966,42.338308413000050,464 (STREET_FEA 2239),STREET_FEA 2239,56,derived_50_100_ft,boston-sam,352113,500 Huntington Ave,Huntington Ave,42.33817454,-71.09381232,Huntington Avenue & Museum Road,287,nearest_address
7327,21IH204,Forsyth Way,Near Forsyth Way & Hemenway Street,IS,,2109740359,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2103; METERED_FL=U; PLACEMENT=MIGRATED,21IH204,,,MU,MUCENT,1979,,,,1,,1177632000000,blundonr,1255478400000,{94714C7D-B07E-5E27-B81C-C9E3FE597FC4},-71.092538556999955,42.339295529000026,STREET_FEA 1701,STREET_FEA 1701,219,intersection_preferred_150_plus_ft,boston-sam,76367,409 Huntington Ave,Huntington Ave,42.33949771,-71.09177002,Forsyth Way & Hemenway Street,85,nearest_intersection
7373,21IH152,Westland Ave,10 Westland Ave,IS,,2109740040,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1448; METERED_FL=U; PLACEMENT=MIGRATED,21IH152,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1255478400000,{19A66F93-FBDE-5736-A599-EC9A8875D739},-71.086649575999957,42.343364048000069,12 (STREET_FEA 4474),STREET_FEA 4474,61,derived_50_100_ft,boston-sam,148474,10 Westland Ave,Westland Ave,42.34320867,-71.08656060,Edgerly Road & Westland Avenue,54,nearest_address
7374,21IH86,Hemenway St,108 Hemenway St,IS,,2109740043,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4097; METERED_FL=U; PLACEMENT=MIGRATED,21IH86,,,SM,SMH205,1975,,,,1,,1177632000000,blundonr,1255478400000,{B1BBFA6E-EB99-5F6E-B2DD-6EC31CDA05A4},-71.090000739999937,42.343285170000058,108 (STREET_FEA 2103),STREET_FEA 2103,58,derived_50_100_ft,boston-sam,72598,108 Hemenway St,Hemenway St,42.34331867,-71.08979060,Hemenway Street & Symphony Road,35,nearest_address
7388,22IH56,Burbank Street,Near Burbank Street & Edgerly Road,IS,,2209740243,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1025; METERED_FL=U; PLACEMENT=MIGRATED,22IH56,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{4304104A-4D8C-51EE-80C4-01709203A380},-71.086709593999956,42.344900391000067,199 (STREET_FEA 2743),STREET_FEA 2743,174,intersection_preferred_150_plus_ft,boston-sam,92020,204-216 Massachusetts Ave,Massachusetts Ave,42.34517532,-71.08618029,Burbank Street & Edgerly Road,236,nearest_intersection
7468,20HH156,Huntington Ave,525 Huntington Ave,IS,,2008740029,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2239; METERED_FL=U; PLACEMENT=MIGRATED,20HH156,,,MU,MUCENT,2004,,,,1,,1177632000000,mulline,1231804800000,{C7B85A26-F0D0-5159-8D5C-496C7CE4DD5F},-71.096085235999965,42.337973796000028,STREET_FEA 2614,STREET_FEA 2614,111,derived_100_150_ft,boston-sam,76380,525 Huntington Ave,Huntington Ave,42.33774215,-71.09635337,Louis Prang Street & Vancouver Street,95,nearest_address
7479,22GH12,Saint Mary's St,100-102 Saint Mary's St,IS,725846400000,2207740022,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3764; METERED_FL=U; PLACEMENT=MIGRATED,22GH12,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{6AF22753-CC01-57F4-8659-831E353EA1C9},-71.106652248999978,42.346380671000077,924 (STREET_FEA 447),STREET_FEA 447,64,derived_50_100_ft,boston-sam,121426,100-102 Saint Mary's St,Saint Mary's St,42.34654167,-71.10675061,Beacon Street & Keswick Street,178,nearest_address
7490,21IH42,Saint Botolph St,288 Saint Botolph St,IS,945907200000,2109740250,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1769; METERED_FL=U; PLACEMENT=MIGRATED,21IH42,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1271808000000,{4C213C73-2F03-5FFB-B9D6-8EA6893F2D6B},-71.086331008999935,42.340421753000044,STREET_FEA 3744,STREET_FEA 3744,113,derived_100_150_ft,boston-sam,169935,288 Saint Botolph St,Saint Botolph St,42.34015598,-71.08654827,Gainsborough Street & Saint Botolph Street,250,nearest_address
7497,20IH46,Leon St,35-37 Leon St,IS,801964800000,2009740038,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5061; METERED_FL=U; PLACEMENT=MIGRATED,20IH46,,,KE,KEK81-A,2005,,,,1,,1177632000000,mulline,1231891200000,{B6BC4C72-A40E-5719-B403-D9C8580204CE},-71.090976138999963,42.337561777000076,35 (STREET_FEA 2511),STREET_FEA 2511,49,derived_0_50_ft,boston-sam,347874,35-37 Leon St,Leon St,42.33766445,-71.09086007,Greenleaf Street & Leon Street,353,nearest_address
7517,22HH150,Commonwealth Ave,476 Commonwealth Ave,IS,,2208740061,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2374; METERED_FL=U; PLACEMENT=MIGRATED,22HH150,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1244505600000,{D640319F-2C0B-5FCC-89C9-4C8479256E9D},-71.093887316999940,42.348743771000045,476 (STREET_FEA 1092),STREET_FEA 1092,72,derived_50_100_ft,boston-sam,40988,476 Commonwealth Ave,Commonwealth Ave,42.34854867,-71.09385060,Charlesgate West & Commonwealth Avenue,283,nearest_address
7529,23HH43,Deerfield St,53-57 Deerfield St,IS,865123200000,2308740098,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=436; METERED_FL=U; PLACEMENT=MIGRATED,23HH43,,,MU,MUCENT,1994,,,,1,,1177632000000,blundonr,1244505600000,{77D979B1-ADC1-5D71-84CC-74902BDF84C4},-71.097677738999948,42.350476795000077,53-57 (STREET_FEA 1297),STREET_FEA 1297,40,derived_0_50_ft,boston-sam,46929,53-57 Deerfield St,Deerfield St,42.35037867,-71.09761060,Bay State Road & Deerfield Street,132,nearest_address
7605,22HH4,Park Dr,440 Park Dr,IS,,2208740308,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3615; METERED_FL=U; PLACEMENT=MIGRATED,22HH4,,,MU,MUCENT,2005,,,,1,,1177632000000,blundonr,1271808000000,{14E03E97-8E9D-5D1F-876E-54DB09DD8514},-71.104366197999980,42.344630714000061,STREET_FEA 3206,STREET_FEA 3206,105,derived_100_150_ft,boston-sam,342051,440 Park Dr,Park Dr,42.34489717,-71.10451294,Park Drive & Riverway,178,nearest_address
7700,21HH70,Jersey Street,Near Jersey Street & Park Drive,IS,,2108740115,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2312; METERED_FL=U; PLACEMENT=MIGRATED,21HH70,,,KE,KEK11,1978,,,,1,,1177632000000,blundonr,1255478400000,{5B9FBD2C-C198-5EC9-98A1-149ED86537FE},-71.097009077999985,42.341587682000068,117 OPP (STREET_FEA 3206),STREET_FEA 3206,169,intersection_preferred_150_plus_ft,boston-sam,106643,117 Park Dr,Park Dr,42.34200867,-71.09727060,Jersey Street & Park Drive,167,nearest_intersection
7751,22HH51,Overland St,20 Overland St,IS,,2208740224,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3183; METERED_FL=U; PLACEMENT=MIGRATED,22HH51,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1244505600000,{FF1282E6-F4D5-5651-AA2D-0F3807EB8938},-71.100618763999933,42.346479775000034,109 BACK (STREET_FEA 697),STREET_FEA 697,130,derived_100_150_ft,boston-sam,352714,20 Overland St,Overland St,42.34663532,-71.10105254,David Ortiz Drive & Maitland Street,231,nearest_address
7817,21HH78,Queensberry St,51 Queensberry St,IS,,2108740056,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2312; METERED_FL=U; PLACEMENT=MIGRATED,21HH78,,,MU,MUCENT,1979,,,,1,,1177632000000,blundonr,1255478400000,{40221202-A5DA-5AAA-AC1F-838203E2681A},-71.097508650999941,42.342762573000073,55 (STREET_FEA 3489),STREET_FEA 3489,75,derived_50_100_ft,boston-sam,113792,51 Queensberry St,Queensberry St,42.34296867,-71.09753060,Jersey Street & Queensberry Street,145,nearest_address
7828,21HH96,Queensberry St,11 Queensberry St,IS,,2108740031,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3206; METERED_FL=U; PLACEMENT=MIGRATED,21HH96,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{0FA3D584-4191-53F5-84D9-34CE17AD9C6A},-71.095561802999953,42.343286860000035,11 (STREET_FEA 3489),STREET_FEA 3489,49,derived_0_50_ft,boston-sam,113728,11 Queensberry St,Queensberry St,42.34342067,-71.09553660,Park Drive & Queensberry Street,216,nearest_address
7854,22IH26,Hemenway St,20 Hemenway St,IS,,2209740176,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2077; METERED_FL=U; PLACEMENT=MIGRATED,22IH26,,,US,USSEN,1980,,,,1,,1177632000000,blundonr,1255478400000,{C2598221-EFF2-5D34-B4DC-BF9434E08433},-71.089203211999973,42.346163992000072,20 (STREET_FEA 2103),STREET_FEA 2103,40,derived_0_50_ft,boston-sam,72632,20 Hemenway St,Hemenway St,42.34612867,-71.08906060,Haviland Street & Hemenway Street,57,nearest_address
7859,22HH74,Brookline Ave,100-102 Brookline Ave,IS,,2208740243,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3183; METERED_FL=U; PLACEMENT=MIGRATED,22HH74,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1244505600000,{EE2A1906-EAE5-5E27-A4DD-635C76E4B22F},-71.099721581999972,42.346203551000031,100-102 OP (STREET_FEA 697),STREET_FEA 697,110,derived_100_150_ft,boston-sam,22077,100-102 Brookline Ave,Brookline Ave,42.34600867,-71.09941060,Brookline Avenue & Overland Street,46,nearest_address
7867,21HH34,Fenway,Near Fenway & Museum Road,IS,,2108740162,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2981; METERED_FL=U; PLACEMENT=MIGRATED,21HH34,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{14005D36-B24A-5981-BCDF-C558EF5AD29C},-71.096413646999963,42.339487955000038,STREET_FEA 1640,STREET_FEA 1640,294,intersection_preferred_150_plus_ft,boston-sam,57433,230 Fenway,Fenway,42.33869867,-71.09664060,Fenway & Museum Road,193,nearest_intersection
7879,22IH14,Hemenway St,38 Hemenway St,IS,,2209740212,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3104; METERED_FL=U; PLACEMENT=MIGRATED,22IH14,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{DAF7282C-F2B5-53D8-A0B7-912C27219352},-71.089396794999971,42.345463048000056,38 (STREET_FEA 2103),STREET_FEA 2103,58,derived_50_100_ft,boston-sam,72665,38 Hemenway St,Hemenway St,42.34552867,-71.08920060,Hemenway Street & Norway Street,32,nearest_address
7883,22HH102,Brookline Ave,51-53 Brookline Ave,IS,,2208740163,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5251; METERED_FL=U; PLACEMENT=MIGRATED,22HH102,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1244505600000,{EB075F45-9662-553A-9FCD-29E85A7C7608},-71.098482721999972,42.347370541000032,62 OPP (STREET_FEA 697),STREET_FEA 697,54,derived_50_100_ft,boston-sam,22106,51-53 Brookline Ave,Brookline Ave,42.34733667,-71.09867660,Brookline Avenue & Lansdowne Street,54,nearest_address
7953,22HH16,Aberdeen St,12 Aberdeen St,IS,,2208740238,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=447; METERED_FL=U; PLACEMENT=MIGRATED,22HH16,,,MU,MUCENT,1983,,,,1,,1177632000000,blundonr,1244505600000,{A519E7E0-0CFC-5322-9A2C-5D7385164C29},-71.103732175999937,42.346315260000040,11 OPP (STREET_FEA 116),STREET_FEA 116,27,derived_0_50_ft,boston-sam,144,12 Aberdeen St,Aberdeen St,42.34634867,-71.10364061,Aberdeen Street & Beacon Street,241,nearest_address
8009,23HH42,Bay State Rd,11 Bay State Rd,IS,1269561600000,2308740068,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4680; METERED_FL=U; PLACEMENT=MIGRATED,23HH42,,,KE,MH129,2009,,,,1,,1177632000000,hoffmanr,1456272000000,{A701A32E-CEE7-5AB6-B926-43967DD7A50C},-71.093293642999981,42.350024547000032,11 (STREET_FEA 436),STREET_FEA 436,61,derived_50_100_ft,boston-sam,8940,11 Bay State Rd,Bay State Rd,42.35018867,-71.09334060,Bay State Road & Beacon Street,73,nearest_address
8023,22HH110,Beacon St,698 Beacon St,IS,,2208740099,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1092; METERED_FL=U; PLACEMENT=MIGRATED,22HH110,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1244505600000,{61BFA405-FE45-5A51-94B3-FD19167FAD78},-71.099083187999952,42.348412179000036,698 (STREET_FEA 447),STREET_FEA 447,60,derived_50_100_ft,boston-sam,12211,698 Beacon St,Beacon St,42.34854867,-71.09921060,Brookline Avenue & Newbury Street Extension,446,nearest_address
8035,21HH92,Peterborough St,46 Peterborough St,IS,,2108740010,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2312; METERED_FL=U; PLACEMENT=MIGRATED,21HH92,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{AD447BDE-2A69-54D5-BEE3-B6F7A2BD0E00},-71.097047856999950,42.343839607000064,46 OPP (STREET_FEA 3291),STREET_FEA 3291,75,derived_50_100_ft,boston-sam,109873,46 Peterborough St,Peterborough St,42.34365467,-71.09692160,Jersey Street & Peterborough Street,107,nearest_address
8036,23HH36,Bay State Road,Near Bay State Road & Raleigh Street,IS,,2308740012,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,23HH36,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{FBD7B26E-A6B0-571C-B812-92CF5193BCB3},-71.095710770999972,42.350695698000038,STREET_FEA 2300,STREET_FEA 2300,175,intersection_preferred_150_plus_ft,boston-sam,9143,65 Bay State Rd,Bay State Rd,42.35021867,-71.09580060,Bay State Road & Raleigh Street,286,nearest_intersection
8054,21IH54,Gainsborough St,100-110 Gainsborough St,IS,,2109740114,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5736; METERED_FL=U; PLACEMENT=MIGRATED,21IH54,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{A3C6F442-22BB-59E3-85BA-9D977466A0A9},-71.089194059999954,42.342415003000042,98 (STREET_FEA 1769),STREET_FEA 1769,60,derived_50_100_ft,boston-sam,61720,100-110 Gainsborough St,Gainsborough St,42.34234667,-71.08939760,Gainsborough Street & Hemenway Street,300,nearest_address
8056,21HH100,Fenway,Near Fenway & Forsyth Way,IS,,2108740145,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1701; METERED_FL=U; PLACEMENT=MIGRATED,21HH100,,,WA,WAWB67P,1980,,,,1,,1177632000000,blundonr,1255478400000,{44F4E087-C782-5EFB-98C9-3D31A0DC2D9C},-71.093491134999965,42.340563772000053,STREET_FEA 1640,STREET_FEA 1640,440,intersection_preferred_150_plus_ft,boston-sam,352551,125 Fenway,Fenway,42.34150012,-71.09245607,Fenway & Forsyth Way,99,nearest_intersection
8110,22HH46,Brookline Ave,121 Brookline Ave,IS,,2208740273,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=741; METERED_FL=U; PLACEMENT=MIGRATED,22HH46,,,WA,WAWB67P,1980,,,,1,,1177632000000,blundonr,1244505600000,{CA0FF935-C116-51DF-A086-FA29FB2BA596},-71.100370557999952,42.345592480000050,121 (STREET_FEA 697),STREET_FEA 697,42,derived_0_50_ft,boston-sam,22082,121 Brookline Ave,Brookline Ave,42.34570522,-71.10039816,Brookline Avenue & Burlington Avenue,38,nearest_address
8223,23HH26,Bay State Road,Near Bay State Road & Silber Way,IS,,2308740003,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,23HH26,,,U,U,,,,,1,,1177632000000,blundonr,1247961600000,{538D7B43-ABFD-564F-AF09-77CE36C00805},-71.099683582999944,42.350950048000072,STREET_FEA 2302,STREET_FEA 2302,162,intersection_preferred_150_plus_ft,boston-sam,8978,141 Bay State Rd,Bay State Rd,42.35051067,-71.09977160,Bay State Road & Silber Way,292,nearest_intersection
8236,22HH36,Brookline Ave,180 Brookline Ave,IS,,2208740313,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2394; METERED_FL=U; PLACEMENT=MIGRATED,22HH36,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1244505600000,{F0AD1EC9-E9BF-549C-A80D-D33369C74567},-71.101707681999983,42.344321503000060,155 (STREET_FEA 697),STREET_FEA 697,141,derived_100_150_ft,boston-sam,419257,180 Brookline Ave,Brookline Ave,42.34394233,-71.10159640,Brookline Avenue & Fullerton Street,285,nearest_address
8257,21IH50,Saint Stephen St,86 Saint Stephen St,IS,,2109740177,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1769; METERED_FL=U; PLACEMENT=MIGRATED,21IH50,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{E75D0AB1-B59B-5358-877A-47D67A2FC7CB},-71.088153468999963,42.341509010000038,86 (STREET_FEA 3768),STREET_FEA 3768,38,derived_0_50_ft,boston-sam,121653,86 Saint Stephen St,Saint Stephen St,42.34140867,-71.08812060,Gainsborough Street & Saint Stephen Street,291,nearest_address
8275,22HH86,Commonwealth Ave,602 Commonwealth Ave,IS,901238400000,2208740041,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=559; METERED_FL=U; PLACEMENT=MIGRATED,22HH86,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1244505600000,{72561BA2-90AE-5DBB-89BB-F03370448F04},-71.100694933999989,42.349046418000057,612 (STREET_FEA 1092),STREET_FEA 1092,77,derived_50_100_ft,boston-sam,341163,602 Commonwealth Ave,Commonwealth Ave,42.34892193,-71.10092468,Blandford Mall & Commonwealth Avenue,57,nearest_address
8280,22HH44,Fullerton Street,Near Fullerton Street & Miner Street,IS,,2208740268,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=697; METERED_FL=U; PLACEMENT=MIGRATED,22HH44,,,KE,KEK81-A,1998,,,,1,,1177632000000,blundonr,1244505600000,{56FB3FFD-B546-5813-BA2A-3334B7536021},-71.102262047999943,42.345653864000042,STREET_FEA 1762,STREET_FEA 1762,319,intersection_preferred_150_plus_ft,boston-sam,447486,421 Park Dr,Park Dr,42.34531914,-71.10335986,Fullerton Street & Miner Street,80,nearest_intersection
8401,21IH201,Saint Botolph St,291 Saint Botolph St,IS,945907200000,2109740356,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1769; METERED_FL=U; PLACEMENT=MIGRATED,21IH201,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{1125B89B-FE2B-52F7-A62C-47F9330F58F9},-71.086951209999938,42.340200543000037,STREET_FEA 3744,STREET_FEA 3744,99,derived_50_100_ft,boston-sam,343328,291 Saint Botolph St,Saint Botolph St,42.34046868,-71.08689719,Gainsborough Street & Saint Botolph Street,430,nearest_address
8418,20HH140,Parker Street,Near Parker Street & Ruggles Street,IS,,2008740076,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3223; METERED_FL=U; PLACEMENT=MIGRATED,20HH140,,,US,USMET250,1989,,,,1,,1177632000000,mulline,1231804800000,{660FD283-D396-582A-872D-A77FBECF2424},-71.093728418999945,42.337064709000060,STREET_FEA 3709,STREET_FEA 3709,166,intersection_preferred_150_plus_ft,boston-sam,354266,514 Parker St,Parker St,42.33663379,-71.09352625,Parker Street & Ruggles Street,40,nearest_intersection
