objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
11764,20GH62,New Whitney St,56-72 New Whitney St,IS,,2007740132,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,20GH62,,,DA,ADB-84-B,1992,,,,1,,1239926400000,blundonr,1368662400000,{33CF0766-E48F-5DE2-B71D-6B9C87649420},-71.110443881999970,42.333376892000047,66 (STREET_FEA 3046),STREET_FEA 3046,41,derived_0_50_ft,boston-sam,342996,56-72 New Whitney St,New Whitney St,42.33335030,-71.11029690,Huntington Avenue & Parker Hill Avenue,240,nearest_address
11765,20GH66,Kempton St,14-30 Kempton St,IS,,2007740136,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,20GH66,,,SM,U,1994,,,,1,,1239926400000,blundonr,1368662400000,{7D5C7F2D-1C27-589C-8673-8CF1FAD11F9C},-71.107877664999933,42.334580698000025,24 (STREET_FEA 2368),STREET_FEA 2368,18,derived_0_50_ft,boston-sam,343007,14-30 Kempton St,Kempton St,42.33460353,-71.10793645,Kempton Street & Mission Park Drive,183,nearest_address
11768,20GH63,New Whitney St,45-51 New Whitney St,IS,,2007740133,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=blundonr,20GH63,,,WA,U,1999,,,,1,,1239926400000,blundonr,1368662400000,{824799BA-D8E2-5306-9870-B3F3515998CC},-71.110348704999979,42.334052710000037,STREET_FEA 3046,STREET_FEA 3046,63,derived_50_100_ft,boston-sam,342999,45-51 New Whitney St,New Whitney St,42.33422228,-71.11039934,Huntington Avenue & Parker Hill Avenue,375,nearest_address
11770,19HH4,Fisher Ave,78 Fisher Ave,IS,,1908740185,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=725; METERED_FL=U; PLACEMENT=MIGRATED,19HH4,,,US,USMET250,1991,,,,1,,1177632000000,mulline,1231459200000,{629166B6-DCCE-5281-BDC6-8E1A4D0F409D},-71.103155273999960,42.327766079000071,72 (STREET_FEA 1667),STREET_FEA 1667,37,derived_0_50_ft,boston-sam,58591,78 Fisher Ave,Fisher Ave,42.32769867,-71.10326060,Bickford Avenue & Wensley Street,228,nearest_address
11802,19HH30,Iroquois St,59 Iroquois St,IS,662688000000,1908740087,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3734; METERED_FL=U; PLACEMENT=MIGRATED,19HH30,,,MH,MH929,1988,,,,1,,1177632000000,mulline,1231459200000,{76062573-17A0-5E6F-8A05-B72A15C6BDE2},-71.105620920999968,42.330502955000043,59 (STREET_FEA 2279),STREET_FEA 2279,36,derived_0_50_ft,boston-sam,78892,59 Iroquois St,Iroquois St,42.33055867,-71.10551060,Hillside Street & Sachem Street,226,nearest_address
11856,20HH66,Saint Alphonsus St,75 Saint Alphonsus St,IS,,2008740214,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5340; METERED_FL=U; PLACEMENT=MIGRATED,20HH66,,,MH,MH929,1988,,,,1,,1177632000000,mulline,1231891200000,{8C8AB1FE-F048-5048-8833-B912800526B9},-71.100594429999944,42.334320298000080,75 (STREET_FEA 3740),STREET_FEA 3740,97,derived_50_100_ft,boston-sam,120529,75 Saint Alphonsus St,Saint Alphonsus St,42.33432129,-71.10095443,Saint Alphonsus Street & Smith Street,32,nearest_address
11887,20HH198,Horadan Way,2-20 Horadan Way,IS,,2008740280,,,GPS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3223; METERED_FL=U; PLACEMENT=connorsm,20HH198,,,KE,KEK81-A,1995,,,,1,,1228176000000,blundonr,1264377600000,{F1EA07FE-38E9-5788-A800-D4B1CDF6F696},-71.096766990999981,42.333711913000059,STREET_FEA 5201,STREET_FEA 5201,58,derived_50_100_ft,boston-sam,341279,2-20 Horadan Way,Horadan Way,42.33367556,-71.09697627,Horadan Way & Turquoise Way,186,nearest_address
11888,20HH94,Smith St,100 Smith St,IS,,2008740217,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3740; METERED_FL=U; PLACEMENT=MIGRATED,20HH94,,,KE,KEK81-A,1986,,,,1,,1177632000000,blundonr,1255478400000,{7DF7B52B-FFA8-57A8-A939-C70A33C2763E},-71.100320328999942,42.334275187000060,STREET_FEA 5340,STREET_FEA 5340,79,derived_50_100_ft,boston-sam,419262,100 Smith St,Smith St,42.33405970,-71.10034510,Saint Alphonsus Street & Smith Street,45,nearest_address
11954,18GH106,Lawn St,65-71 Lawn St 7,IS,473385600000,1807740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2085; METERED_FL=U; PLACEMENT=MIGRATED,18GH106,,,MU,MUCENT,1985,,,,1,,1177632000000,palaciolv,1231718400000,{97755A6A-93F4-594D-A4EE-5F61903DFC88},-71.106346096999971,42.327317976000074,67 (STREET_FEA 2472),STREET_FEA 2472,34,derived_0_50_ft,boston-sam,84434,65-71 Lawn St 7,Lawn St,42.32735867,-71.10623060,Hayden Street & Lawn Street,148,nearest_address
11966,20HH4,Tremont St,1574 Tremont St,IS,,2008740269,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=62; METERED_FL=U; PLACEMENT=MIGRATED,20HH4,,,WA,WAWB67P,1994,,,,1,,1177632000000,mulline,1231891200000,{33521C56-8AFC-5C89-BF07-25982093DD10},-71.102347943999973,42.333249042000034,1574 (STREET_FEA 4213),STREET_FEA 4213,26,derived_0_50_ft,boston-sam,137252,1574 Tremont St,Tremont St,42.33317867,-71.10237060,South Whitney Street & Tremont Street,102,nearest_address
12011,19HH166,Tremont St,1445-1447 Tremont St,IS,,1908740027,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4216; METERED_FL=U; PLACEMENT=MIGRATED,19HH166,,,US,USSEN,1980,,,,1,,1177632000000,mulline,1231372800000,{A1E35B93-E264-584C-AF88-45E2DDA3457D},-71.096750015999987,42.332108049000055,688 (STREET_FEA 3225),STREET_FEA 3225,41,derived_0_50_ft,boston-sam,136837,1445-1447 Tremont St,Tremont St,42.33199776,-71.09678669,Parker Street & Tremont Street,160,nearest_address
12098,18HH102,Parker St,830 Parker St,IS,,1808740005,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1667; METERED_FL=U; PLACEMENT=MIGRATED,18HH102,,,DA,ADB-84-B,1990,,,,1,,1177632000000,palaciolv,1231718400000,{197D237A-5620-57BD-A32D-05DB8798420D},-71.099611735999986,42.327428569000062,830 OPP (STREET_FEA 3225),STREET_FEA 3225,70,derived_50_100_ft,boston-sam,107890,830 Parker St,Parker St,42.32741867,-71.09935060,Fisher Avenue & Parker Street,124,nearest_address
12113,19HH54,Terrace St,126 Terrace St,IS,,1908740176,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=856; METERED_FL=U; PLACEMENT=MIGRATED,19HH54,,,KE,KEK81-A,2003,,,,1,,1177632000000,mulline,1231459200000,{DBDA0B52-6DDD-54A5-9329-E8BA7274F403},-71.098292114999936,42.327964924000071,124 (STREET_FEA 4137),STREET_FEA 4137,26,derived_0_50_ft,boston-sam,134504,126 Terrace St,Terrace St,42.32790211,-71.09824626,New Cedar Street & Terrace Street,233,nearest_address
12134,19HH177,Hillside St,60 Hillside St,IS,,1908740194,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3355; METERED_FL=U; PLACEMENT=mulline,19HH177,,,MU,MUCENT,1976,,,,1,,1247702400000,blundonr,1249430400000,{EC83BF47-BC32-5A19-8A6C-97B7CBB2C7EE},-71.101525629999969,42.330094445000043,59 OPP (STREET_FEA 2162),STREET_FEA 2162,57,derived_50_100_ft,boston-sam,74251,60 Hillside St,Hillside St,42.33005867,-71.10173060,Calumet Street & Harleston Street,225,nearest_address
12225,18HH16,Lawn St,41-45 Lawn St,IS,,1808740023,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=725; METERED_FL=U; PLACEMENT=MIGRATED,18HH16,,,MU,MUCENT,1985,,,,1,,1177632000000,palaciolv,1231718400000,{C4012227-E661-5C7F-B73F-6D8EECD3E1B5},-71.105286280999962,42.327024404000042,STREET_FEA 2472,STREET_FEA 2472,35,derived_0_50_ft,boston-sam,166969,41-45 Lawn St,Lawn St,42.32710930,-71.10522740,Bucknam Street & Lawn Street,314,nearest_address
12382,20HH28,Huntington Ave,643-645 Huntington Ave,IS,,2008740176,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4642; METERED_FL=U; PLACEMENT=MIGRATED,20HH28,,,MH,MH129,1979,,,,1,,1177632000000,mulline,1231891200000,{AA0AF9A7-21BD-5C6F-9613-7DCC9C21E1B8},-71.101000148999958,42.335421922000080,643-645 OP (STREET_FEA 2239),STREET_FEA 2239,121,derived_100_150_ft,boston-sam,76397,643-645 Huntington Ave,Huntington Ave,42.33574934,-71.10107450,Huntington Avenue & Worthington Street,152,nearest_address
12432,20HH14,Tremont St,1643-1649 Tremont St,IS,,2008740227,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4214; METERED_FL=U; PLACEMENT=MIGRATED,20HH14,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1244505600000,{DF3DC3C3-70B3-5901-8129-35C328019608},-71.104267787999959,42.334213012000077,722 (STREET_FEA 2239),STREET_FEA 2239,35,derived_0_50_ft,boston-sam,170530,1643-1649 Tremont St,Tremont St,42.33414300,-71.10417879,Huntington Avenue & Tremont Street,107,nearest_address
12459,18HH98,Fisher Ave,12 Fisher Ave,IS,883612800000,1808740018,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3225; METERED_FL=U; PLACEMENT=MIGRATED,18HH98,,,US,USMET250,1991,,,,1,,1177632000000,blundonr,1244505600000,{D24BEB8B-7A7C-51DF-ABFC-03A577CE4582},-71.100154661999966,42.327136744000029,12 (STREET_FEA 1667),STREET_FEA 1667,55,derived_50_100_ft,boston-sam,58524,12 Fisher Ave,Fisher Ave,42.32709867,-71.10035060,Fisher Avenue & Parker Street,135,nearest_address
12523,19GH17,S Huntington Ave,65 S Huntington Ave,IS,,1907740069,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2241; METERED_FL=U; PLACEMENT=MIGRATED,19GH17,,,KE,KEK81-A,2010,,,,1,,1177632000000,mulline,1231372800000,{D987A93A-DD9F-59AC-B452-2759B5E54796},-71.111601379999968,42.330427625000027,65 (STREET_FEA 55),STREET_FEA 55,28,derived_0_50_ft,boston-sam,76826,65 S Huntington Ave,S Huntington Ave,42.33040867,-71.11170061,Colburn Street & South Huntington Avenue,132,nearest_address
12556,19HH24,Calumet St,158 Calumet St,IS,,1908740118,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2018; METERED_FL=U; PLACEMENT=MIGRATED,19HH24,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{EB0A8568-4DD6-5681-A148-F8EBE7652F60},-71.102188940999952,42.329655656000057,158 (STREET_FEA 783),STREET_FEA 783,52,derived_50_100_ft,boston-sam,24945,158 Calumet St,Calumet St,42.32979867,-71.10221060,Calumet Street & Harleston Street,55,nearest_address
12685,19GH24,Riverway,390-394 Riverway,IS,,1907740020,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2241; METERED_FL=U; PLACEMENT=MIGRATED,19GH24,,,DA,ADB-84-B,1990,,,,1,,1177632000000,mulline,1231372800000,{F506EBBF-27A0-5468-B9E3-299E013FA420},-71.112487011999974,42.332263401000034,394 (STREET_FEA 3614),STREET_FEA 3614,58,derived_50_100_ft,boston-sam,341862,390-394 Riverway,Riverway,42.33224225,-71.11227228,Huntington Avenue & Riverway,127,nearest_address
13258,20HH20,Huntington Ave,706-712 Huntington Ave,IS,,2008740205,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4519; METERED_FL=U; PLACEMENT=MIGRATED,20HH20,,,MU,MUCENT,2000,,,,1,,1177632000000,mulline,1231891200000,{6718BF63-32C4-5105-895C-03BD5AA97D35},-71.103670406999981,42.334461635000025,706-712 (STREET_FEA 2239),STREET_FEA 2239,39,derived_0_50_ft,boston-sam,76408,706-712 Huntington Ave,Huntington Ave,42.33435867,-71.10371060,Huntington Avenue & Tremont Street,289,nearest_address
13542,19GH105,Wait St,23 Wait St,IS,1212278400000,1907740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=3278; METERED_FL=U; PLACEMENT=MIGRATED,19GH105,,,KE,KEK81-A,2008,,,,1,,1177632000000,chings,1456704000000,{4ABA61AC-8863-5EBD-A1C7-6D5FF2E5E650},-71.106272339999975,42.332449774000054,23 OPP (STREET_FEA 4336),STREET_FEA 4336,71,derived_50_100_ft,boston-sam,141331,23 Wait St,Wait St,42.33247767,-71.10653360,Pequot Street & Wait Street,45,nearest_address
13732,20HH114,Prentiss St,51-61 Prentiss St,IS,1184112000000,2008740229,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1980; METERED_FL=U; PLACEMENT=MIGRATED,20HH114,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1230076800000,{3EBDED84-94AF-5A6E-976D-AC1815AE411D},-71.094534478999947,42.334031460000062,61 OPP (STREET_FEA 3377),STREET_FEA 3377,102,derived_100_150_ft,boston-sam,341697,51-61 Prentiss St,Prentiss St,42.33424450,-71.09428662,Halleck Street & Prentiss Street,123,nearest_address
