facilityid,streetname,address,lifecyclestatus,address_distance_ft,lon,lat,source,source_pulled_at,source_address,source_streetname,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
HYD-00071.0,Eastern Avenue,Near Eastern Avenue & Willoughby Street,In Service,196,-71.02133947242693,42.3955349114557,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,284 Eastern Avenue,Eastern Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,3697828,284 Eastern Avenue,Eastern Avenue,42.39549339,-71.02206671,Eastern Avenue & Willoughby Street,187,nearest_intersection
HYD-00072.0,Eastern Avenue,298 Eastern Avenue,In Service,136,-71.02093577659801,42.39684684752874,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,298 Eastern Avenue,Eastern Avenue,derived_100_150_ft,massgis-chelsea,3689377,298 Eastern Avenue,Eastern Avenue,42.39721943,-71.02096978,Eastern Avenue & Eastern Avenue Extension,82,nearest_address
HYD-00073.0,Eastern Avenue,Near Eastern Avenue & Willoughby Street,In Service,354,-71.0221040884648,42.39306353678074,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,140 Eastern Avenue,Eastern Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,4345705,140 Eastern Avenue,Eastern Avenue,42.39348508,-71.02329196,Eastern Avenue & Willoughby Street,738,nearest_intersection
HYD-00074.0,Eastern Avenue,Near Eastern Avenue & Willoughby Street,In Service,181,-71.02166307064535,42.39448793864058,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,280 Eastern Avenue,Eastern Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,3689363,280 Eastern Avenue,Eastern Avenue,42.39468382,-71.02228122,Eastern Avenue & Willoughby Street,207,nearest_intersection
HYD-00075.0,Eastern Avenue,Near Eastern Avenue & Willoughby Street,In Service,255,-71.02133935780404,42.394611228087086,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,280 Eastern Avenue,Eastern Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,3689363,280 Eastern Avenue,Eastern Avenue,42.39468382,-71.02228122,Eastern Avenue & Willoughby Street,150,nearest_intersection
HYD-00076.0,Eastern Avenue,Near Eastern Avenue & Griffin Way,In Service,203,-71.02265927700418,42.39124819274864,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,120 Eastern Avenue,Eastern Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,3692940,120 Eastern Avenue,Eastern Avenue,42.39150391,-71.02332959,Eastern Avenue & Griffin Way,127,nearest_intersection
HYD-00077.0,Central Avenue,Near Central Avenue & Silver Line Busway,In Service,174,-71.02437185333872,42.387927430876715,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,30 Eastern Avenue,Eastern Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,4277807,30 Eastern Avenue,Eastern Avenue,42.38749775,-71.02408877,Central Avenue & Silver Line Busway,52,nearest_intersection
HYD-00078.0,Eastern Avenue,300 Eastern Avenue,In Service,77,-71.02095941593261,42.39762601651332,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,300 Eastern Avenue,Eastern Avenue,derived_50_100_ft,massgis-chelsea,3689390,300 Eastern Avenue,Eastern Avenue,42.39741581,-71.02098521,Crescent Avenue & Eastern Avenue,161,nearest_address
HYD-00079.0,Eastern Avenue,Near Eastern Avenue & Griffin Way,In Service,234,-71.02216324262116,42.39204504417122,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,128 Eastern Avenue,Eastern Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,4378861,128 Eastern Avenue,Eastern Avenue,42.39213783,-71.02302567,Eastern Avenue & Griffin Way,438,nearest_intersection
HYD-00080.0,Guam Road,33 Guam Road,In Service,95,-71.02788219315686,42.407872852930566,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,23 Guam Road,Guam Road,derived_50_100_ft,massgis-chelsea,3697543,33 Guam Road,Guam Road,42.40790346,-71.02753077,Exeter Street & Guam Road,199,nearest_address
HYD-00081.0,Fourth Street,300 Fourth Street,In Service,103,-71.0434273880746,42.39882565429079,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,300 Fourth Street,Fourth Street,derived_100_150_ft,massgis-chelsea,3684646,300 Fourth Street,Fourth Street,42.39854925,-71.04334778,Carter Street & Fourth Street,398,nearest_address
HYD-00082.0,Fourth Street,290 Fourth Street,In Service,46,-71.04292777486383,42.39835649327848,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,290 Fourth Street,Fourth Street,derived_0_50_ft,massgis-chelsea,3686218,290 Fourth Street,Fourth Street,42.39834512,-71.04309692,Carter Street & Fourth Street,181,nearest_address
HYD-00083.0,Chester Avenue,96 Chester Avenue,In Service,38,-71.0305377202682,42.39049759049986,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,96 Chester Avenue,Chester Avenue,derived_0_50_ft,massgis-chelsea,3686190,96 Chester Avenue,Chester Avenue,42.39060310,-71.03053039,Chester Avenue & Lynn Street,214,nearest_address
HYD-00084.0,Burma Road,37 Burma Road,In Service,59,-71.02889947704776,42.40755849057694,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,37 Burma Road,Burma Road,derived_50_100_ft,massgis-chelsea,3690014,37 Burma Road,Burma Road,42.40741380,-71.02880281,Burma Road & Exeter Street,20,nearest_address
HYD-00085.0,Parkway Court,1 Parkway Court,In Service,113,-71.02702430228614,42.404169312827186,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,1 Parkway Court,Parkway Court,derived_100_150_ft,massgis-chelsea,3690710,1 Parkway Court,Parkway Court,42.40438796,-71.02732063,Locke Street & Parkway Court,105,nearest_address
HYD-00086.0,Carter Street,277 Carter Street,In Service,39,-71.03752935515297,42.400762328119704,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,277 Carter Street,Carter Street,derived_0_50_ft,massgis-chelsea,3697704,277 Carter Street,Carter Street,42.40068494,-71.03742744,Addison Street & Carter Street,43,nearest_address
HYD-00087.0,Marginal Street,Near Marginal Street & Willow Street,In Service,210,-71.0280217209116,42.385858771299155,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,229 Marginal Street,Marginal Street,intersection_preferred_150_plus_ft,massgis-chelsea,3684427,250 Marginal Street,Marginal Street,42.38616757,-71.02868276,Marginal Street & Willow Street,47,nearest_intersection
HYD-00088.0,Marginal Street,Near Marginal Street & Willow Street,In Service,162,-71.02685637496997,42.38561552416088,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,245 Marginal Street,Marginal Street,intersection_preferred_150_plus_ft,massgis-chelsea,3686821,260 Marginal Street,Marginal Street,42.38596599,-71.02722602,Marginal Street & Willow Street,312,nearest_intersection
HYD-00089.0,Spencer Avenue,81 Spencer Avenue,In Service,37,-71.02470679314372,42.397109671158994,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,83 Spencer Avenue,Spencer Avenue,derived_0_50_ft,massgis-chelsea,3702790,81 Spencer Avenue,Spencer Avenue,42.39701226,-71.02474428,Eleanor Street & Spencer Avenue,39,nearest_address
HYD-00090.0,Maple Street,269 Maple Street,In Service,23,-71.03628947356083,42.39918553581447,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,269 Maple Street,Maple Street,derived_0_50_ft,massgis-chelsea,3684437,269 Maple Street,Maple Street,42.39912638,-71.03631886,Blossom Street & Maple Street,35,nearest_address
HYD-00091.0,Blossom Street,50 Blossom Street,In Service,42,-71.0342013110647,42.39731475649014,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,50 Blossom Street,Blossom Street,derived_0_50_ft,massgis-chelsea,3688664,50 Blossom Street,Blossom Street,42.39723454,-71.03431241,Blossom Street & Eden Street,249,nearest_address
HYD-00092.0,Addison Street,48 Addison Street,In Service,45,-71.03353796847506,42.39764860299286,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,48 Addison Street,Addison Street,derived_0_50_ft,massgis-chelsea,3700191,48 Addison Street,Addison Street,42.39761554,-71.03370059,Addison Street & Eden Street,241,nearest_address
HYD-00093.0,Everett Avenue,199 Everett Avenue,In Service,141,-71.03934982028609,42.39745997932617,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,199 Everett Avenue,Everett Avenue,derived_100_150_ft,massgis-chelsea,3686495,199 Everett Avenue,Everett Avenue,42.39737895,-71.03986465,Everett Avenue & Maple Street,223,nearest_address
HYD-00094.0,Everett Avenue,199 Everett Avenue,In Service,114,-71.0402892462663,42.39740166859194,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,200 Everett Avenue,Everett Avenue,derived_100_150_ft,massgis-chelsea,3686495,199 Everett Avenue,Everett Avenue,42.39737895,-71.03986465,Everett Avenue & Maple Street,66,nearest_address
HYD-00095.0,Marginal Street,227 Marginal Street,In Service,104,-71.0294077383244,42.38601569497699,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,227 Marginal Street,Marginal Street,derived_100_150_ft,massgis-chelsea,3685728,227 Marginal Street,Marginal Street,42.38577271,-71.02920654,Marginal Street & Willow Street,391,nearest_address
HYD-00096.0,Parker Street,87 Parker Street,In Service,31,-71.02645450101052,42.396291815748015,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,87 Parker Street,Parker Street,derived_0_50_ft,massgis-chelsea,4453382,87 Parker Street,Parker Street,42.39632419,-71.02656116,Parker Street & Spencer Avenue,35,nearest_address
HYD-00097.0,Crescent Avenue,96 Crescent Avenue,In Service,35,-71.0268100856084,42.39544675858466,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,96 Crescent Avenue,Crescent Avenue,derived_0_50_ft,massgis-chelsea,3684621,96 Crescent Avenue,Crescent Avenue,42.39554244,-71.02680669,Cary Avenue & Spencer Avenue,301,nearest_address
HYD-00098.0,Arlington Street,256 Arlington Street,In Service,58,-71.03436607047362,42.39599610166875,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,256 Arlington Street,Arlington Street,derived_50_100_ft,massgis-chelsea,3696966,256 Arlington Street,Arlington Street,42.39615407,-71.03434889,Arlington Street & Heard Street,152,nearest_address
HYD-00099.0,Sixth Street,63 Sixth Street,In Service,77,-71.03510065435603,42.39601504184649,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,63 Sixth Street,Sixth Street,derived_50_100_ft,massgis-chelsea,3684189,63 Sixth Street,Sixth Street,42.39622646,-71.03509167,Arlington Street & Silver Line Busway,146,nearest_address
HYD-00100.0,Silver Line Busway,Near Silver Line Busway & Spruce Street,In Service,333,-71.03796620907028,42.396065164564895,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,151 Everett Avenue,Everett Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,3686406,151 Everett Avenue,Everett Avenue,42.39611709,-71.03920353,Silver Line Busway & Spruce Street,82,nearest_intersection
HYD-00101.0,Everett Avenue,Near Everett Avenue & Silver Line Busway,In Service,185,-71.0397908284459,42.3963815678659,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,151 Everett Avenue,Everett Avenue,intersection_preferred_150_plus_ft,massgis-chelsea,3686406,151 Everett Avenue,Everett Avenue,42.39611709,-71.03920353,Everett Avenue & Silver Line Busway,117,nearest_intersection
HYD-00102.0,Everett Avenue,152 Everett Avenue,In Service,147,-71.03988632931087,42.39517362527754,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,152 Everett Avenue,Everett Avenue,derived_100_150_ft,massgis-chelsea,3685597,152 Everett Avenue,Everett Avenue,42.39512372,-71.04042911,Everett Avenue & Spruce Street,80,nearest_address
HYD-00103.0,Everett Avenue,111 Everett Avenue,In Service,135,-71.03932401734208,42.395295407709895,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,111 Everett Avenue,Everett Avenue,derived_100_150_ft,massgis-chelsea,3691010,111 Everett Avenue,Everett Avenue,42.39505777,-71.03893612,Everett Avenue & Spruce Street,44,nearest_address
HYD-00104.0,Fifth Street,Near Fifth Street & Walnut Street,In Service,176,-71.03575715370748,42.3941189308995,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,190 Poplar Street,Poplar Street,intersection_preferred_150_plus_ft,massgis-chelsea,3687292,190 Poplar Street,Poplar Street,42.39395939,-71.03513820,Fifth Street & Walnut Street,33,nearest_intersection
HYD-00105.0,Walnut Street,223 Walnut Street,In Service,34,-71.03489054185818,42.394497516746085,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,223 Walnut Street,Walnut Street,derived_0_50_ft,massgis-chelsea,3687342,223 Walnut Street,Walnut Street,42.39443475,-71.03479740,Fifth Street & Walnut Street,240,nearest_address
HYD-00106.0,Everett Avenue,105 Everett Avenue,In Service,111,-71.03939987523985,42.39430416875697,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,105 Everett Avenue,Everett Avenue,derived_100_150_ft,massgis-chelsea,3689826,105 Everett Avenue,Everett Avenue,42.39449569,-71.03907750,Everett Avenue & Fourth Street,150,nearest_address
HYD-00107.0,Everett Avenue,100 Everett Avenue,In Service,143,-71.0398604504039,42.39469479110663,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,100 Everett Avenue,Everett Avenue,derived_100_150_ft,massgis-chelsea,3690464,100 Everett Avenue,Everett Avenue,42.39437024,-71.04016062,Everett Avenue & Fourth Street,109,nearest_address
HYD-00108.0,Central Avenue,221 Central Avenue,In Service,89,-71.0270799304329,42.388443695593374,https://services9.arcgis.com/diuwWhOq89A0FdTw/arcgis/rest/services/Public_Facing_Water_Distribution_System_View/FeatureServer/501007,2026-05-09T18:16:22+00:00,221 Central Avenue,Central Avenue,derived_50_100_ft,massgis-chelsea,3695483,221 Central Avenue,Central Avenue,42.38821328,-71.02718533,Central Avenue & Willow Street,35,nearest_address
