objectid,facilityid,streetname,address,lifecyclestatus,installdate,legacyid,fireid,firehydid,datasource,plan_1,plan_1_date,plan_2,plan_2_date,owner,comments,id_2017,assoc_valve,type,make,model,year,nozzle_l_size,nozzle_r_size,nozzle_c_size,enabled,created_user,created_date,last_edited_user,last_edited_date,globalid,lon,lat,source_address,source_streetname,address_distance_ft,address_confidence,address_source,address_source_id,nearest_address_label,nearest_address_streetname,nearest_address_lat,nearest_address_lon,nearest_intersection_label,nearest_intersection_distance_ft,address_label_type
9902,21JH163,Plympton St,34 Plympton St,IS,942969600000,2110740271,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,21JH163,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{530CE9BD-175E-5298-BA7E-18330AF0EE32},-71.068563917999938,42.339220298000043,32 OPP (STREET_FEA 3339),STREET_FEA 3339,103,derived_100_150_ft,boston-sam,111421,34 Plympton St,Plympton St,42.33921867,-71.06818059,East Dedham Street & Jeffrey Street,211,nearest_address
9930,20KH119,Albany Street,Near Albany Street & East Dedham Street,IS,,2011740132,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=MIGRATED,20KH119,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1244419200000,{E3B44BB6-8C82-5D7E-8F29-ACFA093013E5},-71.066107352999950,42.336065497000050,STREET_FEA 2256,STREET_FEA 2256,155,intersection_preferred_150_plus_ft,boston-sam,1560,610 Albany St,Albany St,42.33613842,-71.06667516,Albany Street & East Dedham Street,713,nearest_intersection
9974,21JH254,Rollins St,2 Rollins St,IS,1054512000000,2110740326,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,21JH254,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1255478400000,{8ED5629C-382B-5A8F-B34B-56CD63552330},-71.067257520999988,42.341754062000064,13 (STREET_FEA 3806),STREET_FEA 3806,82,derived_50_100_ft,boston-sam,352585,2 Rollins St,Rollins St,42.34167368,-71.06754212,Harrison Avenue & Savoy Street,145,nearest_address
10020,20JH62,Albany St,780 Albany St,IS,,2010740328,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=160; METERED_FL=U; PLACEMENT=MIGRATED,20JH62,,,MU,MUCENT,2003,,,,1,,1177632000000,chalmersh,1225152000000,{F17BF152-7280-580A-84A9-A4198A44D63C},-71.072977483999978,42.333381251000048,STREET_FEA 2746,STREET_FEA 2746,108,derived_100_150_ft,boston-sam,172853,780 Albany St,Albany St,42.33365423,-71.07281670,Albany Street & Massachusetts Avenue,131,nearest_address
10045,21IH176,Columbus Ave,533-535 Columbus Ave,IS,,2109740159,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1005; METERED_FL=U; PLACEMENT=MIGRATED,21IH176,,,DA,ADB-84-B,1990,,,,1,,1177632000000,blundonr,1255478400000,{0035D71E-164E-573D-BF1D-67726713142D},-71.080561099999954,42.341751152000029,535 (STREET_FEA 1077),STREET_FEA 1077,35,derived_0_50_ft,boston-sam,35902,533-535 Columbus Ave,Columbus Ave,42.34184567,-71.08058043,Claremont Park & Columbus Avenue,53,nearest_address
10137,22JH102,Hanson St,37H Hanson St,IS,,2210740352,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2007; METERED_FL=U; PLACEMENT=MIGRATED,22JH102,,,US,USSEN,1983,,,,1,,1177632000000,blundonr,1255478400000,{14D0428E-B70E-56A5-9DA0-021568C7FE4C},-71.070823587999939,42.344273961000056,538 (STREET_FEA 4217),STREET_FEA 4217,22,derived_0_50_ft,boston-sam,166002,37H Hanson St,Hanson St,42.34423512,-71.07076006,Hanson Street & Tremont Street,62,nearest_address
10189,21JH234,Hanson St,11 Hanson St,IS,,2110740016,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=587; METERED_FL=U; PLACEMENT=MIGRATED,21JH234,,,KE,USH205,1999,,,,1,,1177632000000,Blundonr,1273795200000,{44634F4C-EEE9-5749-8277-14E09DF1B9D4},-71.070063873999970,42.343659558000070,11 (STREET_FEA 2007),STREET_FEA 2007,39,derived_0_50_ft,boston-sam,69247,11 Hanson St,Hanson St,42.34375867,-71.07001059,Hanson Street & Ringgold Street,165,nearest_address
10190,20JH134,Harrison Ave,789-797 Harrison Ave,IS,,2010740150,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4635; METERED_FL=U; PLACEMENT=MIGRATED,20JH134,,,KE,KEK81,2012,,,,1,,1177632000000,chalmersh,1225152000000,{4A4ED2C2-6D8F-5225-9B76-C6869FF6E329},-71.073907932999987,42.336115379000034,797 (STREET_FEA 2032),STREET_FEA 2032,52,derived_50_100_ft,boston-sam,70060,789-797 Harrison Ave,Harrison Ave,42.33622867,-71.07379060,Harrison Avenue & Worcester Square,51,nearest_address
10258,22JH50,Dartmouth Pl,7 Dartmouth Pl,IS,,2210740311,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1266; METERED_FL=U; PLACEMENT=MIGRATED,22JH50,,,US,USMET250,1989,,,,1,,1177632000000,palaciolv,1224720000000,{B430A08F-6736-5A1A-ABC1-6E8F0D658A3E},-71.073930455999971,42.344966949000025,7 (STREET_FEA 1264),STREET_FEA 1264,14,derived_0_50_ft,boston-sam,46293,7 Dartmouth Pl,Dartmouth Pl,42.34492867,-71.07392059,Dartmouth Place & Dartmouth Street,221,nearest_address
10261,22JH62,Columbus Ave,331-335 Columbus Ave,IS,,2210740248,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1077; METERED_FL=U; PLACEMENT=MIGRATED,22JH62,,,DA,ADB-84-B,1990,,,,1,,1177632000000,palaciolv,1224720000000,{4AF77D2D-A4E9-5BC8-A507-D691DC963F51},-71.075392388999944,42.345988994000038,96 (STREET_FEA 1265),STREET_FEA 1265,109,derived_100_150_ft,boston-sam,163599,331-335 Columbus Ave,Columbus Ave,42.34625184,-71.07520070,Columbus Avenue & Dartmouth Street,60,nearest_address
10270,20JH216,Albany St,600 Albany St,IS,,2010740098,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5; METERED_FL=U; PLACEMENT=MIGRATED,20JH216,,,KE,KEK81-A,2007,,,,1,,1177632000000,chalmersh,1225152000000,{EC1A5567-90E8-5D98-848E-F01B3D4D4D73},-71.068421067999964,42.336979664000069,603 OPP (STREET_FEA 160),STREET_FEA 160,52,derived_50_100_ft,boston-sam,1556,600 Albany St,Albany St,42.33686359,-71.06853568,Albany Street & East Canton Street,75,nearest_address
10276,21JH98,Tremont St,664 Tremont St,IS,,2110740136,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=145; METERED_FL=U; PLACEMENT=MIGRATED,21JH98,,,SM,SMH205,1976,,,,1,,1177632000000,blundonr,1255478400000,{A0C27204-D2C9-5C30-BD3C-862AA0DCDE54},-71.075982871999940,42.341513886000030,664 (STREET_FEA 4217),STREET_FEA 4217,48,derived_0_50_ft,boston-sam,137868,664 Tremont St,Tremont St,42.34141867,-71.07586059,Aguadilla Street & Pembroke Street,57,nearest_address
10307,21KH28,Randolph St,30 Randolph St,IS,,2111740142,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=160; METERED_FL=U; PLACEMENT=MIGRATED,21KH28,,,KE,KEK81-A,1994,,,,1,,1177632000000,blundonr,1255478400000,{E98D9209-61D9-573F-B995-A59E0897B76A},-71.064589481999974,42.341264914000078,STREET_FEA 3515,STREET_FEA 3515,128,derived_100_150_ft,boston-sam,172349,30 Randolph St,Randolph St,42.34127325,-71.06411377,Albany Street & Randolph Street,303,nearest_address
10364,21JH228,Waltham St,47-47A Waltham St,IS,504921600000,2110740100,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=632; METERED_FL=U; PLACEMENT=MIGRATED,21JH228,,,DA,ADB-84-B,1988,,,,1,,1177632000000,blundonr,1255478400000,{CC2C7B4F-A1A7-581D-8C7F-5785E4847986},-71.069271458999935,42.342149379000034,47 (STREET_FEA 4367),STREET_FEA 4367,42,derived_0_50_ft,boston-sam,170917,47-47A Waltham St,Waltham St,42.34223940,-71.06917372,Bradford Street & Waltham Street,81,nearest_address
10492,21KH14,Albany Street,Near Albany Street & Frontage Road Southbound,IS,,2111740181,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4253; METERED_FL=U; PLACEMENT=MIGRATED,21KH14,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1255478400000,{0EBC86C9-13CA-5552-8455-A2688FAF4D5D},-71.064222780999955,42.340215809000028,421 (STREET_FEA 160),STREET_FEA 160,171,intersection_preferred_150_plus_ft,boston-sam,1539,443 Albany St,Albany St,42.33997867,-71.06477059,Albany Street & Frontage Road Southbound,100,nearest_intersection
10572,21JH90,Shawmut Ave,403-405 Shawmut Ave,IS,378691200000,2110740190,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=72; METERED_FL=U; PLACEMENT=MIGRATED,21JH90,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{DF258061-DED5-5EBE-ADF0-26F415A7CB18},-71.073415143999966,42.340505209000071,405-403 (STREET_FEA 3868),STREET_FEA 3868,27,derived_0_50_ft,boston-sam,126234,403-405 Shawmut Ave,Shawmut Ave,42.34058024,-71.07340338,Shawmut Avenue & West Brookline Street,40,nearest_address
10584,22JH38,Appleton St,131 Appleton St,IS,,2210740303,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=269; METERED_FL=U; PLACEMENT=MIGRATED,22JH38,,,DA,ADB-84-B,1986,,,,1,,1177632000000,palaciolv,1224720000000,{2BD1493D-BE54-5669-9054-D15F6EF74800},-71.075009161999958,42.345177185000068,76 (STREET_FEA 1266),STREET_FEA 1266,24,derived_0_50_ft,boston-sam,161583,131 Appleton St,Appleton St,42.34522739,-71.07506833,Appleton Street & Dartmouth Street,43,nearest_address
10613,22JH104,Warren Ave,33 Warren Ave,IS,,2210740294,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=511; METERED_FL=U; PLACEMENT=MIGRATED,22JH104,,,KE,KEK11,1974,,,,1,,1177632000000,blundonr,1271808000000,{6A384E2A-BA85-58A7-BADD-294D1E8D75E8},-71.071372123999936,42.345213487000080,33 (STREET_FEA 4379),STREET_FEA 4379,40,derived_0_50_ft,boston-sam,143004,33 Warren Ave,Warren Ave,42.34531867,-71.07141059,Clarendon Street & Warren Avenue,296,nearest_address
10641,21KH18,Albany Street,Near Albany Street & Randolph Street,IS,,2111740137,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3515; METERED_FL=U; PLACEMENT=MIGRATED,21KH18,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{936D5729-375F-5B74-AC42-F11D5FD662FC},-71.063415609999936,42.341355331000045,STREET_FEA 160,STREET_FEA 160,190,intersection_preferred_150_plus_ft,boston-sam,172349,30 Randolph St,Randolph St,42.34127325,-71.06411377,Albany Street & Randolph Street,140,nearest_intersection
10683,21JH156,W Dedham St,80 W Dedham St,IS,,2110740108,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2288; METERED_FL=U; PLACEMENT=MIGRATED,21JH156,,,MU,MUCENT,1991,,,,1,,1177632000000,blundonr,1255478400000,{8312F39A-ED45-5163-8D58-CFD0A313369D},-71.072960197999976,42.341966361000061,80 (STREET_FEA 79),STREET_FEA 79,68,derived_50_100_ft,boston-sam,46914,80 W Dedham St,W Dedham St,42.34177867,-71.07297059,Ivanhoe Street & West Dedham Street,210,nearest_address
10716,20JH253,Washington St,1595-1631 Washington St,IS,,2010740375,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4400; METERED_FL=U; PLACEMENT=MIGRATED,20JH253,,,MU,MUCENT,1979,,,,1,,1177632000000,blundonr,1255478400000,{AA39B0C9-430D-5E17-BAFC-331BC19DAF4F},-71.074494308999988,42.338490988000046,STREET_FEA 3729,STREET_FEA 3729,112,derived_100_150_ft,boston-sam,340922,1595-1631 Washington St,Washington St,42.33838930,-71.07488782,Rutland Street & Washington Street,61,nearest_address
10724,22JH34,Dartmouth St,63 Dartmouth St,IS,,2210740324,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1264; METERED_FL=U; PLACEMENT=MIGRATED,22JH34,,,MH,MH929,1986,,,,1,,1177632000000,blundonr,1255478400000,{5FC54D68-9438-5BB1-BE18-5C023CD7A2E8},-71.074767411999972,42.344741796000051,65 OPP (STREET_FEA 1266),STREET_FEA 1266,80,derived_50_100_ft,boston-sam,46521,63 Dartmouth St,Dartmouth St,42.34475867,-71.07447059,Dartmouth Place & Dartmouth Street,22,nearest_address
10870,20JH198,Harrison Ave,735 Harrison Ave,IS,,2010740065,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=21; METERED_FL=U; PLACEMENT=MIGRATED,20JH198,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{F6563171-C858-5E34-92AC-10FC726D3C82},-71.072022481999966,42.337608115000080,742 OPP (STREET_FEA 2032),STREET_FEA 2032,76,derived_50_100_ft,boston-sam,419952,735 Harrison Ave,Harrison Ave,42.33781459,-71.07205364,East Newton Street & Harrison Avenue,43,nearest_address
10886,21KH203,Albany St,274 Albany St,IS,949622400000,2111740296,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=2256; METERED_FL=U; PLACEMENT=MIGRATED,21KH203,,,MU,MUCENT,2000,,,,1,,1177632000000,blundonr,1255478400000,{6AEFDFD0-F637-500F-9D46-38642460AD47},-71.062040009999976,42.343235259000039,STREET_FEA 2328,STREET_FEA 2328,25,derived_0_50_ft,boston-sam,354160,274 Albany St,Albany St,42.34327557,-71.06211527,Albany Street & East Berkeley Street,160,nearest_address
10893,21JH164,Harrison Ave,601 Harrison Ave,IS,,2110740235,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3339; METERED_FL=U; PLACEMENT=MIGRATED,21JH164,,,MU,MUCENT,2002,,,,1,,1177632000000,blundonr,1244505600000,{1057B64B-F5F9-5E8A-8915-EAB0FDD5BB59},-71.069196489999968,42.339806377000059,601 (STREET_FEA 2032),STREET_FEA 2032,49,derived_0_50_ft,boston-sam,173605,601 Harrison Ave,Harrison Ave,42.33981818,-71.06937950,Harrison Avenue & Plympton Street,20,nearest_address
10935,20JH168,W Concord St,78 W Concord St,IS,,2010740008,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=1215; METERED_FL=U; PLACEMENT=MIGRATED,20JH168,,,MU,MUCENT,1993,,,,1,,1177632000000,chalmersh,1225152000000,{581A50AA-2F09-5314-A2FB-CB06430CBBAB},-71.075369168999941,42.338345887000060,79 (STREET_FEA 76),STREET_FEA 76,76,derived_50_100_ft,boston-sam,41961,78 W Concord St,W Concord St,42.33828867,-71.07564060,Deacon Street & West Concord Street,25,nearest_address
11025,21JH20,W Concord St,118 W Concord St,IS,1282435200000,2110740269,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3062; METERED_FL=U; PLACEMENT=MIGRATED,21JH20,,,KE,KEK81-A,2009,,,,1,,1177632000000,hoffmanr,1456358400000,{16659D48-883B-5BEA-9991-A3289EE3024E},-71.076714034999952,42.339273498000068,118 (STREET_FEA 76),STREET_FEA 76,30,derived_0_50_ft,boston-sam,41879,118 W Concord St,W Concord St,42.33920867,-71.07678059,Newland Street & West Concord Street,146,nearest_address
11134,21JH47,Columbus Ave,496A-496 Columbus Ave,IS,,2110740090,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3728; METERED_FL=U; PLACEMENT=MIGRATED,21JH47,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{CFB4284E-29A5-55F8-92A4-E86B610258A5},-71.079042145999949,42.342514893000043,496 (STREET_FEA 1077),STREET_FEA 1077,20,derived_0_50_ft,boston-sam,163623,496A-496 Columbus Ave,Columbus Ave,42.34245955,-71.07905312,Columbus Avenue & Rutland Square,68,nearest_address
11137,20JH259,E Concord St,85 E Concord St,IS,,2010740381,,,U,,,,,PRIV,SERVICE_AR=SH; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,20JH259,,,U,U,,,,,1,,1255996800000,mulline,1255996800000,{16823E5D-178A-5009-AF76-7F6D3F5DFF4E},-71.072518304999960,42.335043954000071,830 (STREET_FEA 160),STREET_FEA 160,98,derived_50_100_ft,boston-sam,354125,85 E Concord St,E Concord St,42.33531229,-71.07250614,Albany Street & East Concord Street,291,nearest_address
11148,21IH118,Massachusetts Ave,492-498 Massachusetts Ave,IS,,2109740294,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4217; METERED_FL=U; PLACEMENT=MIGRATED,21IH118,,,MU,MUCENT,1992,,,,1,,1177632000000,chalmersh,1225238400000,{6DF17696-13B6-5990-A72A-02464B92450D},-71.080381849999981,42.339503504000049,492-498 (STREET_FEA 2746),STREET_FEA 2746,53,derived_50_100_ft,boston-sam,92239,492-498 Massachusetts Ave,Massachusetts Ave,42.33964867,-71.08041060,Massachusetts Avenue & Tremont Street,63,nearest_address
11220,20JH240,E Concord St,80 E Concord St,IS,1141776000000,2010740362,,,GIS,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,20JH240,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1434585600000,{012E980C-2B1F-57A1-874C-C9B2AD82F4FA},-71.072593099999949,42.335753232000059,80 OPP (STREET_FEA 7),STREET_FEA 7,124,derived_100_150_ft,boston-sam,41853,80 E Concord St,E Concord St,42.33598227,-71.07225357,East Concord Street & Harrison Avenue,315,nearest_address
11226,21JH50,Columbus Ave,495 Columbus Ave,IS,725846400000,2110740066,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=5081; METERED_FL=U; PLACEMENT=MIGRATED,21JH50,,,KE,KEK81-A,1997,,,,1,,1177632000000,blundonr,1255478400000,{177E7275-AE3B-517D-8E5D-4BDC5D2097CC},-71.079407584999956,42.342758281000044,495 (STREET_FEA 1077),STREET_FEA 1077,21,derived_0_50_ft,boston-sam,35749,495 Columbus Ave,Columbus Ave,42.34273867,-71.07948060,Columbus Avenue & Rutland Square,70,nearest_address
11258,21JH28,Concord Sq,13 Concord Sq,IS,,2110740152,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3416; METERED_FL=U; PLACEMENT=MIGRATED,21JH28,,,MU,MUCENT,1993,,,,1,,1177632000000,blundonr,1255478400000,{87B1072B-8193-5EE7-8DD2-E72A9E189DBF},-71.078613905999987,42.341200607000076,13 (STREET_FEA 1099),STREET_FEA 1099,37,derived_0_50_ft,boston-sam,41572,13 Concord Sq,Concord Sq,42.34125867,-71.07850060,Concord Square & Tremont Street,287,nearest_address
11281,22JH245,Chandler St,94 Chandler St,IS,,2210740215,,,GIS,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=1009; METERED_FL=U; PLACEMENT=MIGRATED,22JH245,,,KE,KEK81-A,2007,,,,1,,1177632000000,blundonr,1255478400000,{95AB8AFC-2AD9-512F-A0C1-884AF8EC854C},-71.072862823999969,42.346386722000034,96 (STREET_FEA 897),STREET_FEA 897,24,derived_0_50_ft,boston-sam,163130,94 Chandler St,Chandler St,42.34638071,-71.07277434,Chandler Street & Clarendon Street,70,nearest_address
11320,20JH188,Albany St,650 Albany St,IS,659923200000,2010740143,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=21; METERED_FL=U; PLACEMENT=MIGRATED,20JH188,,,US,USMET250,1990,,,,1,,1177632000000,blundonr,1255478400000,{900A4817-48BD-5744-AE08-DB6ED80BA06D},-71.069774351999968,42.336256543000047,635 (STREET_FEA 160),STREET_FEA 160,120,derived_100_150_ft,boston-sam,1563,650 Albany St,Albany St,42.33600467,-71.06948859,Albany Street & East Newton Street,148,nearest_address
11383,20JH74,Massachusetts Ave,698 Massachusetts Ave,IS,,2010740206,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2032; METERED_FL=U; PLACEMENT=MIGRATED,20JH74,,,MU,MUCENT,2001,,,,1,,1177632000000,chalmersh,1225152000000,{8EC1C94F-59EE-5F5B-B88E-703736CF1D81},-71.075157938999951,42.335164290000080,698 (STREET_FEA 2746),STREET_FEA 2746,40,derived_0_50_ft,boston-sam,92611,698 Massachusetts Ave,Massachusetts Ave,42.33525867,-71.07508059,Harrison Avenue & Massachusetts Avenue,66,nearest_address
11506,22JH182,Chandler St,10 Chandler St,IS,,2210740156,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=511; METERED_FL=U; PLACEMENT=MIGRATED,22JH182,,,SM,SMH205,1974,,,,1,,1177632000000,blundonr,1255478400000,{916F1D88-69B4-5A4E-9D9C-16EFE880FC8B},-71.069986441999959,42.347302692000028,1 (STREET_FEA 897),STREET_FEA 897,85,derived_50_100_ft,boston-sam,163124,10 Chandler St,Chandler St,42.34708366,-71.06987876,Berkeley Street & Chandler Street,291,nearest_address
11512,21JH36,Rutland St,27 Rutland St,IS,,2110740244,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=86; METERED_FL=U; PLACEMENT=MIGRATED,21JH36,,,KE,KEK81-A,1995,,,,1,,1177632000000,blundonr,1255478400000,{DC7751E7-7BD0-5DA4-BD41-E67B5D49446E},-71.075399874999960,42.339648737000061,27 (STREET_FEA 3062),STREET_FEA 3062,31,derived_0_50_ft,boston-sam,120172,27 Rutland St,Rutland St,42.33960867,-71.07550060,Newland Street & Rutland Street,80,nearest_address
11548,22JH51,Dartmouth Pl,22 Dartmouth Pl,IS,,2210740293,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3399; METERED_FL=U; PLACEMENT=MIGRATED,22JH51,,,US,USMET250,1989,,,,1,,1177632000000,chalmersh,1250208000000,{5D6D384E-A8BB-540B-9DDB-35D66CD9C28D},-71.073043938999945,42.345206542000028,22 (STREET_FEA 1264),STREET_FEA 1264,18,derived_0_50_ft,boston-sam,46286,22 Dartmouth Pl,Dartmouth Pl,42.34516267,-71.07300960,Clarendon Street & Gray Street,130,nearest_address
11597,21JH93,San Juan St,29 San Juan St,IS,,2110740183,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=3062; METERED_FL=U; PLACEMENT=MIGRATED,21JH93,,,WA,WAWB67P,1987,,,,1,,1177632000000,blundonr,1255478400000,{37F0DC6F-2368-5DD5-A280-D0C2F876B54D},-71.074622471999987,42.340634777000048,29 (STREET_FEA 3784),STREET_FEA 3784,38,derived_0_50_ft,boston-sam,370289,29 San Juan St,San Juan St,42.34068867,-71.07450059,Newland Street & San Juan Street,142,nearest_address
11601,21JH114,Harrison Ave,637-651 Harrison Ave,IS,,2110740323,,,MANUAL,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=5; METERED_FL=U; PLACEMENT=MIGRATED,21JH114,,,MU,MUCENT,2003,,,,1,,1177632000000,blundonr,1270425600000,{76665391-6E28-5C05-80EA-9592666BBAA9},-71.070206868999946,42.339193347000048,619 (STREET_FEA 2032),STREET_FEA 2032,94,derived_50_100_ft,boston-sam,419362,637-651 Harrison Ave,Harrison Ave,42.33902876,-71.07047422,East Canton Street & Harrison Avenue,139,nearest_address
11663,22JH246,Milford St,38 Milford St,IS,1014940800000,2210740371,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2852; METERED_FL=U; PLACEMENT=MIGRATED,22JH246,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{66148584-7D4B-5C84-890A-E67EDE87D91C},-71.070653277999952,42.344598370000028,505 (STREET_FEA 4217),STREET_FEA 4217,105,derived_100_150_ft,boston-sam,167686,38 Milford St,Milford St,42.34431716,-71.07056381,Milford Street & Tremont Street,29,nearest_address
11675,20JH224,Albany St,575 Albany St,IS,,2010740069,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=11; METERED_FL=U; PLACEMENT=MIGRATED,20JH224,,,KE,KEK81-A,1995,,,,1,,1177632000000,chalmersh,1225152000000,{5534202D-AAAF-57A7-BEB5-385E52D7ED9F},-71.067960231999962,42.337558288000025,575 (STREET_FEA 160),STREET_FEA 160,23,derived_0_50_ft,boston-sam,161418,575 Albany St,Albany St,42.33760361,-71.06801722,Albany Street & East Dedham Street,88,nearest_address
11715,21JH80,Saint George St,1 Saint George St,IS,,2110740293,,,MANUAL,,,,,BWSC,SERVICE_AR=SH; CROSS_STRE=4; METERED_FL=U; PLACEMENT=MIGRATED,21JH80,,,MU,MUCENT,1992,,,,1,,1177632000000,blundonr,1255478400000,{326B469D-78DA-55FD-88DD-A7CC5E558436},-71.071730052999953,42.338899394000066,1 OPP (STREET_FEA 3752),STREET_FEA 3752,106,derived_100_150_ft,boston-sam,121022,1 Saint George St,Saint George St,42.33863867,-71.07155059,East Brookline Street & Saint George Street,52,nearest_address
11749,22JH100,Tremont St,555 Tremont St,IS,,2210740370,,,GIS,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=2007; METERED_FL=U; PLACEMENT=MIGRATED,22JH100,,,KE,KEK11,1974,,,,1,,1177632000000,blundonr,1255478400000,{C6755376-E2A0-5D1E-A63A-E1A49811CF40},-71.071231755999975,42.344288656000060,539 (STREET_FEA 4217),STREET_FEA 4217,56,derived_50_100_ft,boston-sam,421702,555 Tremont St,Tremont St,42.34427763,-71.07143837,Hanson Street & Tremont Street,48,nearest_address
11763,21JH218,Union Park,52 Union Park,IS,,2110740024,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4249; METERED_FL=U; PLACEMENT=MIGRATED,21JH218,,,MU,MUCENT,2006,,,,1,,1177632000000,blundonr,1255478400000,{2A74CE54-EDBB-5C5B-B43B-86AB652364A0},-71.072315881999941,42.343484047000061,570 (STREET_FEA 4217),STREET_FEA 4217,39,derived_0_50_ft,boston-sam,170690,52 Union Park,Union Park,42.34337611,-71.07232328,Tremont Street & Union Park,44,nearest_address
11775,20JH256,Bio Square Drive,Near Bio Square Drive & East Newton Street,IS,1223942400000,2010740378,,,U,,,,,PRIV,SERVICE_AR=SL; CROSS_STRE=0; METERED_FL=U; PLACEMENT=mulline,20JH256,,,U,U,,,,,1,,1233619200000,blundonr,1244419200000,{C2869B3B-82C1-5D72-8BA0-0E5987721ECE},-71.068390750999981,42.335651116000065,STREET_FEA 0,STREET_FEA 0,158,intersection_preferred_150_plus_ft,boston-sam,341252,620 Albany St,Albany St,42.33604981,-71.06861848,Bio Square Drive & East Newton Street,258,nearest_intersection
11890,22JH22,W Canton St,212 W Canton St,IS,1316131200000,2210740305,,,MANUAL,,,,,BWSC,SERVICE_AR=SL; CROSS_STRE=4872; METERED_FL=U; PLACEMENT=MIGRATED,22JH22,,,KE,KEK81-A,2010,,,,1,,1177632000000,hoffmanr,1456358400000,{FBB02B48-E9E0-5892-B37B-A528851653D8},-71.077087269999936,42.345129913000051,212 (STREET_FEA 73),STREET_FEA 73,29,derived_0_50_ft,boston-sam,25675,212 W Canton St,W Canton St,42.34508867,-71.07718060,Columbus Avenue & West Canton Street,188,nearest_address
